"FID";"industryGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"52";"industryGrossDemand_km3";"Dominican Republic";"LCR";"DOM";0.0580663;0.0580663;0.0582254;0.0576498;0.0584624;0.0594061;0.0610295;0.0617654;0.0623623;0.0623492;0.0628377;0.0646704;0.0666037;0.0756095;0.0782916;0.0838852;0.0894852;0.0916494;0.0924247;0.0957779;0.101782;0.101098;0.110116;0.113939;0.116447;0.120705;0.125709;0.129265;0.134798;0.140537;0.145827;0.14874;0.152672;0.156551;0.160774;0.162749;0.16656;0.16857;0.172205;0.175008;0.178455;0.180782;0.192985;0.195901;0.196211;0.198664;0.202178;0.202679;0.207558;0.212896;0.219072;0.219639;0.219887;0.219887;0.22049;0.219887;0.219887;0.219887;0.1367175;0.0587119920546259;0.992359444814085;0.998630758155288;0.986955423881728;0;1.85540312490006e-73;0;0.00345021726291177;0.984777267711715;0.984777267711715;0.05809404;0.000296577448569508;0.0613825;0.00123206080410019;0.06960258;0.00690408282590816;0.09064448;0.00440348852013946;0.1086764;0.00698417012249845;0.1302028;0.00773294033340488;0.1529128;0.00597314345215314;0.1690184;0.00478486930856005;0.1888668;0.00857534816785884;0.204795;0.00552665531764013;0.219795;0.000511619487510006;0.219887;0
"53";"industryGrossDemand_km3";"Algeria";"MENA";"DZA";0.399702;0.399702;0.400797;0.381076;0.3566;0.396;0.403132;0.409937;0.398692;0.406938;0.420172;0.430246;0.444697;0.483163;0.522824;0.560465;0.629832;0.65783;0.679141;0.709927;0.755409;0.805906;0.858062;0.860255;0.860524;0.870712;0.88494;0.897889;0.919754;0.92301;0.88652;0.867577;0.890034;0.811929;0.818418;0.81996;0.780719;0.774223;0.796414;0.796862;0.798078;0.798103;0.820318;0.819644;0.827304;0.871042;0.925925;0.974349;1.01005;1.05279;1.12265;1.05696;1.08984;1.08984;1.09283;1.08984;1.08984;1.08984;0.758435051724138;0.236075672555297;0.918412622081669;0.880163745802485;0.750231798227439;0;9.06026501636448e-20;0;0.0128392513150203;0.843481744398925;0.843481744398925;0.3875754;0.0191744437155293;0.4029398;0.00572686608888317;0.4602204;0.0423936568757638;0.647439;0.0567719626091965;0.8280312;0.0467961341747371;0.899261;0.0223941782389977;0.8548956;0.0373241602490933;0.7936356;0.0177115131567012;0.8126894;0.0136602032122513;0.9668312;0.0709968050738904;1.090424;0.0232638416861876;1.08984;0
"54";"industryGrossDemand_km3";"Ecuador";"LCR";"ECU";0.100661;0.100661;0.100936;0.0991753;0.0978627;0.0993914;0.102057;0.103332;0.104703;0.106832;0.108034;0.110774;0.108734;0.116501;0.121747;0.132019;0.14895;0.155988;0.164679;0.173954;0.178865;0.189296;0.200871;0.209448;0.204474;0.192386;0.192017;0.192733;0.183486;0.175721;0.174198;0.175299;0.178764;0.182802;0.184608;0.196168;0.208038;0.212618;0.215347;0.221621;0.219805;0.197345;0.193872;0.210759;0.219697;0.228364;0.237468;0.245696;0.254227;0.260488;0.273809;0.269628;0.277473;0.277473;0.278233;0.277473;0.277473;0.277473;0.184525989655172;0.0585179670742294;0.959919784035369;0.956474964149226;0.857060921599631;0;1.23172999489998e-31;0;0.00332640246085696;0.921445991782508;0.921445991782508;0.0998592;0.00131329701324567;0.10326308;0.00279552519788322;0.113158;0.00584074434468758;0.155118;0.0159575416496401;0.1965908;0.0123813432106537;0.1872686;0.00752080250372259;0.1791342;0.00454497306922714;0.2107584;0.00952352074077649;0.2082956;0.0122114948634473;0.2452486;0.0128323672718637;0.2753232;0.00362071542654212;0.277473;0
"55";"industryGrossDemand_km3";"Egypt, Arab Rep.";"MENA";"EGY";2.23388;2.23388;2.24;2.25379;2.1827;2.19124;2.26611;2.29516;2.30792;2.32067;2.36588;2.43315;2.49953;2.27548;2.30424;2.34857;2.42256;2.5886;2.70393;2.77537;2.77171;2.93715;3.13794;3.14774;3.218;3.29715;3.36579;3.47151;3.49033;3.6012;3.42724;3.53912;3.61212;3.43312;3.54411;3.6466;3.74579;3.90306;4.02961;4.1984;4.28345;4.35931;4.4638;4.4177;4.26601;4.17762;4.09415;4.24386;4.46495;4.7176;5.02083;5.22846;5.43226;5.43226;5.44714;5.43226;5.43226;5.43226;3.50183672413793;1.0592229867722;0.974834704459107;0.986507121046975;0.921401189085155;0;1.04967325010301e-45;0;0.0611461333784484;0.950302701017871;0.950302701017871;2.22885;0.0270497245827014;2.27622;0.0516314550443816;2.375656;0.0920344692492981;2.567806;0.181111686619058;3.042508;0.18399072495645;3.445196;0.117568792117636;3.511142;0.0793618171414944;3.904692;0.220075490161899;4.358054;0.0848223056159169;4.339636;0.252114054804567;5.31219;0.186377623925191;5.43226;0
"56";"industryGrossDemand_km3";"Eritrea";"AFR";"ERI";0.00496394;0.00496394;0.00497754;0.00489378;0.00485209;0.00495339;0.00511772;0.005437;0.00554814;0.00553293;0.00556413;0.00570288;0.00572409;0.00577799;0.00569133;0.00600523;0.00639385;0.00677742;0.00646979;0.00664661;0.00693686;0.0070855;0.0071264;0.00707879;0.00706204;0.00694341;0.00695691;0.0071295;0.00700512;0.00716412;0.00712414;0.00710239;0.00711278;0.00710519;0.00591506;0.00585763;0.00610362;0.00623362;0.00651566;0.00649958;0.00648992;0.00625581;0.00602357;0.00613069;0.00604981;0.00642599;0.00676421;0.00672191;0.00686149;0.00702405;0.0070934;0.00765051;0.00786618;0.00786618;0.00788773;0.00786618;0.00786618;0.00786618;0.00646141551724138;0.000866586888669936;0.762651612757757;0.711479028473118;0.566922734259246;3.48210349443434e-12;3.85554949645136e-10;3.66300767495886e-10;3.91371257190315e-05;0.581637482442011;0.581637482442011;0.004930258;5.46475582254139e-05;0.005317836;0.00026756901937631;0.005692084;7.88884863589107e-05;0.00645858;0.000294472446079425;0.007057918;7.16906927013539e-05;0.007039812;0.00010107675088763;0.006871912;0.000534962812043978;0.006242022;0.000277577374474218;0.00618996;0.000190494626958347;0.00675953;0.000219688854064106;0.0076728;0.000338078303725631;0.00786618;0
"57";"industryGrossDemand_km3";"Spain";"Other";"ESP";2.68413;2.68413;2.69149;2.80772;2.94282;3.09416;3.20031;3.34648;3.50245;3.60997;3.60922;3.76152;3.87509;4.02781;4.32903;4.72505;5.03494;5.27782;5.32466;5.48616;5.80135;6.31459;6.46384;6.18791;6.11048;5.86381;5.86952;5.95907;6.57925;7.07231;7.44334;7.68839;8.31181;8.49998;8.72822;8.24813;8.28115;8.66334;8.76727;8.57071;8.70408;8.78668;8.61952;8.72857;9.01507;9.68384;10.1427;10.3496;10.5832;11.0331;11.3042;10.9605;10.8215;10.8215;10.8511;10.8215;10.8215;10.8215;6.97084637931034;2.78872118126275;0.989214710146018;0.986999451487922;0.923829123707251;0;3.73126369984143e-46;0;0.16336020948045;0.978545742769269;0.978545742769269;2.762058;0.113891733545504;3.350674;0.211362676530176;3.920534;0.27506550952455;5.169726;0.296531340805656;6.175634;0.248422887894815;6.268792;0.538837084302853;8.134348;0.54640508486836;8.50612;0.23144095359292;8.770784;0.149198337557762;10.358488;0.501844152820375;10.95176;0.205157324997183;10.8215;0
"58";"industryGrossDemand_km3";"Estonia";"ECA";"EST";1.40718;1.40718;1.41104;1.40891;1.41186;1.40926;1.44501;1.46622;1.49832;1.50345;1.52973;1.57432;1.60952;1.6587;1.71091;1.85317;1.99922;2.03154;2.04395;2.10233;2.19443;2.30667;2.39771;2.47564;2.41384;2.33717;2.31864;2.31695;2.34025;2.50907;2.33576;2.40289;2.7132;2.67475;2.51255;2.48784;2.53058;2.6151;2.70518;2.77592;2.86796;2.88446;2.88803;2.98398;3.13975;3.44993;3.67481;3.84945;4.09075;4.43547;4.54431;4.24972;4.25725;4.25725;4.26892;4.25725;4.25725;4.25725;2.59413362068966;0.971153726316947;0.955222190668937;0.986876368877685;0.927471025640393;0;4.84998498777347e-46;0;0.0549342252914572;0.91244943354636;0.91244943354636;1.409234;0.00216219333085636;1.464452;0.0390357511776064;1.616636;0.0708006026104298;2.006042;0.0932401891353723;2.357658;0.10945717002554;2.364416;0.0815468931351771;2.52783;0.16483468248521;2.622924;0.119383983347851;2.952836;0.114001998359678;3.900082;0.380441353325319;4.31549;0.128098443979621;4.25725;0
"59";"industryGrossDemand_km3";"Ethiopia";"AFR";"ETH";0.0921279;0.0921279;0.0923803;0.0907279;0.0898713;0.0918265;0.0949801;0.101077;0.103231;0.102898;0.103484;0.106087;0.106387;0.102433;0.100755;0.106178;0.112911;0.119627;0.113692;0.116521;0.121941;0.124969;0.126083;0.116392;0.117136;0.119935;0.116529;0.120995;0.120946;0.122577;0.122251;0.122957;0.124235;0.126578;0.126946;0.109246;0.100592;0.102741;0.105392;0.106165;0.102012;0.100145;0.1006;0.100249;0.0981894;0.10036;0.104751;0.111007;0.117754;0.127124;0.138978;0.146216;0.142127;0.142127;0.142516;0.142127;0.142127;0.142127;0.113697677586207;0.0156136099149253;0.641979448386913;0.569749402785583;0.45159583970972;5.59749129269704e-08;3.04267603061677e-06;5.953286303928e-07;0.000593574274816201;0.412137612151166;0.412137612151166;0.09144706;0.001095243556475;0.09880252;0.00511940915799861;0.1038292;0.00240620265148221;0.1137858;0.00500633675455417;0.1213042;0.00442088234405758;0.1201964;0.00225749148392636;0.1245934;0.00210751377219699;0.1048272;0.00331374602225336;0.10023908;0.00136781268161982;0.1121992;0.0106144846648342;0.1423928;0.002570709765804;0.142127;0
"6";"industryGrossDemand_km3";"United Arab Emirates";"MENA";"ARE";0.0106803;0.0106803;0.0107096;0.0108068;0.0109;0.0110916;0.0113721;0.0113592;0.0116205;0.0118627;0.0122221;0.012515;0.0128059;0.0125011;0.0132108;0.015769;0.0200086;0.0218671;0.0231157;0.0241677;0.0234649;0.0248564;0.0265164;0.0270509;0.0266947;0.0261451;0.0257637;0.0254158;0.0244947;0.0234216;0.0229023;0.0231767;0.0239375;0.0225517;0.0225736;0.0230771;0.0233111;0.0240907;0.0248164;0.0249849;0.0243634;0.0247744;0.0256086;0.0256521;0.0258256;0.0265759;0.0275866;0.0286961;0.0295228;0.0302204;0.0306835;0.0289018;0.0291742;0.0291742;0.0292542;0.0291742;0.0291742;0.0291742;0.021931874137931;0.00667886271830925;0.893293363544292;0.885087050211952;0.750231798227439;0;2.99560618718571e-20;0;0.000353302934571962;0.797973033352275;0.797973033352275;0.0107554;9.60843119348835e-05;0.01146122;0.000292201004447281;0.01265098;0.000374930416210795;0.02098562;0.00330180152447115;0.02571666;0.00151548779704754;0.02504818;0.00109572458081399;0.02302836;0.000569746178574284;0.02405604;0.000859562195539101;0.02524482;0.000639084205719403;0.02852036;0.00146447421725341;0.02943758;0.000709179654248484;0.0291742;0
"60";"industryGrossDemand_km3";"Finland";"Other";"FIN";0.775948;0.775948;0.778074;0.809133;0.826594;0.847142;0.879395;0.908749;0.929306;0.933888;0.918072;0.960456;0.996948;1.02749;1.08118;1.17774;1.26472;1.3281;1.3612;1.38218;1.41743;1.51043;1.59823;1.58564;1.58674;1.56884;1.58549;1.61415;1.75264;1.87586;1.97343;2.02748;2.1329;2.06382;1.97824;1.84522;1.92593;2.07979;2.06918;2.04633;2.07967;2.08154;2.0393;2.05578;2.10864;2.23868;2.33492;2.35518;2.40356;2.52609;2.59527;2.492;2.48498;2.48498;2.49179;2.48498;2.48498;2.48498;1.69702332758621;0.592879518923204;0.983853143006964;0.981645357942627;0.909261515974679;0;5.43603739337314e-42;0;0.0345419893260325;0.967967007004681;0.967967007004681;0.7931394;0.0234150605764752;0.899696;0.0364069199809597;0.9968292;0.0624116624934795;1.302788;0.0828280201381151;1.539694;0.0767393180188618;1.679396;0.131587227077707;2.035174;0.0661134704882446;1.99329;0.10309810643266;2.072986;0.0265511182438706;2.371686;0.105084882261912;2.509804;0.0479019459938738;2.48498;0
"61";"industryGrossDemand_km3";"Fiji";"EAP";"FJI";0.00432672;0.00432672;0.00433857;0.00434838;0.00436738;0.00439073;0.00445056;0.00447865;0.00447484;0.00454624;0.00454994;0.00464262;0.00488107;0.00502714;0.0053753;0.0058415;0.00629819;0.00665424;0.00664395;0.00668098;0.00693324;0.00733329;0.00765194;0.00766161;0.0075235;0.00733047;0.00738525;0.00728317;0.0075347;0.00732214;0.00718669;0.00732263;0.00786846;0.00764177;0.00784606;0.00797093;0.00820309;0.0083611;0.00852487;0.00845832;0.00786216;0.0082269;0.00704708;0.0078258;0.00807004;0.00863968;0.00786541;0.00786846;0.00786846;0.00786846;0.00786541;0.00786846;0.00786846;0.00786846;0.00789002;0.00786846;0.00786846;0.00786846;0.00682923431034483;0.00144497402360687;0.870588947523579;0.883320071163715;0.746318792971429;0;4.48200761824411e-20;2.22044604925031e-16;7.44944313882305e-05;0.757925115550215;0.757925115550215;0.004341554;1.70482837845924e-05;0.004468204;5.60274578220358e-05;0.004895214;0.000328292915519053;0.006423772;0.000361442017023478;0.007420716;0.000303040906529135;0.007371146;9.84184120477463e-05;0.007573122;0.000307615086869939;0.008303662;0.000221910179509639;0.007806396;0.000454526869260773;0.008022094;0.000345243595566956;0.007872162;1.00699066529929e-05;0.00786846;0
"62";"industryGrossDemand_km3";"France";"Other";"FRA";12.3974;12.3974;12.4314;12.7081;13.1322;13.569;13.9733;14.2751;14.6006;14.9412;15.3226;15.7634;16.027;16.566;17.6122;19.0831;19.4978;20.8201;21.0595;21.6892;23.1311;24.5049;25.4589;24.4442;24.0236;23.6947;23.3018;23.6024;26.0803;27.6098;28.2944;28.3482;30.1903;30.2245;31.0733;30.5233;30.975;32.295;32.2969;31.2823;31.5935;31.5067;30.5841;30.6419;31.3362;33.3371;34.6736;35.0195;35.5129;36.9168;37.8896;36.9449;36.627;36.627;36.7274;36.627;36.627;36.627;25.7765637931034;8.35184859290693;0.984472798767242;0.984353175367833;0.914117385218869;0;6.45330161748817e-44;0;0.486896837798759;0.969186691512607;0.969186691512607;12.6133;0.318024165748454;14.27184;0.533677517795157;16.25824;0.88058001794272;20.42994;1.09740253918059;24.31254;0.843766077180162;24.8578;1.8985505668799;29.62614;1.2427032360946;31.4745;0.796991929068294;31.13248;0.483598813067195;35.09198;1.30067681112566;36.96318;0.533904103748978;36.627;0
"63";"industryGrossDemand_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"industryGrossDemand_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"industryGrossDemand_km3";"Gabon";"AFR";"GAB";0.00684392;0.00684392;0.00686267;0.0072386;0.00745326;0.00716512;0.00791916;0.00805899;0.00819664;0.00852228;0.00872232;0.00890509;0.00891152;0.0103434;0.0106795;0.0125289;0.0156039;0.0170741;0.0187732;0.0183627;0.0174634;0.0185374;0.0203589;0.0196556;0.0190795;0.0186128;0.0186509;0.0180745;0.0180612;0.0176101;0.018235;0.0185311;0.0203688;0.0195706;0.0195576;0.0179945;0.0174782;0.0182332;0.018838;0.0183052;0.0173303;0.0173975;0.0176948;0.0172313;0.0174155;0.0184003;0.0191935;0.020248;0.0207678;0.0219246;0.0233471;0.0212191;0.0222114;0.0222114;0.0222722;0.0222114;0.0222114;0.0222114;0.0162711153448276;0.00518376462714022;0.872591273708231;0.825207360331809;0.667682021076199;0;1.63414909492665e-15;1.56319401867222e-13;0.000267859318650218;0.761415530951756;0.761415530951756;0.007048474;0.000282049377733758;0.007972438;0.000503657847372599;0.009512366;0.000922874858948926;0.01646856;0.00252657715061306;0.01901896;0.00110182595404174;0.0182019;0.000434940886788078;0.01925262;0.000865465690827776;0.01816982;0.00049444024108076;0.01741388;0.000172849680358397;0.02010684;0.00136999219085366;0.02225224;0.000753297897912903;0.0222114;0
"66";"industryGrossDemand_km3";"United Kingdom";"Other";"GBR";4.08332;4.08332;4.09451;4.16204;4.22156;4.29844;4.40853;4.50894;4.58914;4.63705;4.55447;4.66038;4.80828;4.98624;5.1987;5.40263;5.52057;5.81767;5.75093;5.9715;6.41667;6.955;7.46934;7.35143;7.24559;7.13651;7.0076;7.14181;7.60405;8.09312;8.5858;8.61273;9.0405;9.15113;9.23163;8.94324;9.14918;9.39204;9.54913;9.86134;10.0684;10.1645;10.1089;10.0934;10.3642;10.8151;11.3573;11.4668;11.6831;12.1521;11.9144;11.1688;11.2619;11.2619;11.2928;11.2619;11.2619;11.2619;7.90785103448276;2.68235845751242;0.984978427718462;0.98299926665523;0.920187221774108;0;6.47469230054427e-43;0;0.156456695684271;0.970182503070731;0.970182503070731;4.12895;0.0612818643645902;4.48842;0.137050427033264;4.841614;0.257310943373965;5.69266;0.229405213323499;7.087606;0.420720323172057;7.396618;0.450572237127411;8.924358;0.304575161446234;9.378986;0.355130308168706;10.15988;0.119535714328396;11.49488;0.487129984706341;11.37996;0.302360650548315;11.2619;0
"67";"industryGrossDemand_km3";"Georgia";"ECA";"GEO";0.875304;0.875304;0.877702;0.878061;0.878194;0.878328;0.878164;0.878667;0.880796;0.89235;0.91339;0.937609;0.956366;0.988066;1.0372;1.11786;1.25715;1.30643;1.37115;1.42251;1.44501;1.52544;1.57972;1.55409;1.59923;1.63887;1.64976;1.67445;1.70608;1.61083;1.56441;1.55495;1.75091;1.63289;1.37367;1.24249;1.20445;1.22338;1.27668;1.33343;1.34904;1.25127;1.34142;1.30953;1.33496;1.40852;1.5212;1.62582;1.71652;1.87093;2.00132;1.89746;1.93946;1.93946;1.94478;1.93946;1.93946;1.93946;1.38812777586207;0.35886930279196;0.821464959596611;0.788590283786397;0.660398217209914;2.66453525910038e-15;1.9879940823648e-13;2.85327317328665e-13;0.0174572557445629;0.674804679845062;0.674804679845062;0.876913;0.00147979289091415;0.881661;0.00606846108993046;0.9665262;0.0480146822878169;1.29502;0.117259826453905;1.540698;0.060243375320445;1.655998;0.0361286322741396;1.575366;0.137243242019416;1.256086;0.0508109666312303;1.317244;0.0397536027298155;1.628598;0.177786002036156;1.944496;0.0370545392630917;1.93946;0
"68";"industryGrossDemand_km3";"Ghana";"AFR";"GHA";0.123908;0.123908;0.124248;0.125646;0.126723;0.129747;0.133213;0.139095;0.139687;0.130823;0.128542;0.134114;0.137999;0.134739;0.128988;0.134357;0.140123;0.137921;0.136553;0.142231;0.146708;0.150658;0.15447;0.150666;0.146638;0.14171;0.142116;0.143576;0.154636;0.148773;0.148655;0.148142;0.152316;0.156304;0.153878;0.149061;0.143686;0.150447;0.152653;0.151691;0.153172;0.1543;0.139853;0.136194;0.141066;0.148028;0.153625;0.16161;0.194946;0.203829;0.211707;0.204756;0.214285;0.214285;0.214872;0.214285;0.214285;0.214285;0.153943655172414;0.0275637243330265;0.816342558734737;0.867609319558344;0.724738484695438;5.77315972805081e-15;1.23928930860206e-18;1.11022302462516e-15;0.00133248078993508;0.666415173201575;0.666415173201575;0.1248866;0.00125221595581593;0.134513;0.00463103271420101;0.1328764;0.0040357354100585;0.138237;0.00306182723222588;0.149828;0.00327298823707021;0.1461622;0.00551143839664383;0.151859;0.00346860706912731;0.1495076;0.00352256040402432;0.144917;0.00825758348428885;0.1724076;0.0252933932935065;0.211981;0.0042204980156375;0.214285;0
"69";"industryGrossDemand_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"industryGrossDemand_km3";"Argentina";"LCR";"ARG";4.26506;4.26506;4.27675;4.39231;4.52598;4.13084;4.54555;4.66673;4.66173;4.41847;4.51236;4.72533;4.7191;4.47734;4.51545;5.09431;5.58098;5.03792;4.98356;5.12935;5.14543;5.42103;5.57478;5.58123;5.66636;6.00572;5.51508;5.66278;6.04402;6.03692;6.24943;5.35267;6.38897;6.95538;7.33855;7.71883;7.90127;7.88277;7.99137;8.16687;8.19986;8.04202;8.02005;7.8498;5.84467;6.27978;6.61131;6.97341;7.31319;7.7525;8.28566;8.10675;8.54379;8.54379;8.56719;8.54379;8.54379;8.54379;6.24291;1.51630201597707;0.927136702954807;0.945397529227925;0.824283804201345;0;6.0755505089661e-29;0;0.0832492072964402;0.859582465965908;0.859582465965908;4.345032;0.114488930774988;4.484664;0.222362637554064;4.589916;0.121715787102577;5.165224;0.238943983037866;5.477766;0.205761028209911;5.852904;0.246987921728978;6.457;0.75709496788712;7.932222;0.163934317700718;7.59128;0.984233071914371;6.986038;0.577467170382871;8.409436;0.204894870555609;8.54379;0
"70";"industryGrossDemand_km3";"Guinea";"AFR";"GIN";0.0232858;0.0232858;0.0233496;0.0233587;0.0233587;0.0233587;0.0233496;0.0233587;0.0234115;0.0237186;0.0242795;0.0249241;0.0254234;0.0262687;0.0275777;0.0297281;0.0334561;0.0347703;0.0365021;0.0378708;0.0384605;0.0406058;0.0445021;0.0440307;0.0465673;0.0496391;0.052236;0.0552765;0.0265649;0.0268617;0.0280385;0.027811;0.0281558;0.0287377;0.0288607;0.0283623;0.0282013;0.028571;0.0287811;0.0284408;0.0279924;0.0275621;0.0265636;0.0259456;0.0263121;0.0271671;0.0275388;0.0256422;0.0252385;0.0283257;0.0272725;0.0279892;0.0284614;0.0284614;0.0285394;0.0284614;0.0284614;0.0284614;0.0299609913793103;0.00754526671083559;0.0289182120867528;0.330686649514582;0.256086562499441;0.829388950216477;0.0112325177244915;0.0047162647558654;1.29210157187259e-05;0.000836262990294658;0.000836262990294658;0.02332772;3.84474576532708e-05;0.02343942;0.00015797157022705;0.02569468;0.0012791974132244;0.03446548;0.00313442809009874;0.04283328;0.00324979046586084;0.04211564;0.0142015894613244;0.02832074;0.000456100847401099;0.0284713;0.000218876323525411;0.02687516;0.000865779962230589;0.02678246;0.0013024585571142;0.02814478;0.000534157965399749;0.0284614;0
"71";"industryGrossDemand_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"industryGrossDemand_km3";"Gambia, The";"AFR";"GMB";5.34038e-05;5.34038e-05;5.35501e-05;5.35201e-05;5.32979e-05;5.37975e-05;5.47192e-05;5.55727e-05;5.30067e-05;5.27925e-05;5.23388e-05;5.15499e-05;5.22605e-05;5.63105e-05;5.83541e-05;6.09564e-05;6.32712e-05;6.79238e-05;6.73553e-05;6.86129e-05;7.12967e-05;7.55533e-05;7.72343e-05;7.41254e-05;7.27442e-05;7.00428e-05;6.76074e-05;6.96437e-05;7.30205e-05;7.629e-05;7.64761e-05;7.59288e-05;7.83765e-05;7.72944e-05;7.84286e-05;7.72677e-05;7.06913e-05;7.388e-05;7.38642e-05;7.25197e-05;7.33627e-05;7.32836e-05;7.11204e-05;7.13802e-05;7.14454e-05;7.43191e-05;7.69842e-05;7.88095e-05;8.01583e-05;8.48286e-05;8.8635e-05;8.66503e-05;8.69244e-05;8.69244e-05;8.71625e-05;8.69244e-05;8.69244e-05;8.69244e-05;7.01904327586207e-05;1.14409658358913e-05;0.915324947106484;0.88071761754855;0.705315007718676;0;8.01913464947528e-20;6.21724893790088e-15;6.20138377064808e-07;0.837819758795487;0.837819758795487;5.343514e-05;1.01529813355489e-07;5.397772e-05;1.16981401598716e-06;5.416276e-05;2.99802346021508e-06;6.562392e-05;3.33699567380601e-06;7.419078e-05;2.32336189755277e-06;7.132088e-05;3.38442080229394e-06;7.730088e-05;1.11709649851748e-06;7.364458e-05;2.40924634626682e-06;7.211846e-05;1.10677976038596e-06;7.901994e-05;3.91544421272989e-06;8.725932e-05;7.90113559559635e-07;8.69244e-05;0
"73";"industryGrossDemand_km3";"Guinea-Bissau";"AFR";"GNB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
