"FID";"irrigation_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"172";"irrigation_water_withdrawal_km3";"San Marino";"Other";"SMR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"173";"irrigation_water_withdrawal_km3";"Former Spanish Sahara";"Other";"ESH";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"174";"irrigation_water_withdrawal_km3";"Somalia";"AFR";"SOM";0.524037;0.49815;0.399438;0.349496;0.515986;0.4687;0.470425;0.42738;0.471195;0.400458;0.478956;0.576619;0.570313;0.575671;0.476882;0.601335;0.575235;0.547277;0.566356;0.599269;0.730813;0.69324;0.680634;0.69974;0.710156;0.988449;1.18325;1.07921;1.12569;1.02534;1.17958;1.06758;1.21814;1.0805;0.991128;1.00893;0.79389;1.02516;1.15934;0.702771;0.894147;1.00177;1.0724;1.05306;0.924214;0.905471;0.997221;1.23455;0.833102;1.09777;0.995726;1.02788;1.08296;1.16692;1.15903;1.17666;1.23544;1.04712;0.83003724137931;0.276439610389424;0.846276590290798;0.814697468393368;0.627344222625529;0;0;3.49609230454462e-12;0.0138536183826016;0.716184067274216;0.716184067274216;0.4574214;0.0783202337126237;0.4476316;0.0322262556822849;0.5356882;0.0527956985340662;0.5778944;0.022825246544123;0.7029166;0.0189133529761383;1.0803878;0.0776487475056745;1.1073856;0.0912437934152236;0.9380182;0.185553024082606;0.9891182;0.0781290023755584;1.0136228;0.15846385162459;1.0865032;0.0765126334744792;1.15307333333333;0.0963501620825483
"175";"irrigation_water_withdrawal_km3";"Sao Tome and Principe";"AFR";"STP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"176";"irrigation_water_withdrawal_km3";"Suriname";"LCR";"SUR";0.491137;0.483301;0.465354;0.527383;0.465002;0.54023;0.54289;0.561579;0.657912;0.655363;0.751646;0.774732;0.767748;0.745682;0.855947;0.869575;0.98474;0.895124;0.917427;1.06816;1.05513;0.990416;1.18047;1.11213;1.2978;1.09927;1.02085;1.21918;1.19664;1.20818;1.10909;1.00875;1.06599;1.09594;1.43095;1.32893;1.23806;1.27473;1.21169;1.38871;1.36558;1.37578;1.11067;1.34152;1.28007;1.29804;1.25987;1.39739;1.2549;1.15454;1.34211;1.62756;1.29183;1.39855;1.41596;1.40302;1.50287;1.34901;1.06419151724138;0.310555396621231;0.913906140276061;0.914731305177028;0.768905021173624;0;0;0;0.0168070424190223;0.83522443323429;0.83522443323429;0.4864354;0.0255560732175348;0.5915948;0.059949568010954;0.779151;0.0445080907588722;0.9470052;0.0801005077930221;1.1271892;0.118398801485488;1.148824;0.0860122301187453;1.142144;0.166004271872744;1.288424;0.0712568991747466;1.294724;0.109397358423318;1.272948;0.087510911719625;1.415202;0.128390882347618;1.4183;0.0780598084804209
"177";"irrigation_water_withdrawal_km3";"Slovak Republic";"ECA";"SVK";0.00450001;0.0278;0;0.0708036;0.0900594;0.0505357;0.0665538;0;0;0.0937386;0.0293411;0.0416327;0.0161899;0.0442638;0.00171417;0.0896463;0.0350335;0.00257;0.117626;0.0650389;0.0512439;0.042736;0.000214367;0.0444396;0.0644256;0.193318;0.049469;0.00491781;0.130136;0.0739701;0.154273;0.00557449;0.224131;0.0468455;0.151318;0.276717;0.244731;0.0987395;0.00482571;0.0384196;0.0380993;0.00323105;0.178037;0.0539341;0.0355499;0.331547;0.0844731;0.0154711;0.0786049;0.163933;0.0377685;0.066632;0;0.0974058;0.205843;0.136432;0.0339645;0.190717;0.0775713087413793;0.0765583151576936;0.352081251497164;0.332205270974512;0.228485226146691;0.00672057877572207;0.0108425934463092;0.0114256444050287;0.0015961947826448;0.123961207655811;0.123961207655811;0.038632602;0.0401700936794653;0.04216562;0.0414743681355364;0.026628334;0.0178407975694833;0.06198294;0.0450747164714655;0.0406118934;0.0241415383326947;0.090362182;0.0731839300174575;0.116428398;0.088571605662845;0.132686562;0.122153370578256;0.06177027;0.0675537211540712;0.13480582;0.121951000438155;0.08152986;0.0782462829481248;0.120371166666667;0.0796008752438271
"178";"irrigation_water_withdrawal_km3";"Slovenia";"ECA";"SVN";4.41612e-06;0;3.48616e-05;0;0.000163687;9.32327e-05;1.07722e-05;0;0;0.000151328;0;2.0032e-05;0;0.000102106;0;0.00015761;0;0;0.000211907;9.91526e-05;0;0;0;0;0;0.000451936;0;7.82055e-05;7.3327e-05;0.00011691;0.000481074;0;0.00059343;0;0.000863693;0.000236296;0.000171485;0;1.33096e-05;0;0;2.94313e-05;0.000372981;0.00132809;0;0.00621809;4.91569e-05;0;0.00143555;0.000935115;3.92202e-06;0.00114566;1.41533e-06;0.00182892;0.00315721;0.0114541;0;0.00184905;0.000585128670172414;0.00175060751289278;0.399913214483221;0.39004803509221;0.295809467158799;0.00186926158140199;0.00247221156326808;0.00180275421963594;4.14576960635511e-05;0.159930579118301;0.159930579118301;4.0592944e-05;7.03372798139058e-05;5.106658e-05;6.83183032972278e-05;2.44276e-05;4.42814240150427e-05;9.373392e-05;9.4401387758507e-05;0;0;0.0001440757;0.000177213154635033;0.0003876394;0.000380208967037602;8.421812e-05;0.00011175485628317;0.00034610046;0.000571155940575696;0.00172758238;0.0025826149111032;0.00122742547;0.00133159783244382;0.00443438333333333;0.00614915140778249
"179";"irrigation_water_withdrawal_km3";"Sweden";"Other";"SWE";0.000149171;0.0183239;9.26832e-05;0.000989791;0.000145198;0.00152251;0.00876504;0.000169641;0.00175124;0.00409029;0.00445509;0.0217724;0.00161623;0.0143699;0.0019004;0.0301888;0.00984302;0.0522708;0.0474073;0.0114628;0.019582;0.00633062;0.00195966;0.00684524;0.0537803;0.107475;0.0108481;0.0025123;0.0300613;0.00015701;0.00414854;0.0664466;0.0442174;0.0356914;0.136048;0.0126132;0.124354;0.0996264;0.0401921;0.0881594;9.33398e-05;0.0455734;0.00215265;0.0202187;0.0698001;0.0425451;0.00321108;0.0469233;0.123386;0.00696198;0.0662323;0.0569733;0.042226;0.00806116;0.0404163;0.119221;0.0663279;0.0647845;0.0335766014482759;0.0373476165157674;0.501044830297795;0.56830416192439;0.408348457350272;6.17589049070055e-05;4.95028590538859e-06;5.95754375809499e-06;0.00110812842882893;0.251045921968146;0.251045921968146;0.00394014864;0.00804942646294161;0.0032597442;0.00338527670749057;0.008822804;0.00890777219818345;0.030234544;0.0196767301875256;0.017699564;0.0212142457484182;0.030210742;0.0447636300437567;0.057310388;0.0493661598994161;0.07298902;0.0455492294533289;0.02756763796;0.0298435666355942;0.044605492;0.0483386936893636;0.042781812;0.0221514783276358;0.0834444666666667;0.0309929955619545
"18";"irrigation_water_withdrawal_km3";"Bangladesh";"SOA";"BGD";18.0171;17.1875;18.0068;18.1671;19.5303;20.0905;19.7387;22.082;23.8703;25.1503;35.0689;40.3257;32.1073;33.9434;35.6746;35.4679;37.7628;43.3267;42.4491;37.4468;44.9267;44.6705;47.672;45.1823;45.7246;50.1341;50.244;57.3696;57.3605;58.3475;59.1379;73.7084;70.4199;72.2467;86.8846;77.9243;87.4915;89.4671;92.1;93.6019;90.9074;96.1884;100.358;108.467;104.886;114.785;115.388;118.301;120.803;112.984;119.791;124.121;118.319;118.666;125.572;129.095;130.692;121.81;68.1234775862069;37.5829672899654;0.984121027965547;0.994216986065397;0.950393224440412;0;0;0;2.19023239410622;0.968494197683962;0.968494197683962;18.18176;0.846323211308777;22.18636;2.34601544496195;35.42398;3.05811357326702;39.29066;3.41368686364171;45.63522;1.20356588394653;54.69114;4.12953589922645;72.4795;9.89079799333704;88.11696;6.16550019365825;100.16136;6.94198698270171;116.4522;3.09386533320376;121.2938;3.32825895927586;127.199;4.73482766317846
"180";"irrigation_water_withdrawal_km3";"Swaziland";"AFR";"SWZ";0.0778444;0.0663978;0.0588881;0.0842286;0.0715005;0.0685099;0.0643302;0.0943133;0.0777707;0.139358;0.128347;0.0794432;0.160019;0.109691;0.107472;0.121851;0.102642;0.118692;0.105613;0.133829;0.111015;0.131367;0.111785;0.0727333;0.173282;0.147237;0.0711654;0.180007;0.182284;0.0955473;0.1322;0.132868;0.146156;0.168868;0.288742;0.151321;0.192604;0.163919;0.134884;0.0653974;0.138231;0.121807;0.081992;0.125801;0.174827;0.201935;0.155745;0.203639;0.130866;0.191336;0.205194;0.149432;0.168285;0.241807;0.222874;0.261908;0.255716;0.281798;0.140298553448276;0.0571847428208008;0.717462183594241;0.7245070595835;0.555958862673926;2.34580577185284e-10;0;7.0644090577332e-10;0.00242957218923988;0.514751984887816;0.514751984887816;0.07177188;0.00983605030421256;0.08885642;0.0304901486276633;0.11699444;0.0297241741124627;0.1165254;0.0126915327403746;0.12003646;0.0365736617842403;0.13524814;0.0501054256072933;0.1737668;0.0659662069487097;0.14162508;0.0475551820933534;0.1285316;0.0333764633057489;0.1767042;0.0320803480919394;0.1975184;0.0381778565309788;0.266474;0.0136273235816869
"181";"irrigation_water_withdrawal_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"irrigation_water_withdrawal_km3";"Syrian Arab Republic";"MENA";"SYR";2.23897;2.30192;2.41226;2.07328;2.94562;2.94233;2.68999;2.54842;2.6297;2.56332;2.60749;2.89755;2.73658;2.36287;2.86663;3.07568;3.02184;2.61694;2.6182;2.84619;3.21787;2.98945;3.13811;3.17551;2.92935;3.18747;3.46831;3.53922;3.45532;3.82277;3.65816;4.30324;4.36097;4.29863;5.05913;4.87413;5.02742;5.55338;5.34743;5.65038;6.36666;6.4285;6.50129;6.39576;6.78224;6.97329;7.56085;7.37862;7.42844;7.45731;7.57491;6.6403;7.45526;7.19793;7.28144;7.66918;6.97201;7.086;4.50348310344828;1.92663505790305;0.947005312975942;0.958780645359747;0.841500302480339;0;0;0;0.108044457842442;0.896819062804658;0.896819062804658;2.39441;0.331659297020301;2.674752;0.15987239464648;2.694224;0.218046773606032;2.83577;0.216512530353326;3.090058;0.12439451081137;3.494618;0.22707345236729;4.336026;0.496356045223587;5.290548;0.333330011205112;6.49489;0.168291640018154;7.359702;0.226044728250848;7.229968;0.360945154795019;7.24239666666667;0.373973849665098
"183";"irrigation_water_withdrawal_km3";"Chad";"AFR";"TCD";0.0825392;0.0800556;0.0849317;0.0795937;0.0822788;0.0834695;0.084367;0.0848438;0.100411;0.100209;0.104833;0.100729;0.10577;0.116515;0.119432;0.124155;0.138536;0.139974;0.141965;0.14294;0.172249;0.175191;0.178184;0.209372;0.208436;0.230151;0.229948;0.218845;0.211716;0.223249;0.215872;0.256006;0.257215;0.25643;0.284706;0.278261;0.262037;0.312763;0.311202;0.310662;0.364424;0.373269;0.398738;0.431181;0.474149;0.467049;0.462052;0.457189;0.464806;0.464518;0.458032;0.469802;0.460138;0.4907;0.49334;0.505496;0.510061;0.480679;0.26078735;0.148853546583246;0.975308856561355;0.990279614875881;0.929824561403509;0;0;0;0.00859709993232634;0.951227365687014;0.951227365687014;0.0818798;0.00214837507316576;0.09066006;0.00882324662003732;0.1094558;0.00806953082279261;0.137514;0.00766178572527319;0.1886864;0.0185779108970842;0.2227818;0.00780749849183463;0.2540458;0.0245807724288721;0.294985;0.0233991430505478;0.4083522;0.0450092310498635;0.4631228;0.00376003280570794;0.4744024;0.0167098118122258;0.498745333333333;0.0158115181539703
"184";"irrigation_water_withdrawal_km3";"Togo";"AFR";"TGO";0.00374925;0.00277218;0.00296848;0.00439853;0.00396239;0.00266697;0.00372061;0.00324223;0.00415204;0.00343524;0.00286637;0.00326993;0.00359718;0.00342255;0.00365093;0.00394534;0.00400813;0.00362532;0.00439171;0.00531698;0.00387481;0.00445064;0.00466052;0.00780903;0.00778003;0.00890984;0.00593304;0.00709934;0.0151083;0.0163214;0.0233305;0.0298409;0.0345569;0.0249874;0.0373922;0.03074;0.0315959;0.0315311;0.0310715;0.0319324;0.0319234;0.0287235;0.0385619;0.0367942;0.0305235;0.029231;0.0335576;0.029675;0.0317392;0.0303676;0.0309189;0.0322668;0.029715;0.0373903;0.0316805;0.0299733;0.0226542;0.0309942;0.0177375553448276;0.0135727711538596;0.882069533908274;0.853394444615337;0.669691470054447;0;0;1.12132525487141e-13;0.000708960386046933;0.778046662649155;0.778046662649155;0.003570166;0.000683905212825579;0.003443418;0.000552809988033863;0.003361392;0.000314873233730656;0.004257496;0.000651880167154976;0.005715006;0.00192003542009777;0.010674384;0.00474139480679262;0.03002158;0.00602165533279679;0.03137418;0.00046882637191182;0.0333053;0.00419658244468043;0.03091408;0.00175611353049853;0.0323943;0.00295132327693867;0.0278739;0.00454912192296492
"185";"irrigation_water_withdrawal_km3";"Thailand";"EAP";"THA";32.1386;33.989;34.5948;37.8982;37.9493;36.3888;41.0978;37.7691;38.0278;39.8618;41.5501;40.0365;46.166;51.5959;48.9785;52.5467;55.7854;56.4544;59.5389;61.8903;62.8261;68.8057;71.9883;81.4197;82.9233;79.0129;92.693;94.8539;98.8933;93.5437;105.053;106.175;106.253;104.936;100.85;104.236;114.071;113.334;119.665;110.51;107.843;121.097;132.538;142.289;137.323;140.454;144.338;142.974;154.864;163.68;157.576;157.414;143.453;154.892;145.181;141.399;144.426;122.833;92.2564620689655;42.0414003753603;0.974046268204965;0.979328801255037;0.899576527525711;0;0;0;2.42497564366788;0.948766132604016;0.948766132604016;35.31398;2.54847672777289;38.62906;1.85297967824798;45.6654;4.87386580447185;57.24314;3.5941019536179;73.59262;8.51074569658852;91.79936;7.53307827438425;104.6534;2.21242972769758;112.3632;5.62718950276246;128.218;13.8329835176653;149.262;9.75482844544178;151.7032;6.85339979134443;136.219333333333;11.6912840327029
"186";"irrigation_water_withdrawal_km3";"Tajikistan";"ECA";"TJK";1.13282;1.18403;1.05809;1.10479;1.10045;0.992851;1.20903;1.21134;1.31258;1.1664;1.24277;1.12718;1.51077;1.6098;1.36713;1.63355;1.68546;1.92773;1.83844;1.94213;1.87919;1.97542;2.16946;1.91039;2.23605;2.39969;2.46719;2.46371;2.62009;2.34191;2.73321;2.55708;2.63327;2.35726;2.38188;2.11725;2.50205;2.63215;2.62629;2.40228;2.28791;2.38018;2.71171;2.86577;2.63951;2.50463;2.78008;2.53018;2.6543;2.66772;2.65878;2.54079;2.33395;2.80469;2.71269;2.73287;2.72931;2.76398;2.10452087931034;0.601276965493953;0.909884347747119;0.901196591713064;0.754385964912281;0;0;0;0.0323974912485771;0.8278895262752;0.8278895262752;1.116036;0.0464543365037108;1.1784402;0.116833146218015;1.37153;0.195234340345135;1.805462;0.140240302944624;2.034102;0.159570318887944;2.458518;0.104002200553642;2.53254;0.161584890537451;2.456004;0.212005607189999;2.577016;0.238617652490339;2.627382;0.112009703240389;2.61018;0.181536762943487;2.74205333333333;0.0190722949152255
"187";"irrigation_water_withdrawal_km3";"Turkmenistan";"ECA";"TKM";2.18756;1.94937;2.20915;2.06397;1.97228;2.05509;2.19268;2.34472;3.09309;2.38429;2.47513;2.81905;2.98175;2.49386;2.46115;2.7088;2.86177;3.57781;2.7826;3.34889;3.78118;4.40409;3.67519;4.7274;4.09598;4.95986;3.60415;4.05184;4.5552;4.97811;5.00443;5.43043;4.47578;4.51006;4.38814;4.43435;4.74933;5.24519;5.12173;4.04934;4.90993;4.84051;4.63652;4.22401;4.97043;4.714;4.79065;5.42621;5.24795;5.29482;4.66712;4.7172;5.36547;4.20224;5.22776;5.29808;4.52937;4.71661;3.94799431034483;1.12936941152801;0.872086831418565;0.828970438955366;0.658802177858439;0;0;2.77333711551364e-13;0.0583238749269429;0.760535441533673;0.760535441533673;2.076466;0.119489734412626;2.413974;0.401448800508857;2.646188;0.239367315688671;3.055974;0.384412186890582;4.136768;0.436310654201797;4.429832;0.596213950415453;4.761768;0.444617153369053;4.719988;0.492303903925208;4.71628;0.302579348436076;5.094726;0.320472832748737;4.835958;0.468534951118911;4.84802;0.400849357115612
"188";"irrigation_water_withdrawal_km3";"Tonga";"EAP";"TON";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"189";"irrigation_water_withdrawal_km3";"Trinidad and Tobago";"LCR";"TTO";0.0044646;0.0049653;0.00428459;0.00564777;0.00577345;0.00489163;0.00604728;0.00518484;0.00595334;0.00470919;0.00480211;0.00676419;0.00591377;0.00582608;0.00366761;0.00572829;0.00548351;0.0054244;0.00442102;0.00620779;0.0089607;0.00954243;0.00723852;0.00798485;0.00619189;0.0124797;0.0119943;0.0117268;0.0114511;0.0138311;0.0154001;0.00736891;0.00925536;0.0104464;0.0129016;0.0120559;0.0137375;0.0172749;0.0136294;0.00816817;0.0180023;0.0104337;0.007233;0.0181261;0.0097127;0.0203235;0.0120345;0.0149043;0.0134244;0.0186016;0.0148676;0.012969;0.0200989;0.0112548;0.00741129;0.0122615;0.0183665;0.0167167;0.0100783237931034;0.00470707278642892;0.782607108854234;0.818142668184195;0.611615245009074;3.98348021235506e-13;0;1.1870948668502e-11;0.000218145029991693;0.612473886829182;0.612473886829182;0.005027142;0.000673389959956339;0.005357256;0.000611958667909852;0.005394752;0.00119006596372638;0.005453002;0.000654259900322494;0.007983678;0.0013369784816406;0.0122966;0.00093796900801679;0.011074474;0.0031418261793231;0.012973174;0.0032957976427384;0.01270156;0.00503748698042982;0.01585766;0.00349711079078144;0.013320318;0.00468106975937338;0.0157815666666667;0.00315810259702457
"19";"irrigation_water_withdrawal_km3";"Bulgaria";"ECA";"BGR";0.919439;0.637025;0.731791;0.790946;1.05535;1.23054;1.02516;1.45165;0.958426;1.13092;1.16253;1.14241;1.13746;0.968254;1.06948;1.15625;1.40819;1.05626;1.08066;1.16877;1.34757;1.08656;1.43223;1.59399;1.32494;1.13124;1.4906;1.5371;1.79138;1.65688;1.69641;1.45255;1.43559;1.21937;1.58633;1.32317;0.906733;0.716924;1.07881;0.658727;0.874409;0.603246;1.04454;0.863851;0.590538;0.261189;0.150106;0.0904814;0.1365;0.184302;0.21961;0.130329;0.161368;0.225211;0.269583;0.223482;0.107664;0.204902;0.932584937931034;0.489132629815066;-0.58465853282302;-0.505552308591467;-0.303085299455535;1.44257617290081e-06;6.53046043126344e-05;0.000777449531236904;-0.0169347795748867;0.34182560000276;0.34182560000276;0.8269102;0.1636641348332;1.1593392;0.193450885428834;1.0960268;0.0795635091056195;1.174026;0.139429580182973;1.357058;0.184444001176509;1.52144;0.247317598645952;1.47805;0.179425536086701;0.9368728;0.272039824150252;0.7953168;0.194865508255566;0.16451568;0.0636608613624729;0.2012202;0.0552290135137321;0.178682666666667;0.0622016266775503
"190";"irrigation_water_withdrawal_km3";"Tunisia";"MENA";"TUN";0.320498;0.238362;0.316632;0.362817;0.327588;0.265361;0.323425;0.313303;0.286899;0.342553;0.327114;0.272825;0.710667;0.583971;0.473196;0.627844;0.587887;0.595465;0.360375;0.622162;0.585128;0.539078;0.699153;0.858601;0.723766;0.979796;0.898027;0.918093;0.855653;0.952092;1.05923;0.873312;0.765624;0.990844;0.9363;1.13687;1.18783;1.17559;0.850994;1.1356;1.19949;1.40678;1.29912;1.30119;1.29918;1.16712;1.08704;1.3116;1.31455;1.27223;1.38154;1.2969;1.26558;1.52697;1.8534;1.69632;1.72666;1.71117;0.887885603448276;0.439557349263286;0.958405274759346;0.955458488418592;0.811252268602541;0;0;0;0.0249468296471744;0.918540670686534;0.918540670686534;0.3131794;0.0456470831028665;0.3063082;0.0304507299945338;0.4735546;0.180382525387855;0.5587466;0.11218807773244;0.6811452;0.125532631632974;0.9207322;0.0480358285106024;0.925062;0.112420143586459;1.0973768;0.139664147193186;1.301152;0.0733151687579044;1.230508;0.0999759984696327;1.464878;0.239627984843173;1.71138333333333;0.0151711249857528
"191";"irrigation_water_withdrawal_km3";"Turkey";"ECA";"TUR";3.33343;3.36948;3.55011;3.45462;3.90757;3.81324;3.74313;3.98015;4.40563;4.24243;4.26018;5.22165;5.45207;4.86631;4.43653;5.56183;5.85837;6.21132;5.86055;6.85815;7.57852;7.33269;8.54286;8.52752;8.0846;8.2285;10.1605;10.5584;11.0491;11.1619;10.7765;13.0255;12.6593;11.8263;11.7439;13.5964;13.8219;12.3883;12.7444;11.6014;14.8323;14.1546;15.3713;16.776;14.5205;17.0242;17.931;15.6509;16.6043;17.2351;16.8786;16.0071;16.4953;17.0568;18.2322;18.6696;15.7058;16.4902;10.4039834482759;5.04879330421673;0.978102189634951;0.978282937032822;0.891107078039928;0;0;0;0.292430349134083;0.956683893368683;0.956683893368683;3.523042;0.230656686376095;4.036916;0.281846395896772;4.847348;0.504897992489572;6.070044;0.497002279552117;8.013238;0.548225157503739;10.23168;1.1893304175039;12.0063;0.877331100554403;12.83048;0.905968767121693;15.13094;1.02213721828334;16.8891;0.842284675748052;16.934;0.829920710068136;16.9552;1.53564200255138
"192";"irrigation_water_withdrawal_km3";"Tuvalu";"Other";"TUV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"193";"irrigation_water_withdrawal_km3";"Taiwan";"EAP";"TWN";2.5072;2.62857;2.62613;2.34421;2.44923;2.19088;2.25297;2.68195;3.14767;2.70111;3.32148;3.33769;3.0902;3.1;3.92687;3.64532;5.45863;7.40933;8.50785;7.9697;8.70813;8.72937;9.69196;8.90597;9.43465;9.43827;9.22973;8.61246;9.02847;9.43656;8.75829;8.96155;9.02117;9.04825;9.0465;9.36884;6.66911;4.67687;5.26046;5.51926;6.52318;6.73382;5.72949;6.96429;6.05753;3.99809;4.66461;6.56436;7.38556;5.39034;6.22037;6.45344;6.13814;4.52366;5.99254;8.23681;6.24001;5.13728;6.06545482758621;2.47187086614341;0.41097497469572;0.387923344304654;0.257108287961283;0.00135235970240011;0.00280073211041698;0.00435964978903325;0.0601577766157064;0.168900429826151;0.168900429826151;2.511068;0.121167730522611;2.594916;0.388767675971138;3.355248;0.340441718903545;6.598166;2.01269889221662;9.094016;0.444635962760549;9.149098;0.344705607685746;8.967152;0.121907395673929;6.298908;1.86271069489333;6.401662;0.502963184209341;5.600592;1.37869869684061;5.86563;0.768539587919842;6.53803333333333;1.57110947601793
"194";"irrigation_water_withdrawal_km3";"Tanzania";"AFR";"TZA";0.0613743;0.0679208;0.0673399;0.0609684;0.080903;0.0835134;0.0977661;0.0991319;0.103456;0.122232;0.181524;0.186008;0.197089;0.22307;0.220908;0.261286;0.302521;0.290645;0.357138;0.401472;0.498899;0.597035;0.692398;0.718012;0.677098;0.77928;0.700417;0.72233;0.816054;0.894815;0.848637;0.782202;0.821835;0.835536;0.857525;0.88369;0.833429;0.915606;0.947234;0.894271;0.903721;0.981826;0.962488;1.00692;0.98204;1.17003;1.05555;1.14336;0.94139;1.01668;1.08951;1.06039;1.0664;1.21137;1.23919;1.2175;1.20477;1.14962;0.665264220689655;0.393882490605236;0.970432737847639;0.987757236457596;0.923774954627949;0;0;0;0.022635116546187;0.941739698686464;0.941739698686464;0.06770128;0.00805956798637495;0.10121988;0.0139312338856614;0.2017198;0.0193661648552314;0.3226124;0.0561189805707481;0.6366884;0.0893145202433513;0.7825792;0.07763522874121;0.829147;0.0295096961776973;0.894846;0.0420485284938724;0.967399;0.0389339577233037;1.065402;0.0933733627433434;1.133372;0.0851713468250914;1.19063;0.0360815506872972
