"FID";"domesticGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"54";"domesticGrossDemand_km3";"Ecuador";"LCR";"ECU";0.263907;0.263907;0.26463;0.26774;0.272004;0.284516;0.30092;0.314542;0.328323;0.345207;0.359627;0.379951;0.384046;0.423697;0.455835;0.509139;0.591495;0.639155;0.694581;0.75544;0.799393;0.870137;0.949206;1.0176;1.02068;0.986468;1.01056;1.04358;1.01896;0.999981;1.01623;1.04688;1.09237;1.14235;1.17902;1.28011;1.38484;1.44165;1.48538;1.55393;1.56463;1.42446;1.41806;1.56234;1.64886;1.73424;1.82369;1.90772;1.99507;2.06561;2.19347;2.18335;2.27138;2.27138;2.2776;2.27138;2.27138;2.27138;1.13093081034483;0.672094740807529;0.984471669166587;0.994384408102123;0.961462110349727;0;2.54678164564603e-56;0;0.039181796087237;0.969184467391641;0.969184467391641;0.2664376;0.00349128719815487;0.3147016;0.0235438441274996;0.4006312;0.0386120920593536;0.637962;0.094555225016918;0.9314032;0.096043499523393;1.0119098;0.0214715527198198;1.09537;0.0667605096595285;1.429182;0.103759823486743;1.52367;0.0998019573956342;1.905266;0.131990070952326;2.239436;0.0467863273831149;2.27138;0
"55";"domesticGrossDemand_km3";"Egypt, Arab Rep.";"MENA";"EGY";0.834525;0.834525;0.836812;0.862737;0.857268;0.882986;0.936829;0.974189;1.0042;1.03466;1.08071;1.13747;1.19537;1.11252;1.15168;1.19896;1.26366;1.37831;1.47184;1.54436;1.57798;1.71218;1.87485;1.928;2.02228;2.12707;2.23029;2.36198;2.44103;2.58878;2.53273;2.68241;2.80448;2.72613;2.87396;3.01437;3.15619;3.34587;3.5215;3.7375;3.8856;4.02959;4.20632;4.24144;4.17467;4.16718;4.16371;4.39613;4.71148;5.07016;5.49624;5.82349;6.15774;6.15774;6.17461;6.15774;6.15774;6.15774;2.83073294827586;1.75677468071454;0.968806278379701;0.99746147335804;0.974815750771251;0;5.87025401198868e-66;0;0.100786793534097;0.938585605027922;0.938585605027922;0.8451734;0.0137062873273546;0.9665728;0.0591209063250894;1.13555;0.0429537606037004;1.371426;0.142648660281126;1.823058;0.177300449012404;2.34983;0.179912474692557;2.723942;0.129695309360054;3.355086;0.287082755020221;4.107524;0.147924558576323;4.501732;0.38872879693946;5.961964;0.299144070023125;6.15774;0
"56";"domesticGrossDemand_km3";"Eritrea";"AFR";"ERI";0.00300323;0.00300323;0.00301146;0.00306058;0.00311956;0.00326189;0.00343365;0.00378148;0.00394898;0.00404132;0.00417062;0.00438321;0.00452545;0.00470473;0.00477823;0.00517985;0.00566403;0.00618421;0.00615314;0.00652181;0.00697068;0.00729753;0.00751157;0.00769327;0.00786725;0.00792687;0.0081857;0.00855374;0.00875106;0.00927273;0.00937423;0.00956029;0.00972941;0.0098326;0.00848399;0.0086702;0.00908692;0.00927224;0.00965991;0.00999081;0.0101941;0.0102176;0.010348;0.0108761;0.0112087;0.0122784;0.0134086;0.014138;0.0150437;0.0159855;0.0168229;0.0182348;0.0192171;0.0192171;0.0192697;0.0192171;0.0192171;0.0192171;0.0092022975862069;0.00497747313316189;0.952219737789541;0.991615049371797;0.961462110349727;0;1.84163094011577e-51;0;0.000280670471561719;0.906722429035979;0.906722429035979;0.003039612;5.06734019974976e-05;0.003693464;0.000334588729382805;0.004512448;0.000245626918964514;0.005940608;0.000523821456910654;0.00746806;0.000349439789377226;0.00853802;0.000520352200197135;0.009396104;0.000538750663832538;0.009336016;0.000510658801676814;0.0105689;0.000451774119444662;0.01417084;0.00143337825886958;0.01855232;0.00105950595184737;0.0192171;0
"57";"domesticGrossDemand_km3";"Spain";"Other";"ESP";1.0344;1.0344;1.03723;1.09211;1.15634;1.22856;1.28441;1.35532;1.43315;1.49237;1.50776;1.58748;1.65296;1.7371;1.88798;2.08287;2.24446;2.37794;2.42642;2.52726;2.70072;2.96803;3.06395;2.95226;2.93182;2.82604;2.84013;2.89057;3.19978;3.4471;3.63623;3.76245;4.07555;4.17787;4.30261;4.07714;4.10613;4.30797;4.37253;4.28457;4.36645;4.43152;4.38326;4.48644;4.69588;5.11883;5.4413;5.62745;5.82382;6.13686;6.35134;6.21472;6.1921;6.1921;6.20906;6.1921;6.1921;6.1921;3.50605862068966;1.73031390805906;0.989239093576815;0.991799673287152;0.945680535306108;0;9.89714371335594e-52;0;0.101362377803069;0.978593984260677;0.978593984260677;1.070896;0.0537308722244483;1.358762;0.107094934847545;1.674656;0.146057375986288;2.33179;0.172395530394497;2.923356;0.134384065387233;3.040724;0.273547829876239;3.990942;0.281632175931657;4.229668;0.130462075025656;4.47271;0.133212675823286;5.629652;0.384506699512505;6.231864;0.0675477703555049;6.1921;0
"58";"domesticGrossDemand_km3";"Estonia";"ECA";"EST";0.183192;0.183192;0.183694;0.185512;0.188032;0.190119;0.197482;0.201571;0.208369;0.211471;0.217622;0.226422;0.233848;0.24345;0.25393;0.277725;0.302164;0.310887;0.315093;0.325987;0.34211;0.36184;0.378547;0.393552;0.386353;0.376853;0.376493;0.380538;0.387285;0.418438;0.39249;0.405231;0.457691;0.448882;0.412768;0.400244;0.399185;0.406096;0.414056;0.419919;0.429887;0.42932;0.427115;0.438846;0.459654;0.503453;0.534764;0.552539;0.586169;0.634538;0.649329;0.606699;0.607252;0.607252;0.608915;0.607252;0.607252;0.607252;0.387858982758621;0.140712459133709;0.970477587089556;0.982014605773337;0.916545319840965;0;3.09217286989791e-42;0;0.00808665068134971;0.941826747043166;0.941826747043166;0.1847244;0.00208079042673692;0.2018024;0.00854141819606088;0.2350544;0.0142006749417061;0.3063712;0.0181627858601042;0.3724804;0.0206690850136139;0.3879214;0.0176018484909966;0.4234124;0.0283891894970603;0.4079;0.00894668477705568;0.4369644;0.0134526529837055;0.5622926;0.050260658962055;0.6158894;0.0187117737881795;0.607252;0
"59";"domesticGrossDemand_km3";"Ethiopia";"AFR";"ETH";0.0809214;0.0809214;0.0811431;0.0858745;0.0871779;0.0912743;0.0967614;0.10549;0.110462;0.112932;0.116489;0.122559;0.126266;0.125215;0.126789;0.137382;0.149789;0.161869;0.156665;0.162859;0.172633;0.17962;0.184719;0.175026;0.181093;0.191034;0.191772;0.205616;0.212309;0.222269;0.22863;0.237394;0.247465;0.2603;0.26912;0.226341;0.2158;0.227453;0.239918;0.248821;0.245865;0.247989;0.255845;0.261917;0.263517;0.276505;0.296152;0.322094;0.350668;0.388371;0.435409;0.469623;0.468684;0.468684;0.469968;0.468684;0.468684;0.468684;0.228681310344828;0.118125075939755;0.940703303543322;0.987184075403277;0.940824666061918;0;2.50598747183625e-46;0;0.00658029540127343;0.884922705297316;0.884922705297316;0.08320766;0.00306558390898047;0.10338394;0.00916789628039061;0.1234636;0.00422618265104574;0.1537128;0.0104998011028781;0.1786182;0.00482375680357126;0.2046;0.0134280344615286;0.2485818;0.0164592094646128;0.2316666;0.0128474168337452;0.2550266;0.00796393450500443;0.326758;0.0443048925345723;0.4624736;0.0151402663549886;0.468684;0
"6";"domesticGrossDemand_km3";"United Arab Emirates";"MENA";"ARE";0.00586097;0.00586097;0.00587702;0.0064358;0.00721699;0.00809562;0.0090495;0.0107151;0.0116777;0.0125575;0.0137491;0.0155371;0.018071;0.0192849;0.0237965;0.0346271;0.0522266;0.0775304;0.0933293;0.111696;0.120972;0.142384;0.169115;0.186688;0.193759;0.197904;0.206035;0.2163;0.21464;0.226162;0.23449;0.252762;0.27747;0.287625;0.301266;0.326181;0.34484;0.453957;0.48891;0.513553;0.525435;0.559772;0.608426;0.635468;0.668867;0.71484;0.767747;0.868051;0.917096;0.957927;0.99613;0.954593;0.980146;0.980146;0.982831;0.980146;0.980146;0.980146;0.361312433965517;0.35598277115111;0.948322642665904;0.997215308137566;0.982099554637537;0;7.81148177393588e-65;0;0.019991055278538;0.899315834592837;0.899315834592837;0.00625035;0.000594010406011545;0.010419084;0.00183839658324313;0.01808772;0.00385204408360029;0.07388188;0.0309487900367203;0.1625836;0.0305578792834189;0.2122082;0.0107247791212687;0.2707226;0.0269235132885736;0.4254882;0.0850797543819915;0.5995936;0.0575522492896672;0.8451322;0.10172420234487;0.9787692;0.015051373681495;0.980146;0
"60";"domesticGrossDemand_km3";"Finland";"Other";"FIN";0.108495;0.108495;0.108792;0.11358;0.116745;0.120244;0.125469;0.130588;0.134022;0.135154;0.133794;0.139982;0.145581;0.150631;0.159099;0.173926;0.18739;0.196183;0.201619;0.205433;0.211521;0.225719;0.239309;0.23884;0.239366;0.237499;0.24109;0.244869;0.265865;0.285482;0.299269;0.308229;0.326602;0.318353;0.306803;0.287881;0.300817;0.324542;0.324789;0.322068;0.327876;0.328808;0.32321;0.326353;0.33596;0.358218;0.375187;0.386733;0.397072;0.419534;0.43235;0.415499;0.416588;0.416588;0.417729;0.416588;0.416588;0.416588;0.265027655172414;0.104885632249466;0.989399281313396;0.988784149336354;0.937182764128775;0;6.11492978927129e-48;0;0.00614523098218949;0.978910937863463;0.978910937863463;0.1112214;0.00376967005187457;0.1290954;0.00621900183309187;0.1458174;0.0097242167962258;0.1929102;0.0125921343981074;0.230951;0.0123268348938404;0.254961;0.020307653766499;0.3118512;0.0106861582994077;0.3120194;0.0168003621776437;0.3284414;0.00470936246215981;0.3873488;0.0230614386736821;0.4197508;0.00708717021807717;0.416588;0
"61";"domesticGrossDemand_km3";"Fiji";"EAP";"FJI";0.00201781;0.00201781;0.00202334;0.00210058;0.00218215;0.0022666;0.00237584;0.00246047;0.00252195;0.00262678;0.0026874;0.0027979;0.00300518;0.00316058;0.00344848;0.00383165;0.00421324;0.00453808;0.00461626;0.00472244;0.00499105;0.00538322;0.00574231;0.0058873;0.00593261;0.00592795;0.00610163;0.0061139;0.00637858;0.00622464;0.00611623;0.0062424;0.00674498;0.00660494;0.00686312;0.00706875;0.00737176;0.00760285;0.00783024;0.00784147;0.00735395;0.00775356;0.00668974;0.00747746;0.00776816;0.00836764;0.00766209;0.00771387;0.00776045;0.00781635;0.00785759;0.00790951;0.00795609;0.00795609;0.00797789;0.00795609;0.00795609;0.00795609;0.00566333068965517;0.00216217025084152;0.959201958021865;0.98263001882452;0.929898960262489;0;1.17597840015513e-42;0;0.000122814760220246;0.920068396272981;0.920068396272981;0.002068338;7.26699653914874e-05;0.002450328;0.00013754301098202;0.003019908;0.000301466667676544;0.004384334;0.000362793305450914;0.005587298;0.000396998049453646;0.00614934;0.000166408261062965;0.006514334;0.000322293962680035;0.007543014;0.000327646677123391;0.007408574;0.000439536350464896;0.00786408;0.000287207680781695;0.007931434;4.82379381814774e-05;0.00795609;0
"62";"domesticGrossDemand_km3";"France";"Other";"FRA";1.69126;1.69126;1.69589;1.75527;1.83892;1.92655;2.01033;2.07907;2.14754;2.21602;2.28982;2.37178;2.42953;2.5309;2.71262;2.96148;3.04781;3.27619;3.33207;3.4463;3.69053;3.92596;4.09785;3.95263;3.90511;3.87224;3.82955;3.90104;4.33354;4.61213;4.75272;4.7846;5.11997;5.14907;5.31725;5.24176;5.33919;5.58566;5.60772;5.44847;5.52184;5.52844;5.39277;5.43161;5.58915;5.98493;6.26706;6.36824;6.49559;6.78928;7.00576;6.86252;6.83516;6.83516;6.85389;6.83516;6.83516;6.83516;4.38249103448276;1.74209812698597;0.991536998804478;0.989522644997774;0.934754829506679;0;9.16933036542493e-49;0;0.102289759758835;0.98314561999819;0.98314561999819;1.73452;0.0643526506835578;2.075902;0.113336666926463;2.46693;0.162999978220857;3.21277;0.201958729076017;3.914416;0.146161852683934;4.1097;0.346752981313788;5.024722;0.245840853134706;5.44456;0.1571435335927;5.492762;0.0792891283216055;6.38102;0.295736373566053;6.878498;0.072133264309887;6.83516;0
"63";"domesticGrossDemand_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"domesticGrossDemand_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"domesticGrossDemand_km3";"Gabon";"AFR";"GAB";0.00657539;0.00657539;0.00659341;0.00692495;0.00695992;0.00680844;0.00752747;0.00782058;0.00802983;0.00839543;0.00863472;0.00889025;0.00900767;0.0104284;0.0109169;0.0129063;0.0161615;0.017762;0.0198416;0.0198959;0.0193224;0.0210213;0.0236344;0.0235686;0.0236466;0.0238464;0.0246892;0.0226315;0.0234391;0.0237173;0.0252566;0.0263828;0.0298087;0.0296679;0.030666;0.0293311;0.0292869;0.0286964;0.0306808;0.0311574;0.0303436;0.031754;0.0329692;0.0336795;0.0350105;0.0379547;0.0391811;0.0409721;0.0427736;0.0457879;0.0493807;0.046201;0.0490137;0.0490137;0.049148;0.0490137;0.0490137;0.0490137;0.0256436525862069;0.0139702842345442;0.98388216910898;0.991861214592271;0.94446656799506;0;8.02150696731113e-52;0;0.000813952295979567;0.968024122690588;0.968024122690588;0.006725812;0.000198271495984672;0.00771635;0.000597967280083117;0.009575588;0.00102516557334413;0.01731346;0.00291597957177344;0.02223866;0.00198025650813222;0.0236647;0.000742256609940256;0.0283564;0.0023805102761803;0.02983052;0.00103859975784707;0.03275136;0.0017891790611898;0.04133388;0.00308606917485658;0.04855142;0.00132244969545159;0.0490137;0
"66";"domesticGrossDemand_km3";"United Kingdom";"Other";"GBR";0.874569;0.874569;0.876965;0.900037;0.919878;0.944097;0.975997;1.00506;1.02928;1.04569;1.03222;1.06026;1.09784;1.14196;1.19396;1.24292;1.272;1.34156;1.32749;1.37856;1.4816;1.60616;1.72584;1.69878;1.67524;1.65134;1.62378;1.65678;1.76733;1.8853;2.0058;2.01697;2.12294;2.15487;2.18056;2.11779;2.17266;2.236;2.28029;2.36059;2.41698;2.44762;2.44346;2.44859;2.52508;2.64715;2.79424;2.83416;2.90268;3.03537;2.99302;2.82022;2.85912;2.85912;2.86695;2.85912;2.85912;2.85912;1.8866664137931;0.714897902873686;0.989202720243802;0.989707268913129;0.940824666061918;0;5.58726047366534e-49;0;0.0418774226829489;0.978522021737734;0.978522021737734;0.8892036;0.020226268410164;1.0000248;0.0408404959654018;1.105248;0.0644776652803124;1.312506;0.0545773156173882;1.637524;0.097814242725689;1.716906;0.108955962572041;2.096228;0.0801925106852254;2.233466;0.0941245532791525;2.456346;0.0405474793297931;2.84272;0.142636279571503;2.879686;0.0659335406299404;2.85912;0
"67";"domesticGrossDemand_km3";"Georgia";"ECA";"GEO";0.385226;0.385226;0.386282;0.392483;0.398738;0.404909;0.410892;0.41602;0.421932;0.432008;0.446662;0.46255;0.476157;0.496311;0.525728;0.571127;0.647161;0.676103;0.714648;0.745905;0.762637;0.810404;0.845472;0.838059;0.86881;0.897501;0.911759;0.93136;0.958803;0.915295;0.897446;0.895707;1.00651;0.931297;0.77521;0.689873;0.656806;0.652198;0.670546;0.690735;0.689704;0.632305;0.66999;0.646344;0.651236;0.679149;0.725389;0.76286;0.796361;0.858071;0.908041;0.851426;0.862675;0.862675;0.865038;0.862675;0.862675;0.862675;0.697444568965517;0.187028861336455;0.696910936620464;0.622244136051526;0.512294205262102;1.22897469978511e-09;1.84483053594556e-07;1.48064061011866e-08;0.0077185643667907;0.485684853581215;0.485684853581215;0.389591;0.00593900673513677;0.4171522;0.010415243741747;0.4814816;0.0307279042777082;0.6709888;0.067239982452407;0.8250764;0.0406543791159083;0.9229436;0.0233861850843612;0.901234;0.0835370657163633;0.6720316;0.0179967380183187;0.6579158;0.0223087164848182;0.764366;0.0681683920596636;0.869971;0.0219319381610472;0.862675;0
"68";"domesticGrossDemand_km3";"Ghana";"AFR";"GHA";0.0507018;0.0507018;0.0508407;0.0505703;0.0525868;0.055464;0.0585413;0.0627339;0.0644926;0.0617452;0.0619289;0.0660209;0.0695225;0.069838;0.0688863;0.0739097;0.0792623;0.080086;0.0809225;0.0858671;0.0901152;0.0944025;0.0992413;0.0996751;0.100269;0.100383;0.104147;0.108608;0.120596;0.119594;0.122851;0.125834;0.133091;0.140382;0.142273;0.141683;0.140336;0.151348;0.157691;0.160827;0.166536;0.171884;0.159707;0.159397;0.169002;0.181513;0.192672;0.206975;0.254086;0.27134;0.287836;0.284483;0.303617;0.303617;0.304449;0.303617;0.303617;0.303617;0.139240253448276;0.0813653085009869;0.937273932435202;0.996353729865909;0.96510401228287;0;1.46506299182486e-61;0;0.0045160260081823;0.878482424422544;0.878482424422544;0.05108028;0.000847581103493939;0.0605954;0.00359283950726998;0.06723932;0.0033303040269621;0.08000952;0.00426956575332902;0.09674062;0.00437827117901575;0.1106656;0.00909377393055271;0.1328862;0.00858457539427548;0.150377;0.0092201851120246;0.1653052;0.00558364752648303;0.2213172;0.0393277742022098;0.2968004;0.00979173073567694;0.303617;0
"69";"domesticGrossDemand_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"domesticGrossDemand_km3";"Argentina";"LCR";"ARG";1.14102;1.14102;1.14414;1.19854;1.25478;1.16257;1.29895;1.35213;1.36998;1.31644;1.36319;1.44862;1.46823;1.41287;1.44736;1.66052;1.85031;1.69598;1.7039;1.78221;1.81596;1.94271;2.02678;2.05878;2.12183;2.28234;2.12427;2.20798;2.39165;2.42337;2.54498;2.2095;2.67794;2.9571;3.16266;3.37343;3.49943;3.53387;3.62803;3.75594;3.8183;3.78876;3.81931;3.77784;2.83494;3.07529;3.26605;3.47275;3.67671;3.9364;4.24882;4.1995;4.46797;4.46797;4.48021;4.46797;4.46797;4.46797;2.61527655172414;1.13488277369206;0.96822792377884;0.978322127466236;0.911689450596774;0;5.49380502405332e-40;0;0.0650697634501208;0.937465312385079;0.937465312385079;1.1759;0.0504394448819573;1.300014;0.0818124643926584;1.428054;0.041375371055738;1.738584;0.0766452798938069;1.993212;0.118255324066192;2.285922;0.124789340370081;2.710436;0.369025144509151;3.55814;0.143320561330187;3.60783;0.432440582161295;3.48544;0.337811028979221;4.372894;0.136981250651321;4.46797;0
"70";"domesticGrossDemand_km3";"Guinea";"AFR";"GIN";0.0281888;0.0281888;0.028266;0.0278219;0.0283645;0.0289502;0.0295812;0.0302973;0.031084;0.0320212;0.0335429;0.0351384;0.0364127;0.0380425;0.0402117;0.0435925;0.0493687;0.0521656;0.0558654;0.0595275;0.0623589;0.0678099;0.0762067;0.0773977;0.0837878;0.0913107;0.0984165;0.106784;0.0540363;0.0562785;0.0604562;0.0618683;0.0646838;0.0685826;0.0716683;0.0733557;0.0756005;0.0793583;0.0822675;0.08336;0.0838675;0.0843206;0.0828653;0.0827355;0.0855884;0.0900783;0.093083;0.0886545;0.0892458;0.102018;0.100827;0.105826;0.110275;0.110275;0.110577;0.110275;0.110275;0.110275;0.068677274137931;0.0276331945123631;0.922639246036772;0.921027172401062;0.842493313867059;0;1.34468024043123e-24;0;0.00150977989787442;0.851263178327302;0.851263178327302;0.028166;0.000205454824718233;0.03038678;0.00121224712497081;0.03666964;0.00257963906157431;0.05210394;0.00610712238071254;0.0735122;0.00843886429029404;0.0813652;0.0245559895314768;0.06545184;0.00465924072387337;0.0787884;0.00427215943873821;0.08387546;0.00116750893486945;0.09261592;0.00552510960407122;0.107556;0.00424807909530884;0.110275;0
"71";"domesticGrossDemand_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"domesticGrossDemand_km3";"Gambia, The";"AFR";"GMB";0.0017501;0.0017501;0.00175489;0.00164073;0.00167116;0.00173105;0.00180696;0.00199951;0.00198739;0.00202411;0.00206322;0.00210389;0.00216242;0.0023562;0.00251583;0.00268743;0.00287216;0.00317914;0.00326397;0.00341654;0.00364294;0.00391436;0.00408096;0.0041511;0.00422078;0.00420591;0.00415288;0.00426491;0.00449823;0.00488001;0.00502182;0.00523735;0.00545397;0.00569931;0.00588357;0.00601515;0.0058083;0.00632254;0.00652833;0.00662348;0.00672194;0.00694073;0.00678194;0.00711833;0.00729623;0.00819259;0.008162;0.00857982;0.00893053;0.00959263;0.0102085;0.0102692;0.0105745;0.0105745;0.0106034;0.0105745;0.0105745;0.0105745;0.00530367310344828;0.00296644967000587;0.978893280914694;0.996846060306856;0.972387816149156;0;2.53965646125413e-63;0;0.000171958224491677;0.958232055419929;0.958232055419929;0.001713396;5.35731894701072e-05;0.001909804;0.000131968269216505;0.002240312;0.000190643580458404;0.003083848;0.000297559870899959;0.004002028;0.000230724418560325;0.004400388;0.000298766845081578;0.005459204;0.000345792115554997;0.00625956;0.000343516155151399;0.006971834;0.000237785640924762;0.008691514;0.000593911710046199;0.01044602;0.000190698550073146;0.0105745;0
"73";"domesticGrossDemand_km3";"Guinea-Bissau";"AFR";"GNB";0.00486868;0.00486868;0.00488201;0.00509986;0.00508246;0.00520321;0.00538024;0.00537213;0.00548229;0.00546426;0.00551562;0.00566908;0.00554999;0.00566845;0.00597048;0.00616553;0.0065309;0.00685315;0.00711984;0.00737976;0.0077452;0.00793396;0.00802908;0.0088857;0.00920613;0.00932192;0.00907526;0.00924293;0.00880025;0.00967983;0.00971443;0.0105735;0.0103002;0.0116093;0.0114849;0.0118592;0.0119897;0.0122657;0.0127136;0.0128748;0.0122312;0.0126999;0.0115738;0.0127005;0.0130645;0.0167659;0.0142167;0.0146501;0.0150009;0.0155041;0.0158761;0.0162455;0.0166241;0.0166241;0.0166696;0.0166241;0.0166241;0.0166241;0.0101336467241379;0.00406001191104959;0.983493595689677;0.989091855861945;0.942038633372965;0;2.8175043504587e-48;0;0.000236455524008734;0.967259652762606;0.967259652762606;0.004960338;0.000119705706714425;0.005380426;0.000110542732596947;0.005674724;0.000179175530500122;0.006809836;0.000478468249239174;0.008360014;0.00064445590111349;0.009224038;0.000323811404632388;0.010736466;0.000803653558618389;0.0123406;0.000442997014662627;0.01245398;0.000574093021208236;0.01522754;0.000981024601118647;0.01640788;0.000343204300672354;0.0166241;0
"74";"domesticGrossDemand_km3";"Equatorial Guinea";"AFR";"GNQ";0.00934209;0.00934209;0.00936769;0.00927616;0.00728506;0.00771163;0.00816207;0.0130702;0.0135325;0.0139651;0.0139602;0.014076;0.0140066;0.0138572;0.0136137;0.0140944;0.014316;0.0137839;0.0133952;0.0131378;0.0111573;0.0114765;0.0118613;0.0124987;0.0133706;0.0142367;0.0153541;0.0161475;0.0178504;0.0194484;0.0202099;0.0199444;0.0213585;0.0218956;0.0234347;0.0240513;0.023179;0.0258094;0.030066;0.0370131;0.0369076;0.0453867;0.0462632;0.0576402;0.0624683;0.0699759;0.0577386;0.0595142;0.0611246;0.0628746;0.0645927;0.0662113;0.067861;0.067861;0.0680469;0.067861;0.067861;0.067861;0.0297880825862069;0.0223446758016577;0.902984262537712;0.944166703125558;0.82671173882344;0;1.11558099221611e-28;0;0.00119482653695898;0.815380578390769;0.815380578390769;0.008922618;0.000916050046651382;0.0112883;0.00307988399910613;0.01390274;0.000180087195547046;0.01374546;0.000484944685505471;0.01207288;0.000880925906078371;0.01660742;0.00206269346898661;0.02136862;0.0014069054293022;0.02802376;0.00568186822207274;0.0497332;0.0102485657364824;0.06224558;0.00472184855347987;0.06691458;0.00149660446578246;0.067861;0
"75";"domesticGrossDemand_km3";"Greece";"Other";"GRC";0.268372;0.268372;0.269107;0.282024;0.288697;0.302013;0.316173;0.329981;0.344246;0.354962;0.367103;0.386076;0.403675;0.419629;0.441766;0.483644;0.504861;0.525371;0.543649;0.574805;0.618473;0.665886;0.682142;0.669084;0.680479;0.666115;0.663563;0.662607;0.70071;0.738446;0.774876;0.788669;0.844611;0.865792;0.89718;0.883594;0.90858;0.958618;0.981358;0.978321;0.985456;0.984281;0.968379;0.98382;1.02157;1.11158;1.17067;1.18744;1.22079;1.28008;1.32577;1.30126;1.27689;1.27689;1.28038;1.27689;1.27689;1.27689;0.767406137931035;0.344113598321499;0.992275857272545;0.990507305879667;0.940824666061918;0;5.85864145327102e-50;0;0.0202201736134607;0.984611376925961;0.984611376925961;0.2753144;0.00947415385667765;0.329475;0.0212080780246584;0.4036498;0.0289511968958107;0.526466;0.0351198417707142;0.6632128;0.0259793329725765;0.6862882;0.0332137635732538;0.8342256;0.0516365409501837;0.9420942;0.0437965124090948;0.9887012;0.0196675203749736;1.194112;0.0622651320563926;1.292238;0.02131622551016;1.27689;0
"76";"domesticGrossDemand_km3";"Grenada";"LCR";"GRD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
