"FID";"industryNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"120";"industryNettoDemand_km3";"Moldova";"ECA";"MDA";1.52699;1.52699;1.53118;1.53178;1.5318;1.5318;1.54153;1.54213;1.54221;1.54253;1.54255;1.54384;1.54438;1.54527;1.53391;1.5359;1.53827;1.53909;1.5396;1.54106;1.54146;1.54283;1.54319;1.5434;1.54412;1.54472;1.5443;1.5453;1.54582;1.54407;1.54469;1.54611;1.5468;1.54619;1.54498;1.54439;1.56038;1.5594;1.55776;1.5599;1.5578;1.55458;1.55401;1.55707;1.55864;1.56113;1.56435;1.56956;1.57353;1.5537;1.55588;1.55159;1.5533;1.5533;1.55756;1.5533;1.5533;1.5533;1.54721586206897;0.0100629298922197;0.840818801320182;0.867714986010963;0.691565001889817;0;1.21367021280518e-18;2.1094237467878e-14;0.000501045864222218;0.706976256653506;0.706976256653506;1.529748;0.00252999407113925;1.54004;0.00462046534452969;1.54199;0.00462312124002818;1.538784;0.00190534248889802;1.543;0.000981198247042848;1.544842;0.000719527622819259;1.545754;0.000886301303169543;1.556366;0.00676709538871742;1.55642;0.00202786833892147;1.564454;0.00766735482418809;1.554326;0.00236984809639776;1.5533;0
"121";"industryNettoDemand_km3";"Madagascar";"AFR";"MDG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"122";"industryNettoDemand_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"industryNettoDemand_km3";"Mexico";"LCR";"MEX";1.01369;1.01369;1.01647;1.03161;1.04519;1.07042;1.11845;1.13827;1.16681;1.18931;1.21707;1.24654;1.27272;1.42861;1.4808;1.5625;1.67615;1.76554;1.76086;1.70996;1.81908;1.96143;2.17631;2.33513;2.08968;1.9839;2.07338;2.09554;1.87949;1.91494;2.0571;2.17113;2.26581;2.37923;2.46961;2.53255;2.55825;2.27198;2.363;2.48892;2.52223;2.61422;2.75449;2.80024;2.82633;2.87995;2.94476;3.03899;3.13429;3.20431;3.24438;3.02721;3.1614;3.1614;3.17006;3.1614;3.1614;3.1614;2.13413068965517;0.734189118324552;0.984209048762438;0.982383853604046;0.915331352529917;0;1.73827355608634e-42;0;0.042790357747085;0.968667451665862;0.968667451665862;1.02413;0.0139296159315324;1.136652;0.0458338806997619;1.329148;0.117750475030889;1.695002;0.0828384048615134;2.076326;0.197820142629612;1.98945;0.0948328492664857;2.268576;0.16346593614573;2.44294;0.121509499422885;2.703502;0.130264680439481;3.04046;0.132829780546382;3.15289;0.0784307522595569;3.1614;0
"124";"industryNettoDemand_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"industryNettoDemand_km3";"Macedonia, FYR";"ECA";"MKD";0.0271564;0.0271564;0.0272308;0.0271743;0.0275541;0.0276748;0.0284525;0.0289637;0.0292227;0.0292241;0.0295628;0.0303724;0.0310603;0.0316149;0.0325329;0.0349351;0.0374114;0.0380148;0.0386352;0.039802;0.040913;0.0428532;0.0448592;0.0458738;0.0452193;0.0440848;0.043913;0.0442352;0.0445728;0.0451597;0.0458638;0.046635;0.046596;0.0458531;0.0431488;0.0435646;0.0450182;0.0476326;0.0503998;0.0574959;0.0523561;0.0544978;0.0635966;0.0500716;0.0535713;0.0578093;0.061131;0.062509;0.0652341;0.0703408;0.0748455;0.0717041;0.0710144;0.0710144;0.0712089;0.0710144;0.0710144;0.0710144;0.0465791637931035;0.0146844023274572;0.965456688584727;0.975306603515438;0.895907875553155;0;2.02494245719425e-38;0;0.000839536709834192;0.932106617532984;0.932106617532984;0.0272544;0.000170294641724278;0.02870756;0.000657540742463918;0.03102866;0.0011387316553956;0.0377597;0.00180985107122106;0.0439437;0.00203500088206369;0.0443931;0.000492555824247363;0.04561934;0.00143207911024496;0.04882222;0.00550567469453109;0.05481868;0.00517952384751726;0.06340484;0.0047100073994634;0.07195746;0.00163890456799656;0.0710144;0
"126";"industryNettoDemand_km3";"Mali";"AFR";"MLI";0.00889164;0.00889164;0.008916;0.00875644;0.00867364;0.00886244;0.00916683;0.00975561;0.00996363;0.00646222;0.00688872;0.00682595;0.00691829;0.00726282;0.00750457;0.00779867;0.00767272;0.00870889;0.00902301;0.00927112;0.00966966;0.0104434;0.0106989;0.0100444;0.00959524;0.009505;0.00949489;0.0094066;0.010049;0.0104189;0.0104199;0.0105139;0.01102;0.0109479;0.0114311;0.0111032;0.0097233;0.0106969;0.0108047;0.010527;0.0106035;0.0104986;0.0102325;0.0104162;0.0110752;0.0118528;0.0121569;0.0123691;0.0125672;0.0132107;0.013951;0.013973;0.0139776;0.0139776;0.0140159;0.0139776;0.0139776;0.0139776;0.0103368851724138;0.00205046072558737;0.868497817989439;0.89259508943639;0.730808321250677;0;5.00787988652843e-21;6.66133814775094e-16;0.00010545588175582;0.754288459852411;0.754288459852411;0.008825872;0.000105793785828847;0.008842146;0.00140196488484198;0.00708007;0.000291959919252626;0.008494882;0.000722482792923126;0.01009032;0.000479375320391028;0.009774878;0.000440670882768535;0.01086656;0.000410103545461387;0.01057102;0.000518226453396582;0.0105652;0.000315789779758624;0.01243134;0.000509843017996717;0.01397902;2.33748155072932e-05;0.0139776;0
"127";"industryNettoDemand_km3";"Myanmar";"EAP";"MMR";0.0640449;0.0640449;0.0642204;0.0630915;0.0625585;0.0638847;0.0660272;0.0700823;0.0716009;0.0713972;0.0717715;0.0735791;0.07392;0.0709736;0.070172;0.0741521;0.0787642;0.0833947;0.0798359;0.082123;0.0855898;0.0877618;0.0887883;0.0882565;0.0882606;0.0847758;0.0852678;0.0899617;0.085905;0.0873843;0.0873776;0.0876094;0.0882976;0.0882809;0.0859978;0.0855942;0.084268;0.0874689;0.0887704;0.0897626;0.0888329;0.0887841;0.0895549;0.0891848;0.0910074;0.0941039;0.0982605;0.102672;0.107137;0.112651;0.119477;0.115499;0.116264;0.116264;0.116583;0.116264;0.116264;0.116264;0.0872428465517241;0.0159604816722507;0.936376815544135;0.950443916247629;0.836423477311821;0;4.30165561469016e-30;0;0.000885008142360569;0.876801540688574;0.876801540688574;0.06359204;0.000728653873934668;0.06859846;0.00345977903962088;0.07208324;0.00162731416235464;0.07965398;0.00357716831963496;0.0877314;0.00125101908258827;0.08665892;0.00209071058661882;0.08751266;0.000939244929717484;0.08717282;0.00225149428202694;0.08947282;0.000912203550201379;0.10296488;0.0072794478222596;0.1168174;0.00153940712613655;0.116264;0
"128";"industryNettoDemand_km3";"Mongolia";"EAP";"MNG";0.0480676;0.0480676;0.0481993;0.0481566;0.0481474;0.048181;0.0811559;0.0812647;0.0814844;0.0825133;0.0844094;0.0866492;0.0884062;0.0914782;0.0571117;0.0615073;0.0689268;0.0716148;0.0750259;0.0778335;0.0789982;0.083374;0.0863114;0.0890436;0.0909886;0.0921173;0.0848241;0.0837649;0.090369;0.0907734;0.0918182;0.0939727;0.0846374;0.138736;0.115694;0.0983814;0.103193;0.117459;0.114176;0.109665;0.107716;0.105372;0.111876;0.110963;0.114129;0.118484;0.126408;0.135334;0.147685;0.157476;0.170818;0.158466;0.172485;0.172485;0.172957;0.172485;0.172485;0.172485;0.102010465517241;0.0367718775637586;0.914102504888421;0.936412498680647;0.817000000335059;0;3.83481617793745e-27;0;0.00199049607185701;0.835583389443285;0.835583389443285;0.0481277;5.82534977490615e-05;0.07491986;0.0149571499629107;0.08161094;0.01393706013792;0.07098166;0.0062787419490691;0.08574316;0.00473914143574551;0.08836974;0.0037945665869767;0.10497166;0.0221498983717307;0.10857488;0.00781601180091228;0.1100112;0.00346878216381485;0.1370774;0.0157417766087567;0.1694422;0.00618952491714833;0.172485;0
"129";"industryNettoDemand_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"industryNettoDemand_km3";"Azerbaijan";"ECA";"AZE";0.736426;0.736426;0.738443;0.738755;0.73884;0.738976;1.2622;1.26277;1.26571;1.28225;1.31253;1.34738;1.37445;1.42008;0.872487;0.940481;1.05802;1.09946;1.15402;1.19721;1.21596;1.28367;1.3295;1.30787;1.34593;1.37928;1.38835;1.40901;1.43539;1.35482;1.31548;1.30762;1.3323;1.31911;1.94464;1.7919;1.67984;1.62403;1.63739;1.74378;1.80746;1.81792;1.89797;1.93805;1.98814;2.08344;2.19608;2.49633;2.87035;1.91816;2.15335;2.06126;2.15458;2.15458;2.16048;2.15458;2.15458;2.15458;1.52732196551724;0.492114497188354;0.904708844591661;0.917703941924672;0.78543685024782;0;4.07670162672396e-24;0;0.0263648688670828;0.818498093482379;0.818498093482379;0.737778;0.00124302111808288;1.1623812;0.236832766688227;1.2653854;0.223125741849299;1.0898382;0.0988187190829754;1.296586;0.0507761393766797;1.39337;0.0304963973282091;1.44383;0.280103356816729;1.695388;0.0713334148208258;1.889908;0.0774792208917978;2.312872;0.376336131363971;2.13685;0.0423473163258312;2.15458;0
"130";"industryNettoDemand_km3";"Montenegro";"ECA";"MNE";0.059329;0.059329;0.0594916;0.0590244;0.0593608;0.0600552;0.0618911;0.0631602;0.0631003;0.063139;0.0637082;0.0654274;0.0670151;0.0683275;0.0702321;0.0749842;0.0800241;0.0816287;0.0825876;0.0853651;0.0873648;0.0913656;0.0951839;0.0969943;0.0961085;0.0949985;0.0948605;0.0958556;0.0963626;0.0964187;0.0982405;0.09998;0.0926092;0.092268;0.0925589;0.0926577;0.0945309;0.0986043;0.101554;0.126822;0.117557;0.118978;0.157591;0.105515;0.114818;0.123949;0.1312;0.10179;0.102592;0.10414;0.105366;0.104446;0.104229;0.104229;0.104514;0.104229;0.104229;0.104229;0.0913124155172414;0.0212426244556172;0.841328393348128;0.91591924407624;0.769655275204201;0;7.2558809981289e-24;0;0.00105833787258912;0.707833465453743;0.707833465453743;0.05930696;0.000171611736195402;0.06226916;0.00134962178516798;0.06694206;0.00252493502154016;0.08091794;0.00384312362187323;0.09340342;0.00399998837085809;0.09569918;0.000737671835574601;0.09513132;0.00368624922475407;0.10283378;0.013851457117827;0.1228918;0.0200932316141531;0.1127342;0.013813557803839;0.1045568;0.000470058187887415;0.104229;0
"131";"industryNettoDemand_km3";"Mozambique";"AFR";"MOZ";0.0066017;0.0066017;0.00661978;0.00651699;0.00646208;0.00659;0.00679462;0.00720449;0.00734443;0.00733098;0.00736321;0.00755425;0.00758248;0.00736893;0.00728439;0.00768788;0.00818511;0.00860889;0.00822812;0.008415;0.00875362;0.00888752;0.00925243;0.00920688;0.00921739;0.00881656;0.0087955;0.00941574;0.00985687;0.0079679;0.00774057;0.00797706;0.00809201;0.00826844;0.00746015;0.00745053;0.00744142;0.00747514;0.00820985;0.00855992;0.00868449;0.0088044;0.00868918;0.00862232;0.00865736;0.00888688;0.00936832;0.0096902;0.00983541;0.0101302;0.0106516;0.0106066;0.0105261;0.0105261;0.0105549;0.0105261;0.0105261;0.0105261;0.00846556706896552;0.00123947115239993;0.828255340084928;0.808591207949857;0.654328380654675;8.88178419700125e-16;1.63968897335296e-14;4.68736160996741e-13;6.07926798732654e-05;0.6860069083792;0.6860069083792;0.00656045;6.79864001106102e-05;0.007052904;0.00034142448788861;0.007430652;0.000130459580407113;0.008225;0.0003440822477984;0.009063568;0.000227447275802548;0.008970514;0.000714741162435745;0.007907646;0.000315098301375936;0.007827372;0.00052391607483451;0.00869155;6.84695771857842e-05;0.009582202;0.000475735709422785;0.01057306;5.48491841324922e-05;0.0105261;0
"132";"industryNettoDemand_km3";"Mauritania";"AFR";"MRT";0.0150664;0.0150664;0.0151077;0.0157521;0.0157351;0.0156884;0.0169836;0.017553;0.01763;0.0177882;0.0181495;0.0177124;0.0178118;0.018248;0.0187988;0.0201205;0.0212767;0.0219978;0.0224315;0.0224485;0.0223131;0.0232715;0.023735;0.0239009;0.023714;0.0238454;0.023076;0.0224907;0.0234418;0.0241541;0.0243148;0.0243071;0.024405;0.024949;0.0267058;0.0252785;0.0254006;0.0257632;0.0256855;0.025255;0.0240599;0.02129;0.0204621;0.0203987;0.0204731;0.0209408;0.0220679;0.0233574;0.0259148;0.0261518;0.0278521;0.0263296;0.0275914;0.0275914;0.027667;0.0275914;0.0275914;0.0275914;0.0222809586206897;0.00383478045072665;0.846977466451989;0.829699875605447;0.717454680829153;0;8.40065988320019e-16;2.22044604925031e-15;0.000192337063582392;0.717370828677434;0.717370828677434;0.01534554;0.000363818008075466;0.01712864;0.000860492665860668;0.0181441;0.000429023495860076;0.021655;0.000980804195545676;0.0233869;0.000643957999406794;0.0234016;0.000652032380330916;0.02493634;0.00102417358294383;0.02547656;0.000234470111101608;0.02133676;0.00156593208920438;0.02368654;0.00230814136438824;0.0274063;0.00061125057055188;0.0275914;0
"133";"industryNettoDemand_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"industryNettoDemand_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"industryNettoDemand_km3";"Malawi";"AFR";"MWI";0.0127499;0.0127499;0.0127849;0.0129228;0.0130397;0.0131041;0.0130677;0.0137012;0.0141761;0.0142136;0.0137068;0.0139678;0.0141242;0.0151609;0.0154686;0.0157606;0.0166024;0.0170019;0.0172824;0.0180654;0.0187793;0.0192302;0.0199313;0.0197554;0.0192997;0.0193368;0.0190806;0.0184431;0.0182841;0.0178771;0.0184215;0.019025;0.0197413;0.0205909;0.0193115;0.0202815;0.0168628;0.0179497;0.0207302;0.021669;0.0187866;0.0188191;0.0184767;0.0181939;0.0206493;0.0200077;0.0204016;0.0206202;0.0212987;0.0218437;0.0227986;0.0236736;0.024013;0.024013;0.0240788;0.024013;0.024013;0.024013;0.0183442310344828;0.00343371842132035;0.928205245838356;0.907180378749436;0.779367013692582;0;1.02683549683578e-22;0;0.000188737986403764;0.861564978401843;0.861564978401843;0.01284944;0.000128025770843217;0.01365254;0.000555449244305904;0.01448566;0.000779033906835896;0.01694254;0.000850370565106765;0.01939918;0.000456274617965979;0.01860434;0.000595976352718797;0.01941804;0.000812253161274242;0.01949864;0.00201164981868117;0.01898512;0.000964493116616184;0.02083438;0.00073329587275533;0.0237154;0.000536530651500919;0.024013;0
"136";"industryNettoDemand_km3";"Malaysia";"EAP";"MYS";0.468913;0.468913;0.470198;0.465125;0.467262;0.471838;0.479423;0.493096;0.498736;0.479182;0.48509;0.498451;0.50421;0.555076;0.580545;0.653735;0.702713;0.700459;0.734843;0.772617;0.811576;0.8652;0.907235;0.91597;0.926918;0.943872;0.967381;0.941183;0.901396;0.922111;0.94494;0.970345;1.00386;1.03424;1.08328;1.12014;1.15209;1.21016;1.25003;1.24181;1.09186;1.12843;1.18334;1.17324;1.20199;1.2348;1.27345;1.31011;1.36339;1.43463;1.50631;1.45025;1.54215;1.54215;1.54637;1.54215;1.54215;1.54215;0.959880724137931;0.360888004798047;0.986012506914399;0.989153397167064;0.933540862195632;0;2.40666205319105e-48;0;0.0210719870805006;0.972220663791616;0.972220663791616;0.4680822;0.00195415114563843;0.484455;0.011078448492456;0.5246744;0.0409852544374193;0.7128734;0.0441776597252503;0.8853798;0.0474158659754306;0.9351886;0.0248024611742464;1.007333;0.0542332780218935;1.194846;0.0567769137061887;1.155772;0.044815058518315;1.323276;0.0782509148828307;1.517446;0.0409160296216531;1.54215;0
"137";"industryNettoDemand_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"industryNettoDemand_km3";"Namibia";"AFR";"NAM";0.0019868;0.0019868;0.00199224;0.00198805;0.00199231;0.00199035;0.00204105;0.00207276;0.00211612;0.00212299;0.00215933;0.0022224;0.00227116;0.00233526;0.00240832;0.0026071;0.00281169;0.00285609;0.00287031;0.00295138;0.0030771;0.00323369;0.00299368;0.00293305;0.00284988;0.00287198;0.00271513;0.00254193;0.0025965;0.00276435;0.00279437;0.00278333;0.00278867;0.00303821;0.00316456;0.00314205;0.00321967;0.0032726;0.00326925;0.00328175;0.00318777;0.00315521;0.00328675;0.00318809;0.00314141;0.00348538;0.0038033;0.00392209;0.00393141;0.00403968;0.00408122;0.00407291;0.00439638;0.00439638;0.00440842;0.00439638;0.00439638;0.00439638;0.00301378965517241;0.000741155249957949;0.943541722409984;0.940289600903102;0.830353640756583;0;6.93957106727307e-28;0;4.14114958934445e-05;0.890270981928398;0.890270981928398;0.00198924;2.81727705417851e-06;0.002068654;5.50358485898055e-05;0.002279294;9.67914669792745e-05;0.002819314;0.000128925755495169;0.00301748;0.000146702022310533;0.002697978;0.000131932645959975;0.002913828;0.0001769900311317;0.003237064;5.8364792298097e-05;0.003191846;5.68407360965709e-05;0.003836372;0.000213309095610103;0.004271062;0.000177186781730467;0.00439638;0
"139";"industryNettoDemand_km3";"New Caledonia (Fr.)";"Other";"NCL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14";"industryNettoDemand_km3";"Burundi";"AFR";"BDI";0.000283342;0.000283342;0.000284118;0.000285719;0.000288565;0.000294594;0.000303066;0.000259935;0.000261536;0.000265876;0.000266396;0.000268143;0.000287299;0.00028994;0.000287073;0.000305179;0.000316109;0.000334217;0.00033877;0.000357645;0.000366866;0.000392177;0.000408001;0.000410847;0.000412405;0.00041659;0.000401024;0.000415897;0.000417401;0.000406119;0.000397068;0.00039741;0.000396448;0.000397532;0.000386303;0.000368364;0.000365214;0.000372612;0.000356126;0.000367798;0.000357828;0.00034617;0.000296832;0.000322835;0.000315471;0.000307879;0.000315379;0.000330099;0.000341519;0.000344967;0.000360313;0.000371595;0.000390473;0.000390473;0.000391543;0.000390473;0.000390473;0.000390473;0.000345997603448276;4.95218462980714e-05;0.55612808705482;0.504454078055025;0.335054977849147;5.83201632720076e-06;5.39879229009048e-05;0.000211991262278;1.63088101756436e-06;0.309278449211255;0.309278449211255;0.0002850172;2.20797185217566e-06;0.0002770014;2.02674497606384e-05;0.0002797702;1.1483679231849e-05;0.000330384;2.04159659090625e-05;0.0003980592;1.9207974885448e-05;0.0004114062;7.39461383034977e-06;0.0003949522;4.85331940016314e-06;0.0003660228;6.13699675737244e-06;0.0003278272;2.4365993078469e-05;0.0003279686;1.61182164273843e-05;0.0003808794;1.42035521895053e-05;0.000390473;0
"140";"industryNettoDemand_km3";"Niger";"AFR";"NER";0.00939856;0.00939856;0.00942431;0.00956335;0.0063442;0.00645694;0.00985929;0.0101492;0.0102153;0.0099008;0.0097362;0.00970694;0.0100391;0.00982335;0.0100709;0.0107321;0.011152;0.0112058;0.0103285;0.010769;0.0126053;0.0121577;0.0127621;0.0132746;0.0128245;0.0121279;0.0112747;0.0111681;0.0116605;0.0121231;0.0120645;0.0118605;0.0122459;0.0119226;0.0119392;0.0105514;0.0104279;0.0109096;0.0110842;0.0107993;0.0109251;0.0107921;0.00969906;0.0106928;0.0110325;0.0116335;0.0120356;0.0124346;0.0127284;0.0132148;0.0139806;0.0135788;0.0137418;0.0137418;0.0137795;0.0137418;0.0137418;0.0137418;0.0112981786206897;0.0016554847687372;0.741499159848734;0.747542233272465;0.569350668881341;2.78386202978709e-11;1.56964608113022e-11;3.08207015464745e-10;7.2691975760558e-05;0.549821004056378;0.549821004056378;0.008825796;0.00138894211701928;0.009316306;0.00160579741947109;0.009875298;0.000169913582505932;0.01083748;0.000356874469526752;0.01272484;0.000402955975262807;0.01167086;0.000453658536787306;0.01200654;0.000152938592251923;0.01075448;0.000265839381958355;0.010628312;0.000535244230907723;0.01240938;0.000610903521024392;0.0137645;0.000143561206459126;0.0137418;0
"141";"industryNettoDemand_km3";"Nigeria";"AFR";"NGA";0.286759;0.286759;0.287545;0.291249;0.297321;0.29993;0.30472;0.308004;0.313429;0.293101;0.290969;0.310889;0.373495;0.316002;0.343081;0.363694;0.417715;0.431579;0.271715;0.269831;0.459807;0.287814;0.313756;0.518341;0.492418;0.439728;0.405913;0.406803;0.365599;0.379232;0.373118;0.376278;0.392868;0.385453;0.404123;0.354283;0.361732;0.377955;0.401094;0.401037;0.383233;0.389827;0.420344;0.423248;0.45118;0.466015;0.502669;0.537919;0.57614;0.596622;0.631376;0.58793;0.608268;0.608268;0.609934;0.608268;0.608268;0.608268;0.411602;0.10911004702657;0.838364651954677;0.832530775640891;0.668895988387247;2.22044604925031e-16;5.46847605288235e-16;1.4122036873232e-13;0.00541686886708291;0.702855289647084;0.702855289647084;0.2899266;0.00453225361161531;0.3038368;0.00775687415780352;0.3268872;0.0320120026427589;0.3509068;0.077426543343998;0.4144272;0.106190350181643;0.399455;0.0286042473332196;0.386368;0.0126065246003806;0.3792202;0.0217010236094982;0.4135664;0.0275596009278074;0.535873;0.0531476814781228;0.6091552;0.015382244998699;0.608268;0
"142";"industryNettoDemand_km3";"Nicaragua";"LCR";"NIC";0.0894269;0.0894269;0.0896719;0.090905;0.0931782;0.0953773;0.099229;0.0668918;0.0677582;0.0690139;0.0693445;0.07034;0.070417;0.0776439;0.0783299;0.0832552;0.0913412;0.0916552;0.0952105;0.100336;0.0978159;0.149139;0.162881;0.168165;0.165968;0.0993752;0.102355;0.16593;0.16808;0.106478;0.161865;0.1215;0.119955;0.134255;0.14084;0.138736;0.161426;0.163904;0.165049;0.165505;0.167374;0.169145;0.171145;0.17276;0.171419;0.172026;0.176075;0.180335;0.183736;0.187268;0.193478;0.191406;0.193677;0.193677;0.194207;0.193677;0.193677;0.193677;0.135116096551724;0.0444567710441691;0.901007082813215;0.922934952859731;0.802432392602487;0;6.95760861509497e-25;0;0.00237201123381215;0.811813763279575;0.811813763279575;0.09052178;0.0016064903694078;0.07965404;0.016186401100708;0.07321506;0.00438327949291395;0.09235962;0.00624847991610759;0.14879378;0.029442788549864;0.12844364;0.0352999607003747;0.135683;0.0170488887467776;0.158924;0.0113956234362145;0.1703686;0.00211481424716215;0.179888;0.00603782506371292;0.193289;0.00108687878809001;0.193677;0
