"FID";"industry_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"45";"industry_water_withdrawal_km3";"Cayman Islands (U.K.)";"Other";"CYM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"46";"industry_water_withdrawal_km3";"Cyprus";"ECA";"CYP";0.00234693;0.00234629;0.00235148;0.0023748;0.00245705;0.00243656;0.00249463;0.00252472;0.00257599;0.0025718;0.00260949;0.00267759;0.00272636;0.00254809;0.00255338;0.00246691;0.00285125;0.00299987;0.00317219;0.00342946;0.0037286;0.00407097;0.00474457;0.00467631;0.00471799;0.00471086;0.00472717;0.00486506;0.00481222;0.00550724;0.00575289;0.00585017;0.00618576;0.00531971;0.00652799;0.00638799;0.00659345;0.00700668;0.0069656;0.00603264;0.00693621;0.00704141;0.00692836;0.00698863;0.0071494;0.00763408;0.00797886;0.00810379;0.00826164;0.00867572;0.00834073;0.00883192;0.00877323;0.0087707;0.00879935;0.00877323;0.00876662;0.00877323;0.00529699689655172;0.00234017357687694;0.982655733402417;0.988002585928787;0.924008858270637;0;3.99112279607078e-47;0;0.000136175846688608;0.965612290388638;0.965612290388638;0.00237531;4.71623297770583e-05;0.00252074;5.79731209268571e-05;0.002622982;7.79492281552551e-05;0.002983936;0.000360245247963106;0.004387688;0.000462188845408454;0.00492451;0.000331778162934211;0.005927304;0.000456388962596599;0.006597272;0.000408014486470763;0.007008802;9.07999210902742e-05;0.008130818;0.000382296668988889;0.008703186;0.000204119212545022;0.00877102666666667;3.8162852793438e-06
"47";"industry_water_withdrawal_km3";"Czech Republic";"ECA";"CZE";0.784619;0.784619;0.78688;0.786324;0.789073;0.788865;0.809191;0.821283;0.839543;0.843356;0.858934;0.883673;0.905605;0.895185;0.926298;1.00387;1.07803;1.09854;1.10853;1.14367;1.19527;1.25836;1.30747;1.34006;1.30555;1.26793;1.25846;1.25835;1.28011;1.30761;1.33704;1.36827;1.52778;1.41266;1.47953;1.53102;1.61067;1.75679;1.81726;1.77408;1.81292;1.7974;1.76917;1.81534;1.91769;2.03333;2.14505;2.22479;2.3142;2.45237;2.61101;2.50682;2.51333;2.51333;2.52081;2.51333;2.51333;2.51333;1.49686048275862;0.594270671982443;0.970298976972456;0.991491966761561;0.943252600684013;0;2.76506790067996e-51;0;0.0341460515549536;0.94148010471379;0.94148010471379;0.786303;0.00184918779468179;0.8204476;0.0224404693088179;0.893939;0.025077349012605;1.086528;0.0519570622726112;1.281342;0.0562429210656772;1.274492;0.0205488009382543;1.425056;0.0784932540413505;1.697964;0.121425101317644;1.822504;0.0562989274320568;2.233948;0.15998660793954;2.53306;0.0438558673383619;2.51333;0
"48";"industry_water_withdrawal_km3";"Germany";"Other";"DEU";11.2181;11.2181;11.2504;11.4199;11.6777;11.9323;12.2351;12.5155;12.8392;13.082;13.4136;13.8008;14.5867;15.2253;16.0917;17.5509;18.1478;18.6947;19.1125;19.9887;21.3317;22.5158;23.0069;21.8358;21.6249;21.6051;21.2754;21.3846;23.8048;25.4031;25.9771;25.9064;27.7264;28.1042;29.163;28.8434;29.3977;30.8602;30.5447;29.4335;29.532;29.3414;28.3014;28.2979;28.8315;30.5206;31.6327;31.7801;32.2735;33.6124;34.5282;33.5344;33.5249;33.5245;33.6244;33.5246;33.5247;33.524;23.6065327586207;7.84441097656535;0.980385629767324;0.979313102842813;0.89440246151604;0;1.50155965219063e-40;0;0.455415592605121;0.961155983054271;0.961155983054271;11.35684;0.197961329557063;12.52082;0.459431395313817;14.62362;1.07933103680011;18.69892;0.92955390483823;22.06302;0.684530165149791;22.6946;1.83614781403895;27.37542;1.41094543551478;29.8159;0.849792501143661;28.86084;0.572741008659237;31.96386;1.12249667839152;33.74728;0.438559354021778;33.5244333333333;0.000378593889720387
"49";"industry_water_withdrawal_km3";"Djibouti";"MENA";"DJI";0.000454985;0.000454985;0.000456296;0.000452255;0.000454718;0.00045977;0.000473918;0.000483593;0.000484057;0.000484026;0.000488612;0.000501689;0.000514007;0.0005242;0.000539546;0.000576381;0.000615411;0.000627887;0.000635999;0.000657058;0.000672282;0.000703423;0.000732939;0.000746773;0.000739687;0.000730671;0.000729991;0.00075306;0.000740981;0.000741821;0.000737889;0.000730773;0.000727328;0.000739238;0.000741794;0.000732808;0.000741126;0.000739063;0.0007312;0.000727885;0.000725393;0.0007274;0.000651655;0.000730355;0.000732868;0.000740027;0.000727328;0.000727328;0.000727328;0.000727328;0.000727328;0.000727328;0.000727328;0.000727328;0.000729493;0.000727328;0.000727328;0.000727328;0.000655481448275862;0.000109737026813175;0.825855178931861;0.597061375177954;0.434795099781705;1.55431223447522e-15;7.53276664105156e-07;2.08209180452279e-06;5.3667047894429e-06;0.682036776568579;0.682036776568579;0.0004546478;1.47261593771086e-06;0.0004770728;1.05945587307825e-05;0.0005136108;1.9697665133208e-05;0.0006225472;2.99278427087553e-05;0.0007190208;3.08982180262875e-05;0.0007393048;9.48203312586491e-06;0.0007354044;6.09046010577201e-06;0.0007344164;5.52722781328943e-06;0.0007135342;3.47082917859695e-05;0.0007298678;5.67916544925398e-06;0.000727761;9.68217434257429e-07;0.000727328;0
"5";"industry_water_withdrawal_km3";"Netherlands Antilles (Neth.)";"Other";"ANT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"50";"industry_water_withdrawal_km3";"Dominica";"LCR";"DMA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"51";"industry_water_withdrawal_km3";"Denmark";"Other";"DNK";0.0928844;0.0928752;0.0931521;0.0959796;0.099374;0.101196;0.104983;0.108448;0.111247;0.113897;0.115229;0.119944;0.12408;0.127907;0.135224;0.146634;0.150401;0.157304;0.161465;0.165163;0.173971;0.18163;0.181758;0.17363;0.172329;0.172138;0.170827;0.173967;0.193113;0.205929;0.209053;0.207062;0.220638;0.221638;0.227973;0.222867;0.228418;0.239253;0.239621;0.233569;0.234552;0.235166;0.228691;0.228668;0.233853;0.24829;0.258616;0.262073;0.267113;0.277796;0.284836;0.275504;0.275766;0.275766;0.276585;0.275648;0.27575;0.275763;0.192365643103448;0.0618987184539818;0.987918917562706;0.985588384692918;0.917397923990742;0;6.55909941358909e-45;0;0.00362120890522621;0.975983787678268;0.975983787678268;0.09485306;0.0028455582998772;0.1079542;0.00502256256307475;0.1244768;0.00764025704410526;0.1561934;0.00765524247166607;0.1766636;0.0046330233433472;0.1831948;0.015617155125054;0.2172728;0.00889802465157296;0.2327456;0.00718697132316527;0.232186;0.00323452446273018;0.2627776;0.0108634014148424;0.2776914;0.00401461328150046;0.275720333333333;6.29788324227438e-05
"52";"industry_water_withdrawal_km3";"Dominican Republic";"LCR";"DOM";0.0550793;0.0549324;0.0552511;0.0546195;0.0553637;0.0562635;0.0578199;0.0582904;0.0590925;0.0589529;0.0592981;0.0612592;0.0630882;0.0716334;0.0742215;0.0793121;0.0846268;0.0863611;0.0874518;0.0897236;0.0962915;0.0959166;0.104646;0.108206;0.110488;0.114411;0.119111;0.122482;0.127692;0.133202;0.138481;0.141059;0.142639;0.147744;0.151822;0.15355;0.156526;0.154953;0.159933;0.15463;0.167773;0.169511;0.178759;0.163131;0.175857;0.183555;0.186433;0.185086;0.189632;0.18528;0.194512;0.188197;0.188969;0.192584;0.204811;0.189852;0.17581;0.172705;0.12498070862069;0.0503050089324456;0.981641957950022;0.984742686640623;0.93708408953418;0;0;0;0.00292425313297853;0.963620933607949;0.963620933607949;0.0550492;0.000291060217137279;0.05808384;0.00114002514796824;0.06590008;0.00661716641146344;0.08549508;0.0039192562122168;0.10310962;0.00672681836175171;0.1233796;0.00732357073427983;0.144349;0.00537478785627862;0.1559184;0.00248432491836313;0.1710062;0.0062917435739229;0.1859972;0.0022754502191874;0.1938146;0.006670060442005;0.179455666666667;0.00913635957771657
"53";"industry_water_withdrawal_km3";"Algeria";"MENA";"DZA";0.271618;0.271567;0.272291;0.259118;0.243;0.269389;0.274181;0.278674;0.27097;0.276614;0.285626;0.292334;0.302008;0.328223;0.354926;0.380162;0.426746;0.445525;0.459869;0.480306;0.510821;0.544676;0.579972;0.579337;0.578904;0.584516;0.59336;0.598866;0.614215;0.616413;0.593066;0.577591;0.58761;0.534425;0.535308;0.53585;0.511114;0.507012;0.521624;0.521046;0.522485;0.522131;0.536124;0.535478;0.540547;0.569091;0.605103;0.635963;0.658871;0.686624;0.732212;0.690447;0.711455;0.71144;0.71355;0.711429;0.711271;0.711057;0.503002603448276;0.150896789384414;0.903551507588322;0.860653972746009;0.710828796128252;0;0;3.33066907387547e-15;0.00807390313451653;0.81640532686513;0.81640532686513;0.2635188;0.0127250761372968;0.2739656;0.0038453978077697;0.3126234;0.0286620985065644;0.4385216;0.0380631148528336;0.558742;0.0307231499280266;0.601474;0.0136539300752567;0.5656;0.0286010979946575;0.5193292;0.0111842888553542;0.531353;0.00848519902536176;0.6311304;0.0458223396805532;0.7118208;0.0147978825748821;0.711252333333333;0.000186701187284172
"54";"industry_water_withdrawal_km3";"Ecuador";"LCR";"ECU";0.0954954;0.0959534;0.0958417;0.0942102;0.0928173;0.0938924;0.0970008;0.098516;0.0996671;0.101456;0.102339;0.105575;0.103342;0.110916;0.116876;0.12668;0.141757;0.14847;0.153743;0.158226;0.162274;0.170238;0.183249;0.187952;0.182617;0.179401;0.174166;0.171112;0.165616;0.164797;0.160378;0.162961;0.163659;0.167545;0.173374;0.18026;0.19036;0.189046;0.187749;0.196736;0.196306;0.178679;0.176406;0.189133;0.196694;0.203801;0.20964;0.215271;0.222304;0.226518;0.238569;0.232838;0.240421;0.240697;0.242054;0.240338;0.239894;0.241652;0.16685309137931;0.0479199692679341;0.960107985070943;0.956750438340152;0.849969751966122;0;0;0;0.0027245026392691;0.921807342996985;0.921807342996985;0.0948636;0.00133770233422836;0.09810646;0.00286371804443105;0.1078096;0.00605660138196332;0.1457752;0.0123140448147633;0.177266;0.0106392308697575;0.1710184;0.00608432151517324;0.1655834;0.00505514117508107;0.1888302;0.00590562978860002;0.1874436;0.00956050382040612;0.2155068;0.00920528585650657;0.2389158;0.00361754484422792;0.240628;0.000914175037944052
"55";"industry_water_withdrawal_km3";"Egypt, Arab Rep.";"MENA";"EGY";0.911114;0.91203;0.914903;0.920848;0.901568;0.898673;0.928859;0.935483;0.939249;0.940704;0.959558;0.984984;1.01078;0.737316;0.932509;0.949512;0.982327;1.04969;1.102;1.13556;1.13952;1.21422;1.29896;1.30132;1.33208;1.36317;1.39166;1.43338;1.43795;1.4868;1.41639;1.46254;1.48448;1.41112;1.44236;1.4618;1.50102;1.55814;1.60703;1.67607;1.70958;1.74381;1.78809;1.77056;1.69944;1.66393;1.63096;1.68965;1.76792;1.87158;1.98315;2.05956;2.13986;2.13384;2.13501;2.13162;2.12527;2.06645;1.4065165;0.408405763980419;0.972116608485921;0.978529022732167;0.892316999395039;0;0;0;0.023510444830662;0.945010700494165;0.945010700494165;0.9120926;0.00700507243360123;0.9285936;0.0173419715661167;0.9250294;0.10889468379494;1.0438178;0.0782799220566806;1.25722;0.0790464218038994;1.422592;0.0473357134730216;1.443378;0.0309294506902402;1.560812;0.0848618127899705;1.742296;0.0380959634344637;1.724808;0.0963721010977762;2.090284;0.0685145570663637;2.10778;0.0359333730673867
"56";"industry_water_withdrawal_km3";"Eritrea";"AFR";"ERI";0.00435443;0.00435443;0.00436698;0.00429241;0.00425613;0.00434443;0.00448948;0.0047664;0.00486289;0.00484983;0.00487872;0.0049976;0.00501566;0.00506313;0.00498904;0.00526055;0.00559906;0.0059329;0.00566718;0.00581912;0.00607107;0.00619968;0.0062361;0.00618959;0.00617359;0.0060692;0.00608289;0.00623252;0.00612528;0.0062658;0.00623003;0.00620792;0.00621482;0.00620762;0.00517486;0.00511603;0.00533013;0.00544371;0.00568578;0.00567334;0.00566386;0.00545749;0.00526405;0.00535606;0.00528586;0.00561226;0.00590883;0.0058758;0.0060016;0.00614771;0.00621506;0.00669339;0.00688097;0.0068803;0.00688796;0.00686119;0.00686967;0.00687429;0.00565218413793103;0.000752748702360478;0.759109047791292;0.711936878131489;0.561573399382196;5.00532948422006e-12;3.71334186345368e-10;4.81092499171609e-10;3.38380091666921e-05;0.576246546438604;0.576246546438604;0.004324876;4.82174198812007e-05;0.004662606;0.000232995858396668;0.00498883;6.7899756995147e-05;0.005655762;0.000256431920633918;0.006174006;6.19549701799622e-05;0.006155138;8.90655175699328e-05;0.00600705;0.000465297144629107;0.005449798;0.00024052915721384;0.005405464;0.000162956273981703;0.00590924;0.000196668396418947;0.006711536;0.00028945305824952;0.00686838333333333;6.64410515670356e-06
"57";"industry_water_withdrawal_km3";"Spain";"Other";"ESP";2.41576;2.52057;2.52499;2.54585;2.7436;2.92296;2.9418;3.0434;3.18852;3.21583;3.2012;3.5199;3.56122;3.73334;4.02601;4.19581;4.36516;4.44728;4.70192;4.99729;5.10431;5.68877;5.59704;4.82792;5.11998;4.7651;5.23606;5.11951;5.7848;6.27439;6.68445;6.72725;7.45378;7.3672;7.32897;6.99186;6.92696;6.5256;7.85426;7.86442;7.69549;7.41843;7.18991;7.65429;7.73571;8.45069;8.78165;8.14714;8.83527;9.44756;9.56479;9.20824;9.90303;9.39619;8.63078;9.38112;8.82;8.80167;6.01925862068966;2.29034725763036;0.981332445814527;0.980128579777908;0.893526920750151;0;0;0;0.133096952843827;0.963013369208321;0.963013369208321;2.550154;0.119383904400886;3.062502;0.135826949535061;3.608334;0.302439306440152;4.541492;0.313430167772663;5.267604;0.363210914387219;5.435972;0.594728501477775;7.11233;0.374114825220814;7.23262;0.599349276966278;7.538766;0.230692656753526;8.732462;0.486402970149237;9.340606;0.471975240590012;9.00093;0.329381730367669
"58";"industry_water_withdrawal_km3";"Estonia";"ECA";"EST";1.29156;1.31362;1.2812;1.35267;1.35706;1.33391;1.34013;1.37204;1.36145;1.41993;1.43964;1.40827;1.43781;1.53671;1.60218;1.73045;1.81786;1.85267;1.71186;1.828;2.00933;2.1338;2.15293;2.36769;2.23353;2.11845;2.14806;2.14507;2.18816;2.36038;2.19917;2.23768;2.50626;2.4805;2.29574;2.23979;2.27247;2.42585;2.22029;2.4712;2.705;2.56337;2.54139;2.76856;2.54671;2.54525;3.10569;3.13391;2.85231;3.61845;3.9193;3.50786;3.36591;3.27181;3.78589;3.20557;3.00884;3.14292;2.25145017241379;0.707473273326915;0.948772753878026;0.974714694392322;0.870538415003025;0;0;0;0.0397486939001504;0.900169738501291;0.900169738501291;1.319222;0.0346147514796799;1.365492;0.0341444127200923;1.484922;0.0815122148515178;1.788168;0.0628151842312032;2.179456;0.132369738913394;2.192024;0.0973515769261084;2.34387;0.141040040414061;2.32592;0.114591949542714;2.625006;0.10479466412943;3.051122;0.395956206820906;3.570154;0.275249998782925;3.11911;0.100503036272542
"59";"industry_water_withdrawal_km3";"Ethiopia";"AFR";"ETH";0.0869063;0.0869062;0.0871568;0.0855638;0.084755;0.0865996;0.0896087;0.0953274;0.0973486;0.0970342;0.0976244;0.100041;0.100314;0.0965798;0.0950309;0.100094;0.106441;0.112775;0.107217;0.109838;0.11494;0.117793;0.118883;0.109693;0.11039;0.113034;0.10986;0.114024;0.113985;0.115524;0.11526;0.115885;0.117091;0.119299;0.119675;0.10268;0.0945336;0.0965576;0.0990923;0.0997807;0.0958738;0.0941166;0.0945948;0.0942144;0.0922741;0.0943141;0.0984883;0.104337;0.110687;0.119505;0.130702;0.137462;0.133618;0.133603;0.134007;0.133615;0.133617;0.133618;0.107065327586207;0.0146501301990597;0.634623018463693;0.565575157333458;0.447806374507354;8.81751405223952e-08;3.72550394129423e-06;6.90483765275474e-07;0.000550564145313602;0.402746375563971;0.402746375563971;0.08625762;0.00104752320833479;0.0931837;0.00481921128816739;0.09791802;0.00226165158722558;0.107273;0.00471923272365329;0.1143398;0.00418685940771839;0.1132854;0.00211204090869472;0.117442;0.00198389213416456;0.09852884;0.0031210775291556;0.09421474;0.00129157276914621;0.10546628;0.00998348853743019;0.1338784;0.0024027014587751;0.133616666666667;1.52752523164136e-06
"6";"industry_water_withdrawal_km3";"United Arab Emirates";"MENA";"ARE";0.000103145;0.000103145;0.000103442;0.000104801;0.000106926;0.000108935;0.000110555;0.000112956;0.000115792;0.000117024;0.000119569;0.000121541;0.000124122;0.000111416;0.000117008;0.000145095;0.000186325;0.000215957;0.000224604;0.000235855;0.000224172;0.000235189;0.000254922;0.000259341;0.000251657;0.000241502;0.00023658;0.000231439;0.00021532;0.000216232;0.000212064;0.000216055;0.000225425;0.000222605;0.000221176;0.000229234;0.000230431;0.000233958;0.000236918;0.000237895;0.000230802;0.000234493;0.000238672;0.000184819;0.000186969;0.000188223;0.000193929;0.000199472;0.000202106;0.000202409;0.000206102;0.000190222;0.00019119;0.00019119;0.000191759;0.00019119;0.00019119;0.00019119;0.000188383706896552;4.99862674562807e-05;0.587081663511345;0.403403255050713;0.281640416163051;1.27329282140209e-06;0.00168977880707607;0.001847301031217;1.73780020917284e-06;0.344664879631252;0.344664879631252;0.0001042918;1.62409627177701e-06;0.0001130524;3.40874966813346e-06;0.0001187312;4.85126732926562e-06;0.0002015672;3.65200210870695e-05;0.0002450562;1.48195101707175e-05;0.0002282146;1.19036242716242e-05;0.000219465;5.35517558068827e-06;0.0002336872;3.82919086753325e-06;0.000215151;2.68633558681711e-05;0.0001972278;6.07549600444276e-06;0.0001940926;6.73615422923199e-06;0.00019119;0
"60";"industry_water_withdrawal_km3";"Finland";"Other";"FIN";0.775439;0.775439;0.777674;0.808402;0.825835;0.846364;0.878882;0.907819;0.928327;0.93288;0.917404;0.959335;0.995661;1.02604;1.07991;1.17573;1.26244;1.32542;1.35879;1.3791;1.41419;1.50693;1.59506;1.58176;1.58277;1.56482;1.582;1.60988;1.74788;1.87065;1.9686;2.02167;2.12665;2.05766;1.97298;1.83954;1.91988;2.07312;2.06324;2.03953;2.07269;2.07443;2.03301;2.04834;2.10069;2.22985;2.32745;2.34758;2.39595;2.51817;2.58814;2.4842;2.4772;2.4772;2.48457;2.4772;2.4772;2.4772;1.69253053448276;0.590201207413475;0.983803362065135;0.982014605773337;0.911689450596774;0;3.09217286989791e-42;0;0.0343842072964407;0.967869055210661;0.967869055210661;0.7925578;0.0232703934367256;0.8988544;0.0362659568783177;0.99567;0.0621781986752591;1.300296;0.082481208344689;1.536142;0.0765704484119036;1.675046;0.13097676618393;2.029512;0.0655662578617997;1.987062;0.102759573373968;2.065832;0.0260734140457287;2.3638;0.105345541908521;2.502262;0.0481416692689401;2.4772;0
"61";"industry_water_withdrawal_km3";"Fiji";"EAP";"FJI";0.00408171;0.00409574;0.0041082;0.00411558;0.00405748;0.00415658;0.00414206;0.00409629;0.00387426;0.00410434;0.0041943;0.00397847;0.0045114;0.00475315;0.00500931;0.00552181;0.00595134;0.00617335;0.00623228;0.00582676;0.00616406;0.00675561;0.00715432;0.00723232;0.00691311;0.00614708;0.00658361;0.00675659;0.00684256;0.00577777;0.0066291;0.00690883;0.00741923;0.00670185;0.00611353;0.0072835;0.00714239;0.00723525;0.00775436;0.00774479;0.00580161;0.00768652;0.00660764;0.00733024;0.00755755;0.00744739;0.00730685;0.00690215;0.00736858;0.00712129;0.00708077;0.00734195;0.00679251;0.00735899;0.00738955;0.00736353;0.00672267;0.00618502;0.00616567379310345;0.00127700560612987;0.831126185579539;0.79168845550463;0.605565638233515;6.66133814775094e-16;0;1.8846035843012e-11;6.2850739179919e-05;0.690770736355996;0.690770736355996;0.004091742;2.30739337781837e-05;0.004074706;0.000114850506224396;0.004489326;0.000414875860384767;0.005941108;0.000286229126697476;0.006843884;0.000424852399463626;0.006421522;0.000448762501408039;0.006754508;0.000473028393672092;0.007432058;0.000294274659748338;0.006996712;0.000787600958207899;0.007229252;0.000218900342667617;0.007192754;0.0002556160184339;0.00675707333333333;0.000590007751672241
"62";"industry_water_withdrawal_km3";"France";"Other";"FRA";9.88962;9.75035;9.91611;10.0412;10.3561;10.7774;10.964;11.3643;11.5988;11.7293;12.1379;12.3465;12.625;12.8485;13.8402;14.8211;15.2524;16.1446;15.7723;16.8296;17.7215;18.9497;19.646;18.8651;18.443;18.2622;18.041;17.9666;20.0656;21.3068;21.7455;21.1134;22.1619;22.634;23.5465;23.0097;23.5469;24.3116;23.931;23.2247;23.6551;23.6491;23.1499;23.1055;23.4693;24.1525;25.601;25.5872;26.4497;27.0866;28.3197;27.107;27.3604;26.7333;26.8716;27.429;27.2529;26.5557;19.5005772413793;5.90496092461923;0.981173194035917;0.982897043895537;0.903206291591047;0;0;0;0.343094157925495;0.962700836694643;0.962700836694643;9.990676;0.228919398544553;11.28676;0.407076372441339;12.75962;0.661603965375057;15.764;0.779619070444021;18.72506;0.707971632906292;19.12844;1.4921704688138;22.24026;0.919515542554884;23.60478;0.526294857470601;23.40578;0.265067221662733;25.7754;1.10380760778317;27.2784;0.629092183229136;27.0792;0.461835457711942
"63";"industry_water_withdrawal_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"industry_water_withdrawal_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"industry_water_withdrawal_km3";"Gabon";"AFR";"GAB";0.00683827;0.00683827;0.00685797;0.00723084;0.00744526;0.00715744;0.00791372;0.00805034;0.00818785;0.00851314;0.00871634;0.00889555;0.00890196;0.0103324;0.0106722;0.0125155;0.0155872;0.0170557;0.0187603;0.018343;0.0174447;0.0185175;0.020345;0.0196345;0.019059;0.0185929;0.0186381;0.0180551;0.0180419;0.0175912;0.0182225;0.0185113;0.0203457;0.0195485;0.019543;0.0179742;0.0174584;0.0182104;0.0188217;0.0182823;0.0173087;0.0173758;0.0176795;0.0172098;0.0173937;0.0183773;0.0191769;0.0202227;0.0207418;0.0218972;0.0233311;0.0211963;0.0221875;0.0221875;0.0222535;0.0221875;0.0221875;0.0221875;0.0162543612068966;0.00517818026845985;0.872493368475722;0.825207360331809;0.667682021076199;0;1.63414909492665e-15;1.56319401867222e-13;0.000267540737949489;0.761244678034114;0.761244678034114;0.007042122;0.000280694658606109;0.007964498;0.00050303678535471;0.00950369;0.000922497853547638;0.01645234;0.00252549471846607;0.01900014;0.00110304810547863;0.01818384;0.000436355747068833;0.0192342;0.00086251021443227;0.0181494;0.000495365203662914;0.0173935;0.000175389609156301;0.02008318;0.00136704834479253;0.02223118;0.000755829790362883;0.0221875;0
"66";"industry_water_withdrawal_km3";"United Kingdom";"Other";"GBR";2.67647;2.67466;2.68418;2.7274;2.76655;2.81701;2.89023;2.95498;3.00761;3.03933;2.98675;3.05533;3.15268;3.26948;3.40933;3.54278;3.62036;3.81413;3.76291;3.91157;4.2012;4.55422;4.89221;4.81244;4.74219;4.67079;4.58764;4.6743;4.97642;5.29649;5.62106;5.62793;5.90186;5.98577;6.0422;5.84745;5.97893;6.12444;6.22591;6.43065;6.56946;6.63355;6.60183;6.59069;6.76852;7.04344;7.42082;7.48497;7.63736;7.95393;7.79188;7.2947;7.35602;7.35422;7.3803;7.35395;7.35783;7.35453;5.17079034482759;1.74737735658175;0.984958151055744;0.982712479621028;0.916515426497278;0;0;0;0.10191898797256;0.970142559331147;0.970142559331147;2.705852;0.0401698950708114;2.941832;0.089789717228645;3.174714;0.168888842230622;3.73035;0.1484926222073;4.640452;0.275540768616914;4.841128;0.294432190104954;5.835764;0.199235465291699;6.121476;0.224673885175825;6.63281;0.079317130873475;7.508104;0.331486895412171;7.435424;0.201743565151407;7.35543666666667;0.00209287680796866
"67";"industry_water_withdrawal_km3";"Georgia";"ECA";"GEO";0.803597;0.80348;0.805747;0.805796;0.804871;0.804639;0.804272;0.80327;0.805012;0.815404;0.833301;0.852986;0.866187;0.892207;0.933057;0.999439;1.11607;1.15184;1.20107;1.23938;1.25323;1.31832;1.36433;1.33322;1.36583;1.39385;1.39989;1.41825;1.4362;1.35606;1.31802;1.30802;1.47158;1.37153;1.15257;1.03943;1.0049;1.02038;1.06513;1.1122;1.12524;1.04364;1.12308;1.10115;1.12327;1.18797;1.28376;1.37166;1.44811;1.57789;1.68804;1.59944;1.63458;1.63447;1.6387;1.63445;1.63332;1.63242;1.19182336206897;0.281178003459175;0.789600771184288;0.767633578393676;0.61524500907441;1.76303416310475e-13;0;8.97681928790917e-12;0.0131473894306191;0.623469377854822;0.623469377854822;0.8046982;0.00112156796494906;0.8065194;0.00500883427555754;0.8755476;0.0386208769165072;1.1415598;0.0922821619285114;1.326986;0.0459819000259885;1.40085;0.0300351802058852;1.324344;0.115885429757153;1.048408;0.0421549637646624;1.103276;0.0347683337248135;1.373878;0.149849294192532;1.639046;0.031662485373072;1.63339666666667;0.0010171692746703
