"FID";"non_irrigation_consumption_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"59";"non_irrigation_consumption_km3";"Ethiopia";"AFR";"ETH";0.238676;0.238936;0.240057;0.243551;0.244445;0.250466;0.258532;0.274744;0.281884;0.28411;0.288528;0.296586;0.301233;0.297029;0.296213;0.311901;0.330795;0.348123;0.336469;0.345135;0.360279;0.370056;0.376736;0.359347;0.366047;0.38065;0.37403;0.397868;0.410966;0.414017;0.418637;0.434556;0.448027;0.462073;0.473163;0.407752;0.389193;0.403774;0.42265;0.435033;0.437288;0.435873;0.438364;0.45029;0.464289;0.473911;0.498111;0.533856;0.576339;0.634393;0.694951;0.737557;0.734707;0.732786;0.736786;0.735295;0.735349;0.734957;0.424092568965517;0.149899820631789;0.924060726706574;0.980559229751761;0.916515426497278;0;0;0;0.00820261346088767;0.853888226641478;0.853888226641478;0.241133;0.00268502802592449;0.2699472;0.0147978489382748;0.2959178;0.00459969821836171;0.3344846;0.0143788643084216;0.366493;0.0072022921004358;0.3955062;0.0178126856256995;0.4472912;0.0216312363539397;0.4116804;0.0176727381664529;0.4452208;0.0121101138186229;0.543322;0.0639053517477214;0.7273574;0.0182112013414821;0.735200333333333;0.000212455485533671
"6";"non_irrigation_consumption_km3";"United Arab Emirates";"MENA";"ARE";0.000177255;0.000177254;0.000177745;0.000185631;0.000196973;0.000208866;0.000220864;0.000243483;0.000257208;0.00026769;0.000283294;0.0003041;0.00033428;0.000338833;0.000393531;0.000534409;0.000765104;0.00137943;0.0016266;0.00192378;0.00204728;0.00237096;0.00278413;0.00303354;0.00314197;0.00320091;0.00330007;0.00331355;0.00326969;0.00341558;0.00352035;0.00376219;0.00411041;0.00420297;0.00438116;0.00474756;0.00501944;0.00487801;0.00560568;0.00627005;0.00657119;0.00742261;0.00845665;0.00716362;0.0078326;0.00695194;0.00564658;0.00644888;0.00592845;0.00580572;0.00585968;0.00563584;0.00546545;0.00546546;0.00547719;0.00546546;0.00546546;0.00546547;0.00342931172413793;0.00251412708159792;0.920997028149935;0.928815333840267;0.818650050053671;0;8.16117823717614e-26;0;0.000137118506875018;0.84823552586101;0.84823552586101;0.0001829716;8.59941020070563e-06;0.0002396222;2.45447623781531e-05;0.0003308076;4.17777680028505e-05;0.0012458646;0.000583024072344187;0.002675576;0.00045961732194294;0.00329996;7.79099801052472e-05;0.003995416;0.000348275317787523;0.005304148;0.000631729899300326;0.007489334;0.000708354060008129;0.006156314;0.000536954956751495;0.005580724;0.000171862879441722;0.00546546333333333;5.77350269186197e-09
"60";"non_irrigation_consumption_km3";"Finland";"Other";"FIN";0.692402;0.692401;0.694322;0.704605;0.725231;0.749266;0.786375;0.817555;0.837913;0.832867;0.829601;0.84189;0.880029;0.912062;0.959202;1.03718;0.986007;1.0286;1.06588;1.07709;1.20515;1.18152;1.25226;1.2401;1.24164;1.22184;1.24091;1.27428;1.35373;1.40525;1.47476;1.49873;1.54379;1.51994;1.48609;1.57539;1.6394;1.52399;1.76478;1.75103;1.52673;1.52938;1.7587;1.7565;1.53378;1.63423;1.72008;1.74709;1.79488;1.89582;1.94965;1.85793;1.85916;1.85916;1.86462;1.85916;1.85914;1.85915;1.33465893103448;0.405715006162539;0.981932470189619;0.981357863241094;0.904632525724988;0;8.36824425468497e-42;0;0.023591378202959;0.964191376012687;0.964191376012687;0.7017922;0.0140486971887076;0.8047952;0.0369811538110968;0.8845568;0.0528903078521954;1.0389514;0.0356829831264148;1.224134;0.0297018110558936;1.299202;0.0778193797842158;1.504662;0.027561998657572;1.650918;0.10598918326886;1.621018;0.124709586720508;1.75842;0.0964748311737315;1.878104;0.0400792618445001;1.85915;9.99999999995449e-06
"61";"non_irrigation_consumption_km3";"Fiji";"EAP";"FJI";0.00604332;0.00606933;0.00608809;0.00616994;0.00612326;0.00637322;0.00639968;0.00636399;0.00597614;0.00647642;0.00670705;0.00628288;0.0073218;0.00783974;0.00829999;0.00926237;0.0100645;0.0104759;0.0106867;0.00983766;0.0104988;0.0117873;0.0126526;0.0129681;0.0124204;0.0108402;0.0119624;0.0125287;0.0126468;0.0104039;0.0123594;0.0129896;0.0139855;0.0123816;0.0108614;0.013858;0.0132849;0.0135892;0.0149647;0.0150609;0.0101192;0.0151837;0.0131125;0.014589;0.0150951;0.0143212;0.0146402;0.013535;0.0148989;0.0143021;0.0141023;0.0149589;0.0135026;0.0150493;0.015135;0.0150779;0.0130949;0.0115636;0.0112618582758621;0.00319925367826439;0.890243919842584;0.880279307268756;0.728977616454931;0;0;6.66133814775094e-16;0.000168658531483588;0.792534236816689;0.792534236816689;0.006098788;4.92960593759785e-05;0.00631789;0.000196087382561959;0.007290292;0.000818142114531455;0.010065426;0.000559295859791577;0.01206544;0.000976891919815083;0.0116764;0.00100851055274598;0.0125155;0.00113622335392299;0.01415154;0.000812653322764387;0.0136199;0.0021256290563031;0.01433948;0.000512909043593501;0.01454962;0.000716973853777109;0.0132454666666667;0.00176198151617244
"62";"non_irrigation_consumption_km3";"France";"Other";"FRA";8.36653;8.30894;8.38841;8.44552;7.61957;7.89092;8.06027;8.21779;8.33387;8.46855;8.63056;8.76192;8.94806;9.15508;9.43287;9.99623;10.1575;10.5049;10.4157;10.8622;11.3521;12.006;12.2592;11.9799;11.8812;11.7234;13.8934;13.899;12.3967;12.8608;13.1797;12.9727;13.1197;13.2932;13.5928;13.3951;13.5524;13.8169;13.7303;17.0536;13.6274;17.2388;17.0359;17.0081;17.2264;13.9314;14.5384;14.5718;14.9236;15.0491;15.3311;15.0248;15.1911;14.9858;15.0325;15.2149;15.164;14.9555;12.3616222413793;2.86778459164943;0.924449894199442;0.939893567935034;0.812462189957653;0;0;0;0.156993085299454;0.854607606885358;0.854607606885358;8.225794;0.342399947327683;8.19428;0.226521572261893;8.985698;0.318696278170926;10.387306;0.3338825072986;11.89568;0.334327379973582;12.95466;0.949886976434565;13.23162;0.232650181603196;14.30966;1.54252551453777;16.42732;1.56877784182465;14.60286;0.435310989983023;15.11306;0.145005630925147;15.1114666666667;0.137447820402265
"63";"non_irrigation_consumption_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;8.64109e-11;8.43033e-11;8.43033e-11;9.65804e-11;1.01585e-10;1.09552e-10;1.1657e-10;1.13593e-10;1.05379e-10;1.05379e-10;1.02481e-10;9.11385e-11;8.95722e-11;8.69376e-11;8.57629e-11;1.26273e-10;1.26065e-10;1.26455e-10;1.31724e-10;1.37368e-10;1.42262e-10;1.42262e-10;1.41735e-10;1.42652e-10;1.46477e-10;1.49111e-10;1.50165e-10;1.58502e-10;1.58069e-10;1.60176e-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.20490362068966e-11;6.31679006951349e-11;-0.55561603642445;-0.494939523329612;-0.235855562694907;5.97308477063988e-06;7.82985202464741e-05;0.0147194380387518;-2.07836507736314e-12;0.308709179932006;0.308709179932006;3.414284e-11;4.67579469538922e-11;1.0171814e-10;1.23656566622238e-11;1.035941e-10;8.10448487258753e-12;1.0292214e-10;2.12662912029343e-11;1.360142e-10;6.88634345643608e-12;1.46028e-10;3.76325935858797e-12;9.53494e-11;8.70452516499321e-11;0;0;0;0;0;0;0;0;0;0
"64";"non_irrigation_consumption_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"non_irrigation_consumption_km3";"Gabon";"AFR";"GAB";0.0134057;0.0134057;0.0134456;0.0141456;0.014395;0.0139559;0.0154345;0.0158589;0.0162054;0.0168956;0.0173428;0.0177721;0.0178957;0.0207446;0.0215786;0.0254016;0.0317233;0.0347907;0.0385834;0.0382088;0.036738;0.0395071;0.0439574;0.0431674;0.0426698;0.0424032;0.0433044;0.0406529;0.0414461;0.0412732;0.0434563;0.0448548;0.0501083;0.0491705;0.0501796;0.0472601;0.0467002;0.04686;0.0494705;0.049389;0.0476029;0.0490781;0.0506147;0.0508345;0.0523473;0.0562701;0.0583171;0.0611276;0.0634452;0.0676098;0.0726667;0.067328;0.0711276;0.0711276;0.0713489;0.0711276;0.0711276;0.0711276;0.0418618482758621;0.0187141103339609;0.974821902873157;0.985153212334372;0.915331352529917;0;1.50009665682906e-44;0;0.00108030176258881;0.950277742321242;0.950277742321242;0.01375952;0.000474819846889323;0.01567006;0.00109750065740299;0.01906676;0.00194576793143478;0.03374156;0.00543435020890262;0.04120794;0.00301700467152439;0.04181596;0.00104216095829771;0.0475539;0.00316654867245081;0.04793596;0.00137910457290229;0.0500955;0.00181207411548204;0.06135396;0.0044336274328139;0.07071976;0.00200144293773268;0.0711276;0
"66";"non_irrigation_consumption_km3";"United Kingdom";"Other";"GBR";2.60337;2.60472;2.61055;2.62979;2.65574;2.67502;2.69324;2.73694;2.76663;2.78885;2.76734;2.81067;2.86716;2.96717;3.11145;3.24114;3.31475;3.47139;3.43475;3.50784;3.66828;3.88175;3.99033;3.93186;3.91532;3.89647;3.87815;3.89371;4.04158;4.17402;4.34511;4.33199;4.45641;4.48614;4.54381;4.45259;4.48324;4.58598;4.64071;4.782;4.87718;3.98673;3.98573;3.97613;3.99133;4.03665;4.08924;4.10545;4.15086;4.27897;4.2289;4.08132;4.1179;4.11789;4.13073;4.11815;4.11883;4.11889;3.74394551724138;0.671896267088098;0.824311532164422;0.80122427635424;0.680580762250454;1.77635683940025e-15;0;4.46309655899313e-14;0.0327977630809927;0.679489502059259;0.679489502059259;2.620834;0.022186999121107;2.732136;0.0479701170521816;2.904758;0.137628765779542;3.393974;0.112089315860166;3.877508;0.123396759965568;3.976786;0.128628199979631;4.432692;0.091621424459566;4.588904;0.132027330617566;4.16342;0.399042272823319;4.132234;0.0916249820190979;4.135348;0.0554561580890709;4.11862333333333;0.000411015003781425
"67";"non_irrigation_consumption_km3";"Georgia";"ECA";"GEO";0.874983;0.874772;0.877272;0.878602;0.884446;0.890984;1.05102;1.05497;1.0631;1.08321;1.11465;1.14879;1.17396;1.21875;1.06654;1.14655;1.28452;1.34752;1.38345;1.43397;1.46374;1.54964;1.56953;1.55172;1.5558;1.58861;1.61202;1.62603;1.65119;1.58561;1.57403;1.57026;1.67718;1.58738;1.52242;1.40624;1.36285;1.36401;1.3878;1.44247;1.44895;1.35937;1.44536;1.39841;1.42494;1.48019;1.58692;1.70872;1.80391;1.93036;2.08354;1.94586;1.99097;1.9908;1.99562;1.99077;1.98968;1.98818;1.44936446551724;0.333181441960089;0.879984547591891;0.831800424497831;0.68421052631579;0;0;3.28626015289046e-14;0.01736226857178;0.774372804000507;0.774372804000507;0.878015;0.0039358751250516;1.0286568;0.0779562100233201;1.144538;0.0578103258077655;1.319202;0.11080722300464;1.538086;0.0422765287127503;1.612692;0.0272664046034676;1.586254;0.0564553343803754;1.392674;0.0331607061143155;1.415406;0.0372230994142079;1.70202;0.17679237582543;2.001358;0.0502150766204734;1.98954333333333;0.0013003973751639
"68";"non_irrigation_consumption_km3";"Ghana";"AFR";"GHA";0.173861;0.173864;0.174381;0.175433;0.178521;0.184401;0.191028;0.200975;0.203317;0.191779;0.189795;0.19933;0.206676;0.20375;0.1972;0.207425;0.218485;0.217127;0.216707;0.227165;0.23585;0.244041;0.252787;0.24931;0.245896;0.2411;0.24537;0.251139;0.274046;0.267241;0.270504;0.272841;0.284139;0.295364;0.294976;0.289441;0.282749;0.30044;0.309154;0.31117;0.318326;0.324786;0.298491;0.294382;0.308794;0.328192;0.345054;0.367039;0.447042;0.473047;0.49753;0.487055;0.515567;0.515566;0.517184;0.515559;0.515556;0.515564;0.291957103448276;0.107353854192848;0.915820440414255;0.988003322156941;0.918935269207502;0;0;0;0.00582208569934473;0.838727079080556;0.838727079080556;0.175212;0.00195775304877812;0.1943;0.00776069487868193;0.1993502;0.00649906148609167;0.2173818;0.00701045998490827;0.2455768;0.00638347426563309;0.2557792;0.0142338562483959;0.2835648;0.0117829399429854;0.2985908;0.0123280014073653;0.3089558;0.0128484410027054;0.3920748;0.0642196412688517;0.5065804;0.0135746759187835;0.515559666666667;4.04145188433371e-06
"69";"non_irrigation_consumption_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"non_irrigation_consumption_km3";"Argentina";"LCR";"ARG";3.35408;3.35524;3.36232;3.41938;3.45317;3.29183;3.49598;3.57209;3.60364;3.45693;3.54986;3.68963;3.68787;3.53906;3.56762;3.98859;4.24913;3.97019;3.97156;4.07447;4.08486;4.2553;4.36552;4.37948;4.44979;4.67447;4.39098;4.51256;4.78604;4.78309;4.93565;4.35401;5.0967;5.60149;5.95389;6.253;6.36871;6.34033;6.3599;6.4966;6.54131;6.51256;6.51407;6.43809;4.93141;5.30456;5.6193;5.91042;6.18599;6.50643;6.81194;6.62701;7.03914;6.97484;6.99328;6.94725;7.02203;6.99753;5.01676155172414;1.30433176011374;0.946748165327293;0.963210187947953;0.864488808227465;0;0;0;0.0731262262757998;0.896332088550592;0.896332088550592;3.388838;0.0450321232011106;3.484094;0.12235108062457;3.606808;0.0754968494044621;4.050788;0.118892904414015;4.30699;0.142378012698591;4.629428;0.17369778976717;5.188348;0.617478015657238;6.363708;0.0873249630403586;6.187488;0.703215991015563;5.90534;0.46980179517537;6.889242;0.169824581907332;6.98893666666667;0.038123432863966
"70";"non_irrigation_consumption_km3";"Guinea";"AFR";"GIN";0.0517098;0.0517098;0.0518614;0.0514158;0.0519697;0.0525657;0.0532234;0.0539358;0.0547854;0.0560154;0.0581202;0.06032;0.0620031;0.064471;0.0679695;0.0734659;0.0829498;0.0870586;0.0925193;0.0974932;0.100723;0.108286;0.120579;0.121246;0.130132;0.14067;0.150392;0.161613;0.0804755;0.0830589;0.0884776;0.0896516;0.0928088;0.097303;0.100581;0.101746;0.103865;0.108014;0.111195;0.111926;0.112021;0.112081;0.109742;0.10899;0.112241;0.11761;0.121081;0.114784;0.11503;0.130875;0.128772;0.134469;0.139439;0.139439;0.139864;0.139439;0.139439;0.139439;0.0988458827586207;0.0312613387205467;0.826757031119977;0.825945855993229;0.750231798227439;1.33226762955019e-15;1.46674841173632e-15;0;0.0015305097111569;0.683527188506319;0.683527188506319;0.0517333;0.000208689554122866;0.05410514;0.00134980219958333;0.06257676;0.00380633578432067;0.08669736;0.00921535919934758;0.1161932;0.0116287045151212;0.12324188;0.0385903043936816;0.0937644;0.00511776989908691;0.1073492;0.00446415542964176;0.111015;0.00153073691403846;0.119876;0.00665163442320757;0.1363966;0.00480586686249214;0.139439;0
"71";"non_irrigation_consumption_km3";"Guadeloupe (Fr.)";"Other";"GLP";2.05995e-08;2.05995e-08;2.06461e-08;2.18096e-08;2.3528e-08;2.07485e-08;1.9475e-08;1.93779e-08;2.63483e-08;3.85589e-08;3.295e-08;3.67623e-08;4.46368e-08;4.85808e-08;5.32687e-08;4.84953e-08;4.45971e-08;4.0691e-08;2.14971e-08;3.05421e-08;3.04592e-08;3.08997e-08;3.1426e-08;4.11646e-08;4.11888e-08;4.11366e-08;4.12651e-08;4.27584e-08;4.51291e-08;4.70977e-08;4.88573e-08;5.03058e-08;5.18969e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.02982362068966e-08;1.97094616923268e-08;-0.643852995346958;-0.630183551595836;-0.350514924473344;4.97608187456542e-08;1.15332081417994e-07;0.000242841609664176;-7.51470789627475e-10;0.414546679617243;0.414546679617243;2.143654e-08;1.27861702749494e-09;2.490172e-08;8.15202847406705e-09;4.323972e-08;8.35007059053994e-09;3.716452e-08;1.10157884212615e-08;3.502766e-08;5.62371127352747e-09;4.347738e-08;2.5848240708025e-09;3.0212e-08;2.76006013817634e-08;0;0;0;0;0;0;0;0;0;0
"72";"non_irrigation_consumption_km3";"Gambia, The";"AFR";"GMB";0.0018575;0.0018575;0.00186266;0.00174475;0.00177173;0.00183469;0.00191341;0.00211213;0.00210253;0.00214027;0.00218125;0.00222122;0.00228205;0.00248127;0.0026399;0.00280664;0.00299458;0.00330759;0.00339449;0.00354947;0.00377902;0.00405363;0.004217;0.00428368;0.00435415;0.00433272;0.00427787;0.00439267;0.0046342;0.00502404;0.00516613;0.005382;0.00559951;0.00584704;0.00603614;0.00616738;0.00595666;0.00647472;0.00668426;0.00677731;0.00687722;0.00709668;0.00693947;0.00727572;0.00745089;0.00835008;0.00832522;0.00874357;0.00909711;0.00976433;0.0103882;0.0104466;0.0107542;0.0107542;0.010785;0.0107542;0.0107542;0.0107542;0.00544494568965517;0.00298966894258722;0.979072091733365;0.996661436391501;0.971173848838108;0;1.24595922819119e-62;0;0.000173335848841857;0.958582160811141;0.958582160811141;0.001818828;5.6165076070455e-05;0.002020606;0.000137353011179224;0.002361138;0.00019386309672034;0.003210554;0.000303275361890807;0.004137496;0.00022922050089379;0.0045323;0.000306698213150973;0.005606164;0.000348863979123669;0.006412066;0.000345935015689363;0.007127996;0.000237431180618722;0.008856062;0.000598648553301518;0.01062564;0.000191627263196028;0.0107542;0
"73";"non_irrigation_consumption_km3";"Guinea-Bissau";"AFR";"GNB";0.00488026;0.00488014;0.00489358;0.00510806;0.00508968;0.00521117;0.00538986;0.00538176;0.00549348;0.00547539;0.00552906;0.00567954;0.00556197;0.00568032;0.00598234;0.00617297;0.00653744;0.00685977;0.007129;0.00738649;0.00775041;0.00793918;0.00803446;0.00888442;0.00920528;0.0093195;0.00907712;0.00924183;0.00880157;0.00968057;0.00971906;0.010574;0.0103024;0.0116067;0.0114892;0.0118597;0.0119888;0.012264;0.0127142;0.0128722;0.0122323;0.0127011;0.0115849;0.0127034;0.0130643;0.0167449;0.0142195;0.0146475;0.0149964;0.0155037;0.0158813;0.0162478;0.0166279;0.016627;0.0166741;0.0166252;0.0166272;0.01662;0.0101375065517241;0.00405593949763024;0.983532973068665;0.988310929281122;0.935874168179069;0;0;0;0.000236227803992738;0.967337109113285;0.967337109113285;0.004970344;0.000117634367767247;0.005390332;0.000111856043064289;0.005686646;0.000178817579896385;0.006817134;0.000478649265569268;0.00836275;0.00064112060768626;0.009224118;0.000323231764172397;0.010738272;0.000802156911657563;0.01233978;0.000442455581951454;0.0124572;0.000570122653470286;0.0152224;0.000972693471757676;0.01641162;0.00034283291411415;0.0166241333333333;3.71662929727204e-06
"74";"non_irrigation_consumption_km3";"Equatorial Guinea";"AFR";"GNQ";0.00968362;0.0096836;0.00971499;0.00959749;0.00753006;0.00796631;0.00841242;0.0134852;0.0139397;0.0143504;0.0143333;0.0144155;0.0143426;0.0141371;0.0139064;0.0143531;0.014589;0.0144956;0.014111;0.0138466;0.0117894;0.0121253;0.0125029;0.0130912;0.0139568;0.0147903;0.0159094;0.0165133;0.0181576;0.0197626;0.0204946;0.020217;0.0216091;0.0221335;0.0237249;0.0242337;0.0234293;0.0259043;0.0301799;0.0371998;0.0370363;0.045655;0.0465465;0.0580169;0.0628351;0.0703192;0.0578843;0.0595577;0.0611165;0.062788;0.0644652;0.0660508;0.0676766;0.0677011;0.0679403;0.0677463;0.0677688;0.0677914;0.0300606015517241;0.0221732983166582;0.903130400312893;0.948322003137593;0.836660617059891;0;0;0;0.00118585443384907;0.815644519969322;0.815644519969322;0.009241952;0.000957975732557981;0.011630806;0.00316039948085365;0.01422698;0.000206798010145166;0.01427906;0.000301537772094973;0.01269312;0.000855959676036202;0.01702664;0.00195432260719667;0.02163582;0.00140784301930293;0.0281894;0.00567179854455357;0.05001796;0.0103425343817654;0.06233314;0.00482077559558625;0.0667668;0.00149061844044678;0.0677688333333333;2.25500184774531e-05
"75";"non_irrigation_consumption_km3";"Greece";"Other";"GRC";0.618348;0.618715;0.620185;0.649136;0.658918;0.689328;0.721053;0.71523;0.718521;0.74103;0.765205;0.806422;0.846311;0.879778;0.929588;1.02087;1.03313;1.04814;1.08283;1.11024;1.23423;1.30646;1.31946;1.30402;1.30179;1.24224;1.27997;1.25242;1.25251;1.29921;1.43173;1.41206;1.40159;1.56502;1.45366;1.4097;1.53944;1.58149;1.63763;1.54955;1.56363;1.63342;1.47434;1.52121;1.67757;1.84859;1.91798;1.95524;2.02126;1.76004;1.79505;1.87767;1.8025;1.76481;1.72851;1.82689;1.80637;1.83795;1.30793427586207;0.419700258169406;0.971866880471551;0.970346673228952;0.870538415003025;0;0;0;0.0241544214217599;0.944525233357504;0.944525233357504;0.6330604;0.0194618956759099;0.7170324;0.0184732806047004;0.8454608;0.0636804526028199;1.059042;0.0368595004035594;1.293192;0.0336665125904065;1.26527;0.0235920251356258;1.452812;0.0658031607903451;1.543562;0.08405237040084;1.574034;0.0822859528109142;1.900622;0.100384985032623;1.793708;0.0552598210275784;1.82373666666667;0.0160244105455811
"76";"non_irrigation_consumption_km3";"Grenada";"LCR";"GRD";2.18941e-09;2.18941e-09;2.19417e-09;2.95927e-09;3.16505e-09;2.83747e-09;2.76146e-09;2.77871e-09;3.56385e-09;4.89467e-09;4.33072e-09;4.75377e-09;5.63201e-09;6.08645e-09;6.5443e-09;6.05482e-09;5.65798e-09;5.24957e-09;3.30618e-09;4.27412e-09;4.27533e-09;4.34243e-09;4.42159e-09;5.47387e-09;5.49484e-09;5.45141e-09;5.47837e-09;5.65213e-09;5.91421e-09;6.13023e-09;6.34157e-09;6.5062e-09;6.6889e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.64818051724138e-09;2.55887780223204e-09;-0.636965909583965;-0.620434147031707;-0.329109432902453;7.63939673391643e-08;2.0496127345534e-07;0.000569814326451899;-9.65197874434754e-11;0.40572556997212;0.40572556997212;2.539462e-09;4.82674443408805e-10;3.367232e-09;9.17291000566342e-10;5.46945e-09;9.18057889160591e-10;4.908534e-09;1.11377353159428e-09;4.801612e-09;6.25446530824178e-10;5.72527e-09;2.91975724333377e-10;3.907334e-09;3.56900675178403e-09;0;0;0;0;0;0;0;0;0;0
"77";"non_irrigation_consumption_km3";"Greenland (Den.)";"Other";"GRL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"non_irrigation_consumption_km3";"Guatemala";"LCR";"GTM";0.13766;0.137667;0.13806;0.139214;0.141427;0.145333;0.146879;0.147317;0.149079;0.150884;0.155221;0.158077;0.162677;0.181826;0.185395;0.196654;0.209288;0.218332;0.228881;0.242706;0.251244;0.262457;0.274765;0.282525;0.278246;0.272918;0.28288;0.285146;0.260721;0.260251;0.269943;0.277404;0.272893;0.290102;0.300224;0.308517;0.319744;0.332701;0.341495;0.355579;0.362803;0.363664;0.372004;0.370574;0.381318;0.384585;0.399723;0.413599;0.426453;0.449321;0.460024;0.450042;0.471918;0.471651;0.468868;0.466096;0.471664;0.471375;0.289793344827586;0.110331908127736;0.98646754737197;0.98769571503276;0.941923774954628;0;0;0;0.00644517259835731;0.973118222018066;0.973118222018066;0.1388056;0.00159712688913561;0.1478984;0.00213694309704306;0.1686392;0.0139803837286392;0.2191722;0.0177029179572182;0.2698474;0.0128076668171841;0.2723832;0.0117957097158247;0.2821132;0.0127193201744433;0.3316072;0.0183541891185636;0.3700726;0.00748929180897634;0.4147362;0.0248454022547432;0.4645006;0.00941157913423672;0.469711666666667;0.00313459157360785
"79";"non_irrigation_consumption_km3";"French Guiana (Fr.)";"Other";"GUF";0.00335422;0.00335422;0.00336384;0.00342234;0.00350604;0.00358829;0.00368715;0.00382257;0.0040418;0.0040659;0.00423339;0.0041549;0.00419492;0.00437061;0.00447833;0.00481438;0.0051502;0.00543515;0.00552767;0.00566223;0.00603366;0.00633176;0.00650269;0.00640133;0.00638069;0.0063931;0.00642426;0.00658464;0.00735895;0.00756946;0.0077125;0.00749941;0.00794473;0.0078872;0.00804211;0.00811999;0.00807465;0.00883802;0.00890039;0.00868827;0.0088096;0.00876703;0.00844417;0.00839934;0.00857704;0.00884182;0.00902623;0.00956712;0.00984724;0.0101232;0.0104446;0.01047;0.010539;0.010539;0.0105697;0.010539;0.010539;0.010539;0.00700858706896552;0.00240609284923366;0.991173365929362;0.992661251558809;0.949322437239251;0;4.47248161657293e-53;0;0.000141225339136853;0.98242464132774;0.98242464132774;0.003400132;6.56556023504468e-05;0.003841142;0.000211407415125392;0.00428643;0.000134535631897278;0.005317926;0.000338367345247735;0.006330026;0.000176988538414215;0.006866082;0.000555829948743319;0.00781719;0.000214301763058543;0.008524264;0.000397618466472572;0.008599436;0.00018500282195145;0.009481122;0.000540679198527186;0.01051246;5.26616368906244e-05;0.010539;0
