"FID";"livestock_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"107";"livestock_water_withdrawal_km3";"Lebanon";"MENA";"LBN";7.80632e-06;9.43741e-06;7.64261e-06;1.1594e-05;1.39473e-05;1.74114e-05;2.02919e-05;2.20303e-05;2.15189e-05;2.50197e-05;2.55021e-05;2.65265e-05;2.51114e-05;2.40221e-05;2.1859e-05;1.64344e-05;2.10435e-05;2.00738e-05;2.13833e-05;2.34619e-05;2.93089e-05;2.98054e-05;5.05576e-05;5.01552e-05;4.8602e-05;5.29432e-05;5.06515e-05;4.22213e-05;4.33471e-05;5.11265e-05;5.95869e-05;4.49165e-05;4.3293e-05;4.92624e-05;5.78892e-05;4.15855e-05;4.01042e-05;3.96791e-05;4.06801e-05;4.15787e-05;4.28389e-05;2.57172e-05;4.0265e-05;3.95545e-05;4.95325e-05;6.72577e-05;7.16401e-05;5.73064e-05;6.08784e-05;5.62226e-05;3.65832e-05;5.44437e-05;4.26851e-05;5.23503e-05;5.96722e-05;5.52133e-05;2.97736e-05;3.97511e-05;3.74327231034483e-05;1.61922597412682e-05;0.760964114109292;0.735703958903688;0.525710828796128;4.14224210487646e-12;0;5.5680451360729e-09;7.29662889661321e-07;0.579066382962143;0.579066382962143;1.0085528e-05;2.68195195513827e-06;2.125444e-05;2.76335486284335e-06;2.460422e-05;1.77719420632637e-06;2.047938e-05;2.57667841551871e-06;4.168582e-05;1.10973527452271e-05;4.805792e-05;4.90578126316288e-06;5.09896e-05;7.42666584780815e-06;4.072552e-05;8.5886233588393e-07;3.958162e-05;8.69367257590255e-06;6.266104e-05;6.61544190081056e-06;4.91469e-05;9.33677164254326e-06;4.15793333333333e-05;1.28180112288659e-05
"108";"livestock_water_withdrawal_km3";"Liberia";"AFR";"LBR";1.26754e-06;1.26754e-06;1.27159e-06;1.32934e-06;1.39056e-06;1.45323e-06;1.51734e-06;1.57422e-06;1.63495e-06;1.68162e-06;1.73836e-06;1.76139e-06;1.80437e-06;1.86079e-06;1.91946e-06;1.98192e-06;2.03593e-06;2.09588e-06;2.1592e-06;2.20818e-06;2.2688e-06;2.33914e-06;2.44031e-06;2.54696e-06;2.65255e-06;2.75001e-06;2.80245e-06;2.81292e-06;2.80472e-06;2.88244e-06;2.92988e-06;2.91892e-06;2.82962e-06;2.77805e-06;2.80003e-06;2.81436e-06;2.85862e-06;2.87905e-06;2.87761e-06;2.8639e-06;2.89772e-06;2.89152e-06;3.01889e-06;3.04809e-06;3.11104e-06;3.20624e-06;3.3214e-06;3.42871e-06;3.68618e-06;3.86046e-06;4.12342e-06;4.386e-06;4.63214e-06;4.63214e-06;4.64741e-06;4.63214e-06;4.63214e-06;4.63214e-06;2.71709534482759e-06;9.72595895928106e-07;0.960981893899906;0.985337836249727;0.940824666061918;0;1.05927209072695e-44;0;5.53475317604351e-08;0.923486200403448;0.923486200403448;1.305314e-06;5.43948240184671e-08;1.572272e-06;9.09365628886423e-08;1.816874e-06;7.39117293127418e-08;2.096222e-06;9.11057238597005e-08;2.449552e-06;1.54631833947606e-07;2.810508e-06;4.72717428280362e-08;2.8513e-06;6.93027391233564e-08;2.858708e-06;2.62906460552038e-08;2.993452e-06;9.61952299752956e-08;3.500598e-06;2.68266554792058e-07;4.484222e-06;2.29246285291605e-07;4.63214e-06;0
"109";"livestock_water_withdrawal_km3";"Libya";"MENA";"LBY";4.5057e-05;4.50569e-05;4.51617e-05;4.64401e-05;4.78245e-05;4.91991e-05;5.07193e-05;5.18668e-05;5.29926e-05;5.64942e-05;5.72514e-05;6.35345e-05;6.93393e-05;7.16157e-05;7.14709e-05;9.3156e-05;0.000104848;0.000128035;0.000136364;0.000116588;0.000121446;0.000158892;0.000160701;0.000126597;0.00016119;0.000150662;0.000144144;0.000153707;0.00014055;0.000125926;0.000127047;0.000140356;0.000143354;0.000141594;0.000139807;0.000137488;0.000139478;0.0001432;0.000153377;0.000145304;0.000165132;0.00014417;0.000119147;0.000128169;0.000128174;0.000135616;0.000145938;0.000153154;0.000165619;0.000179589;0.000180185;0.000194945;0.000203449;0.000203456;0.000203941;0.000203427;0.000203418;0.00020345;0.000126186448275862;4.92519055810961e-05;0.901879750345802;0.864099172536836;0.727767695099819;0;0;6.66133814775094e-16;2.63040302070194e-06;0.813387084083808;0.813387084083808;4.590804e-05;1.22082334430498e-06;5.22544e-05;2.75510739990295e-06;6.664236e-05;6.18812003261088e-06;0.0001157982;1.7362972735105e-05;0.0001457652;1.99509325270775e-05;0.0001429978;1.08648375597613e-05;0.0001384316;6.50835910963739e-06;0.0001437694;6.18177343486479e-06;0.0001369584;1.81481687588583e-05;0.0001559832;1.71304968316742e-05;0.0001971952;1.02252598108801e-05;0.000203431666666667;1.65025250593234e-08
"11";"livestock_water_withdrawal_km3";"Australia";"Other";"AUS";0.366951;0.366872;0.369975;0.381225;0.396226;0.400036;0.415955;0.422516;0.393444;0.408476;0.421111;0.440967;0.455915;0.45861;0.434532;0.388183;0.405478;0.424789;0.420374;0.383754;0.369412;0.370212;0.370799;0.364204;0.369139;0.353197;0.368771;0.391757;0.385723;0.387769;0.395472;0.416658;0.438062;0.422904;0.391958;0.369337;0.359448;0.334619;0.338236;0.336135;0.329816;0.325709;0.336112;0.317767;0.304173;0.286857;0.295114;0.295068;0.272393;0.260306;0.248079;0.232914;0.22174;0.221858;0.221438;0.218534;0.21813;0.218531;0.353685172413793;0.0679603841451969;-0.818761954061621;-0.776123535021071;-0.61524500907441;4.11004404516231e-15;0;8.97681100808875e-12;-0.00329506585868524;0.670371137418794;0.670371137418794;0.3762498;0.0126252238673221;0.4080854;0.0117205889698428;0.442227;0.0155116900594358;0.4045156;0.018447382396969;0.3687532;0.00262637938995872;0.3774434;0.0161488960241869;0.4130108;0.019297473855404;0.347555;0.0158153345680703;0.3227154;0.0123202710319213;0.2819476;0.0152418045617965;0.2292058;0.0116191165412866;0.218398333333333;0.000232388324434205
"110";"livestock_water_withdrawal_km3";"Saint Lucia";"LCR";"LCA";5.4628e-09;5.4628e-09;5.4767e-09;6.69243e-09;7.1684e-09;6.39605e-09;6.15246e-09;6.1688e-09;8.08536e-09;1.13774e-08;9.91739e-09;1.09284e-08;1.30622e-08;1.41399e-08;1.53121e-08;1.40615e-08;1.30401e-08;1.20084e-08;7.1197e-09;9.52581e-09;9.51569e-09;9.66732e-09;9.84585e-09;1.24598e-08;1.24863e-08;1.24299e-08;1.24807e-08;1.29024e-08;1.35487e-08;1.40808e-08;1.45943e-08;1.49891e-08;1.54311e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.06880448275862e-09;5.86992841319007e-09;-0.640067251557205;-0.625116426855269;-0.338474335464718;6.30662448134368e-08;1.55887435272773e-07;0.000394650941529718;-2.22489250361434e-10;0.409686086515987;0.409686086515987;6.052626e-09;8.18807204951202e-10;7.636014e-09;2.24115155348316e-09;1.2671998e-08;2.23075837284543e-09;1.1151102e-08;2.81369268018382e-09;1.0794992e-08;1.53632977503855e-09;1.30885e-08;7.13135916217939e-10;9.0029e-09;8.22381475441902e-09;0;0;0;0;0;0;0;0;0;0
"111";"livestock_water_withdrawal_km3";"Liechtenstein";"Other";"LIE";1.58018e-10;1.41741e-10;1.59047e-10;1.44236e-10;1.61131e-10;2.04881e-10;1.23656e-10;1.85212e-10;1.81123e-10;1.64655e-10;1.97551e-10;1.23383e-10;1.66722e-10;9.79496e-11;6.73329e-11;8.71964e-11;1.1626e-10;1.16633e-10;3.84183e-11;7.86189e-11;7.92207e-11;8.86448e-11;9.78765e-11;8.2381e-11;9.75793e-11;1.02746e-10;7.60254e-11;5.17523e-11;4.81971e-11;7.23041e-11;7.49979e-11;3.36284e-11;3.18451e-11;2.36211e-11;1.91945e-11;3.16587e-11;3.28891e-11;4.24495e-11;1.5506e-11;1.45683e-11;1.47136e-11;5.03152e-11;6.15084e-11;5.38132e-11;3.85506e-11;2.1336e-11;1.17469e-11;1.1132e-11;2.03557e-11;9.56058e-12;1.24978e-11;1.10163e-11;1.08257e-11;1.01557e-11;1.40817e-11;2.57253e-11;1.11589e-11;1.08687e-11;7.293471e-11;5.80372235060742e-11;-0.890278283885832;-0.917192162170476;-0.739866908650938;8.81772140437644e-21;0;2.32776028753089e-16;-3.05972946014947e-12;0.792595422758701;0.792595422758701;1.528346e-10;9.10076487444874e-12;1.719054e-10;3.05368336980113e-11;1.305877e-10;5.22209109938729e-11;8.742532e-11;3.22638372971505e-11;8.914046e-11;8.54210208631341e-12;7.020498e-11;2.19205939567567e-11;3.66574e-11;2.22329991602573e-11;2.741432e-11;1.20506527865506e-11;4.37802e-11;1.82337073915318e-11;1.4826236e-11;5.56347064335564e-12;1.171544e-11;1.57515843901495e-12;1.59176333333333e-11;8.49492778623417e-12
"112";"livestock_water_withdrawal_km3";"Sri Lanka";"SOA";"LKA";0.00029699;0.00029716;0.000298242;0.000279787;0.000261105;0.000298044;0.000346353;0.000358467;0.000315978;0.000297891;0.000299604;0.000287341;0.000285887;0.000289301;0.000291167;0.000294299;0.00030098;0.000308967;0.000317181;0.000305065;0.000285395;0.000299789;0.000302419;0.000316489;0.000310998;0.000313917;0.000328276;0.000334412;0.000334688;0.000341054;0.000336786;0.000339627;0.000332755;0.000279947;0.000299339;0.000308053;0.000308392;0.000305035;0.000297056;0.00028431;0.000192457;0.000194909;0.000188009;0.000186719;0.000180108;0.000183498;0.000189298;0.000192789;0.000193941;0.000197159;0.000196521;0.000192995;0.00020221;0.000202157;0.000202184;0.000201792;0.000201468;0.000202363;0.00027222625862069;5.55301035265448e-05;-0.70962297562029;-0.529914792826602;-0.277676950998185;4.48673563477721e-10;2.52988912380866e-05;0.00207720706936343;-2.33349444769138e-06;0.50356476752819;0.50356476752819;0.0002866568;1.6212631856056e-05;0.0003233466;2.7862350677931e-05;0.00029066;5.38275849356072e-06;0.0003052984;8.57823791929322e-06;0.000303018;1.19006681745186e-05;0.0003304694;1.02976622007133e-05;0.0003176908;2.66183050587373e-05;0.0003005692;1.01716639592546e-05;0.0001884404;5.7130131104348e-06;0.000191337;5.2055798428225e-06;0.0001992134;4.25400908555682e-06;0.000201874333333333;4.53144936343033e-07
"113";"livestock_water_withdrawal_km3";"Lesotho";"AFR";"LSO";0.00020215;0.000202965;0.000203979;0.000208389;0.000213667;0.000210699;0.000207903;0.000214219;0.00019314;0.000198469;0.0002009;0.000207739;0.000209521;0.000202831;0.00019962;0.000201842;0.000206534;0.000212465;0.000211759;0.000196494;0.000205369;0.000217243;0.000189484;0.000211688;0.000213829;0.000208197;0.000210742;0.000171648;0.000201491;0.000215529;0.000217142;0.000215787;0.000212846;0.000216821;0.000187615;0.000200788;0.000200225;0.000190698;0.000204245;0.000205956;0.000199467;0.000217356;0.00021964;0.000219402;0.000210773;0.000206094;0.000209646;0.000201686;0.00020908;0.000208016;0.000213886;0.000213141;0.000211613;0.000211613;0.00021234;0.000201766;0.000198156;0.000206544;0.000206428396551724;8.79140631813331e-06;0.127063792770115;0.144085393068091;0.104084724885493;0.341866590762143;0.280553360112228;0.248582363456678;6.61501430373135e-08;0.0161452074331271;0.0161452074331271;0.00020623;4.80478605142831e-06;0.000204886;8.79125349424074e-06;0.0002041222;4.31705509577999e-06;0.0002058188;6.75899945997927e-06;0.0002075226;1.09731091446317e-05;0.0002015214;1.74514820946532e-05;0.0002100422;1.26511127060034e-05;0.0002003824;5.91526806662218e-06;0.0002133276;8.53836853854412e-06;0.0002069044;3.21611983607576e-06;0.0002125186;9.91121233754977e-07;0.000202155333333333;4.20753150116945e-06
"114";"livestock_water_withdrawal_km3";"Lithuania";"ECA";"LTU";0.0100462;0.0100416;0.0100691;0.0109563;0.0118802;0.0125793;0.012239;0.0124978;0.0134042;0.0139201;0.0139441;0.0137072;0.0136661;0.0142937;0.0148107;0.0149725;0.0153193;0.0157316;0.0157443;0.0158033;0.0162466;0.0164697;0.0166744;0.0166296;0.0167643;0.0169633;0.0173546;0.0175288;0.0175093;0.0176945;0.0172074;0.0173512;0.0171768;0.0167677;0.000335393;0.000261363;0.000216095;0.000183974;0.000171321;0.000168398;0.00016334;0.000149509;0.00014409;0.000123001;0.00012393;0.000126879;0.00013251;0.000130016;0.000131678;0.000136937;0.000129853;0.000127246;0.000126113;0.000125678;0.000126059;0.000125903;0.000125339;0.000122345;0.00875296155172414;0.0075111198522408;-0.724702946596807;-0.590944046264112;-0.315184513006655;1.26374357976338e-10;1.745271020057e-06;0.000474309291444491;-0.000322340844566115;0.525194360806088;0.525194360806088;0.01059868;0.000816427098398872;0.01292808;0.000705764399073798;0.01408436;0.000476512589550371;0.0155142;0.000358891515642262;0.01655692;0.000203713173359015;0.0174101;0.000277274313631825;0.0137676986;0.00751202107445525;0.0002002302;3.90583088305165e-05;0.000140774;1.72924860994595e-05;0.000131604;3.67813029948642e-06;0.0001269898;1.7043722304708e-06;0.000124529;1.91230646079544e-06
"115";"livestock_water_withdrawal_km3";"Luxembourg";"Other";"LUX";7.74481e-05;7.73597e-05;7.76326e-05;8.02072e-05;8.29942e-05;8.37622e-05;8.00332e-05;8.08549e-05;8.36398e-05;8.4365e-05;8.52887e-05;8.64009e-05;8.79169e-05;8.77677e-05;8.63285e-05;8.88453e-05;9.29292e-05;9.32677e-05;9.20047e-05;9.18317e-05;9.23397e-05;9.39342e-05;9.47417e-05;9.47644e-05;9.39793e-05;9.47985e-05;9.71595e-05;9.75991e-05;9.66461e-05;9.62189e-05;9.49619e-05;9.46257e-05;9.59393e-05;9.64049e-05;9.20013e-05;9.00906e-05;8.93869e-05;9.09469e-05;9.10748e-05;8.92088e-05;8.6629e-05;8.98303e-05;5.95552e-05;5.9219e-05;5.71874e-05;5.50212e-05;5.40079e-05;5.32308e-05;5.25387e-05;5.23956e-05;5.2598e-05;5.23116e-05;5.19945e-05;5.19945e-05;5.21224e-05;5.19945e-05;5.19945e-05;5.19945e-05;7.95572465517241e-05;1.68707327311751e-05;-0.617082570342909;-0.371242209642126;-0.202064036801843;2.48635366228785e-07;0.00411703466086187;0.0254437923358086;-6.16492568211869e-07;0.380790898621005;0.380790898621005;7.912836e-05;2.46461683086844e-06;8.253102e-05;1.94661006161994e-06;8.674054e-05;1.09907372273201e-06;9.177572e-05;1.74638536755208e-06;9.395186e-05;9.85417826609605e-07;9.648442e-05;1.0767093442522e-06;9.478662e-05;1.71479788663271e-06;9.01416e-05;8.60473599246369e-07;7.048418e-05;1.62640617200009e-05;5.343884e-05;1.09196781225456e-06;5.22042e-05;2.55564385233938e-07;5.19945e-05;0
"116";"livestock_water_withdrawal_km3";"Latvia";"ECA";"LVA";0.00382057;0.00382054;0.0038287;0.0041643;0.00450991;0.0047695;0.00463349;0.00472239;0.00506602;0.00526084;0.00527155;0.00518604;0.00516619;0.00540741;0.00559789;0.00565857;0.00579033;0.00594892;0.00602487;0.00599026;0.00613816;0.00622459;0.0063006;0.00628635;0.00633641;0.00641318;0.00656082;0.00662031;0.00661531;0.00668344;0.00650321;0.00655686;0.00649247;0.006339;0.00013136;0.000113946;8.8007e-05;7.57901e-05;7.16005e-05;6.5774e-05;6.10539e-05;5.6111e-05;5.28408e-05;5.06997e-05;5.1511e-05;5.13014e-05;4.97293e-05;4.76548e-05;4.72811e-05;4.72227e-05;4.80879e-05;4.6763e-05;4.66469e-05;4.66455e-05;4.67502e-05;4.66441e-05;4.66432e-05;4.66404e-05;0.00331285697413793;0.00284033606475776;-0.726001191656587;-0.602571595558153;-0.352692075015124;1.12875132770595e-10;9.98847869800509e-07;9.20077618942541e-05;-0.000122111813820786;0.527077730286777;0.527077730286777;0.004028804;0.000306838333866549;0.004890448;0.000263113608865068;0.005325816;0.000179335182772372;0.00588259;0.000154055967265147;0.006257222;7.78483106431987e-05;0.006578612;0.000102174700733596;0.00520458;0.00283717428228334;8.302352e-05;1.91140559099057e-05;5.444328e-05;4.23267604914432e-06;4.863786e-05;1.80939002788233e-06;4.69787e-05;6.22530493229045e-07;4.66425666666667e-05;1.92959408512127e-09
"117";"livestock_water_withdrawal_km3";"Macao";"EAP";"MAC";3.03385e-06;3.05122e-06;3.04587e-06;2.97008e-06;2.8827e-06;3.17831e-06;3.61353e-06;3.87299e-06;4.07369e-06;4.38718e-06;4.42361e-06;4.32762e-06;4.30284e-06;4.63592e-06;5.17354e-06;5.33853e-06;5.30056e-06;5.39346e-06;5.6986e-06;5.71586e-06;5.87728e-06;6.04805e-06;6.41378e-06;6.35767e-06;6.43688e-06;6.78028e-06;6.90011e-06;7.24156e-06;7.9626e-06;8.56357e-06;8.99209e-06;9.43177e-06;9.79219e-06;1.04514e-05;1.09569e-05;1.16661e-05;1.26139e-05;1.324e-05;1.37618e-05;1.45986e-05;1.30086e-05;1.38577e-05;1.45263e-05;1.46959e-05;1.52837e-05;1.48526e-05;1.53233e-05;1.59666e-05;1.60422e-05;1.5125e-05;1.58912e-05;1.62873e-05;1.71959e-05;1.69566e-05;1.69958e-05;1.71768e-05;1.69769e-05;1.70125e-05;9.51174810344828e-06;5.04905946884133e-06;0.980623613817825;0.995324371712449;0.957652752571083;0;0;0;2.93199653941982e-07;0.961622671977127;0.961622671977127;2.996744e-06;7.15451894259845e-08;3.82514e-06;4.59108790919974e-07;4.572706e-06;3.60597395969522e-07;5.489402e-06;2.01665290568308e-07;6.226732e-06;2.50168869706045e-07;7.489624e-06;7.5652126905329e-07;9.92487e-06;7.863125782092e-07;1.317608e-05;1.11431624640404e-06;1.427444e-05;8.71161705999524e-07;1.546194e-05;5.23313536992882e-07;1.666536e-05;5.51755627973109e-07;1.70554e-05;1.06631655712552e-07
"118";"livestock_water_withdrawal_km3";"Morocco";"MENA";"MAR";0.00532624;0.0053648;0.00536817;0.0044863;0.00367103;0.0034139;0.00378103;0.00427501;0.00447873;0.00475337;0.00516846;0.00558046;0.00583704;0.00618893;0.00568896;0.00553352;0.00544065;0.00514217;0.00502246;0.00495399;0.00499436;0.00476694;0.00553634;0.00518579;0.0035725;0.00419387;0.00388499;0.00433607;0.00497761;0.00552765;0.0046357;0.00496046;0.00489544;0.00479066;0.00472367;0.00417407;0.00460119;0.00461878;0.00507503;0.0053115;0.00516162;0.00575626;0.00594639;0.0059159;0.0057344;0.00584938;0.00593588;0.00584557;0.00606049;0.00593272;0.00604118;0.00609735;0.00643281;0.00641221;0.00637317;0.0063669;0.00632568;0.00631736;0.00521970879310345;0.00078431807688149;0.579355343802046;0.582761696760897;0.416817906836056;1.88914508369997e-06;2.56128233020247e-06;3.80420462797737e-06;2.69083992125253e-05;0.33565261439198;0.33565261439198;0.004843308;0.000755372054533394;0.004140408;0.000539737970796941;0.00569277;0.000372329694894189;0.005218558;0.000256325816432914;0.004811186;0.000747668026252293;0.004584038;0.000661001102359141;0.004801186;0.000130151034110375;0.004756114;0.000444915249041882;0.005702914;0.000316812230319475;0.005924808;8.74111518629059e-05;0.006271344;0.000186770187878044;0.00633664666666667;2.65283571548132e-05
"119";"livestock_water_withdrawal_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"livestock_water_withdrawal_km3";"Austria";"Other";"AUT";0.00134367;0.00134367;0.00134687;0.00138478;0.00142633;0.0014297;0.0013858;0.00140232;0.00145329;0.00149077;0.00149569;0.00148255;0.00148331;0.00150353;0.00151367;0.00152921;0.00157795;0.00158111;0.00156991;0.00157072;0.00159819;0.00162839;0.00162691;0.00161736;0.00162792;0.00163053;0.00168448;0.00169816;0.00168761;0.00167839;0.00165123;0.0016312;0.00163124;0.0015887;0.00121269;0.00116271;0.00110078;0.00109523;0.00109568;0.00107249;0.00104039;0.00102765;0.00101739;0.00100035;0.000985923;0.000956043;0.00094137;0.000923711;0.000915375;0.000911818;0.000922623;0.000923945;0.000918238;0.000918238;0.000920494;0.000918238;0.000918238;0.000918238;0.00131229331034483;0.000289112320028606;-0.727071161696361;-0.601997046667593;-0.348408618270671;1.02790906627468e-10;5.77204960850197e-07;0.000117197580764519;-1.24478440431878e-05;0.528632474170488;0.528632474170488;0.001369064;3.64303153980308e-05;0.001432376;4.16146083725415e-05;0.00149575;1.33290284717229e-05;0.00156578;2.09877535720238e-05;0.001619754;1.2876429241059e-05;0.001675834;2.63194952459199e-05;0.001543012;0.000186059436659364;0.001105378;3.38627873926527e-05;0.0010143406;2.16119589995909e-05;0.0009296634;1.86478921141238e-05;0.0009207076;2.56870537430822e-06;0.000918238;0
"120";"livestock_water_withdrawal_km3";"Moldova";"ECA";"MDA";0.00723743;0.00723743;0.00725436;0.0075175;0.008206;0.00836263;0.00797067;0.00819081;0.00868951;0.00904078;0.00911514;0.00904655;0.00880923;0.00924226;0.00949778;0.00949413;0.00969418;0.00990943;0.00986539;0.00976728;0.00995106;0.0100838;0.0101983;0.0101109;0.0101666;0.0102348;0.0104571;0.0104607;0.0103806;0.0104869;0.0102739;0.0103213;0.0101973;0.00991012;0.000254626;0.000240142;0.000230504;0.000213114;0.000192724;0.000170862;0.000146068;0.000132549;0.000123125;0.000111337;0.000113601;0.000113895;0.000102828;9.63042e-05;9.57547e-05;9.37847e-05;8.10214e-05;7.84712e-05;8.08649e-05;8.08649e-05;8.10603e-05;8.08649e-05;8.08649e-05;8.08649e-05;0.00552513734482759;0.00464146910208765;-0.772152496529963;-0.60581260758493;-0.356906389448005;1.27449603654406e-12;4.68384782923635e-07;7.95125999881247e-05;-0.000212231167959639;0.596219477897447;0.596219477897447;0.007490544;0.000417288925601914;0.00845088;0.000421589966199387;0.009142192;0.000253574114747543;0.009746082;0.000163966422690745;0.010102132;9.57080149203819e-05;0.01040402;0.00010257083893583;0.0081914492;0.00443968734888429;0.0002094692;2.81402098997147e-05;0.000125336;1.43214344602767e-05;0.00010051332;8.21679051862709e-06;8.045654e-05;1.11340509833573e-06;8.08649e-05;0
"121";"livestock_water_withdrawal_km3";"Madagascar";"AFR";"MDG";0.00763948;0.00764015;0.00766263;0.00815377;0.00866319;0.00866173;0.00867883;0.00897174;0.00981019;0.00989877;0.0100031;0.00958795;0.00894587;0.00821345;0.00844507;0.00863099;0.00887324;0.00898268;0.00908023;0.00927752;0.0102956;0.010116;0.0103485;0.0104035;0.0104589;0.0104539;0.0105261;0.0103005;0.0103137;0.0103631;0.0103601;0.010374;0.0103507;0.0103296;0.0103435;0.0104073;0.0104142;0.0103984;0.0104775;0.0104272;0.0104584;0.0104688;0.0105057;0.00890877;0.00798211;0.00810189;0.00820078;0.00961994;0.00969209;0.00972549;0.00984956;0.00992153;0.010017;0.00999398;0.0100139;0.0100055;0.00999185;0.0100273;0.00959943913793103;0.000894712272257017;0.459045065354557;0.389215294226214;0.327283726557774;0.000289640727204388;0.00270493898798227;0.000284498775616759;2.43214429850197e-05;0.210722372026376;0.210722372026376;0.007951844;0.000454190597965215;0.009204252;0.000607037136606979;0.009039088;0.000753955190657906;0.008968932;0.000240397878672005;0.0103245;0.000131517888517114;0.01039146;9.63733780667668e-05;0.01035158;1.67662458529034e-05;0.01042492;3.12191767988846e-05;0.009664756;0.00116042629637991;0.009068038;0.000838429818929408;0.009959194;7.24267504448457e-05;0.0100082166666667;1.78804595392098e-05
"122";"livestock_water_withdrawal_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"livestock_water_withdrawal_km3";"Mexico";"LCR";"MEX";0.0447451;0.0445743;0.0440566;0.0450833;0.0456137;0.048024;0.050825;0.0526024;0.0566442;0.058029;0.0595786;0.059146;0.0618829;0.0601988;0.0613507;0.0606738;0.0626738;0.0652111;0.0687692;0.0710652;0.0704288;0.0717416;0.0735665;0.0786995;0.0793538;0.0802041;0.0829077;0.0861963;0.086857;0.0847735;0.0835121;0.0885765;0.0863099;0.085005;0.0830192;0.0819433;0.0824079;0.0808943;0.0802914;0.0851568;0.0811922;0.0812222;0.0824722;0.0836631;0.0855399;0.086586;0.088517;0.0856364;0.0852951;0.0876773;0.0873257;0.0893936;0.0902911;0.0868321;0.0872286;0.0873334;0.0899781;0.0916514;0.0743177293103448;0.0147672932956229;0.913517018599061;0.924943861699837;0.808832425892317;0;0;0;0.000798855378510562;0.834513343270121;0.834513343270121;0.0448146;0.000580495228231895;0.05322492;0.00412211645784056;0.0604314;0.00116034353749224;0.06567862;0.00426798167310967;0.07475804;0.00405946775242765;0.08418772;0.00269305899712576;0.08528454;0.00224943410950399;0.08213874;0.0018828586014356;0.08281792;0.00183250610558328;0.08674236;0.0013569835492739;0.08821422;0.00153097501514558;0.0896543;0.0021771347753412
"124";"livestock_water_withdrawal_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
