"FID";"total_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"total_abstraction_km3";"Latvia";"ECA";"LVA";0.274261;0.274141;0.274426;0.276289;0.279592;0.280294;0.287088;0.291918;0.301812;0.305811;0.313706;0.325046;0.325311;0.336153;0.346541;0.375588;0.40589;0.413906;0.418161;0.431672;0.452233;0.47313;0.460068;0.475946;0.465052;0.451128;0.448285;0.449748;0.455355;0.464539;0.486036;0.502495;0.552781;0.536504;0.4771;0.459925;0.472292;0.479285;0.487596;0.505606;0.519206;0.528511;0.537472;0.55014;0.572365;0.608088;0.650005;0.682527;0.727491;0.81025;0.849571;0.781533;0.769724;0.7691;0.769596;0.7687;0.767913;0.767671;0.4917685;0.164189945210156;0.948119767220963;0.971454058876004;0.88021778584392;0;0;0;0.00921850253775868;0.89893109299513;0.89893109299513;0.2757418;0.00232433467899957;0.2933846;0.0104713702923734;0.3293514;0.0124637870769682;0.4090434;0.0209047648109229;0.4652858;0.00965436461917613;0.453811;0.00655204269674733;0.5109832;0.0325609078758563;0.4809408;0.0171163010227093;0.5415388;0.0206715483140475;0.6956722;0.0775722079980969;0.7879048;0.0348665104606125;0.768094666666667;0.000538017038144123
"117";"total_abstraction_km3";"Macao";"EAP";"MAC";0.0112018;0.00926562;0.00999928;0.0098052;0.010902;0.0114009;0.0104799;0.0104439;0.0105672;0.0114502;0.0108187;0.0117475;0.0110298;0.0133266;0.0131522;0.0127862;0.0142791;0.0120838;0.0128379;0.0147369;0.0137628;0.0147898;0.0155481;0.0152559;0.0141082;0.0136087;0.0156796;0.0149543;0.014662;0.0148944;0.0150105;0.0166534;0.0172547;0.0168685;0.0165275;0.016681;0.0147844;0.0157614;0.0165754;0.0153913;0.0170361;0.0176359;0.0180425;0.0168668;0.0189256;0.0200299;0.0211933;0.0188844;0.0205479;0.0216828;0.0201994;0.0222764;0.0218586;0.0225359;0.0236062;0.0228398;0.0259474;0.0243175;0.0157847068965517;0.00414623937954104;0.955383206237222;0.968747116183211;0.859649122807018;0;0;0;0.000234575470177487;0.912757070760109;0.912757070760109;0.01023478;0.000799934456815057;0.01086842;0.000510857472295355;0.01201496;0.00117119889130753;0.01334478;0.00111467051948098;0.01469296;0.000752443641078852;0.0147598;0.000747759235984417;0.01646292;0.000857523726785447;0.0158387;0.000801543311368763;0.01770138;0.000830434577194375;0.02046766;0.00108488514737736;0.0220953;0.00124098832387738;0.0243682333333333;0.00155442106371901
"118";"total_abstraction_km3";"Morocco";"MENA";"MAR";1.41611;1.36241;1.46863;1.44784;1.34935;1.60443;1.71189;1.37975;1.39755;1.15913;1.37078;1.47773;1.59176;1.4212;1.34314;1.39731;1.60823;1.55285;1.63109;1.90308;1.53527;1.85402;1.43407;1.58453;1.63051;1.66829;1.5683;1.618;1.79021;1.65652;1.73694;1.66498;1.80429;1.84609;1.90221;1.71949;1.9448;2.00518;2.06253;1.95543;1.91289;1.73979;2.00838;2.11276;2.0389;2.20444;2.14444;2.25595;2.27993;2.37821;2.42283;2.75798;2.71798;2.58592;2.58436;2.81011;2.55623;2.78206;1.84257034482759;0.424272931214428;0.902567108690871;0.922729090405734;0.781004234724743;0;0;0;0.0226764699006426;0.814627385690594;0.814627385690594;1.408868;0.0520660591940662;1.45055;0.214898177284034;1.440922;0.0987131046011623;1.618512;0.183360775031085;1.60768;0.155823752361442;1.660264;0.0824742688964261;1.790902;0.0927128258117506;1.937486;0.130495418808478;1.962544;0.143684453334381;2.252594;0.0873985047354931;2.613814;0.132055757844935;2.71613333333333;0.1391887482282
"119";"total_abstraction_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"total_abstraction_km3";"Austria";"Other";"AUT";0.845105;0.845267;0.848016;0.872604;0.89181;0.914562;0.939654;0.966907;0.994091;1.01568;1.03568;1.0682;1.11004;1.16438;1.23746;1.3553;1.4269;1.48197;1.5211;1.60388;1.69698;1.79089;1.84894;1.77238;1.76893;1.77938;1.74803;1.75952;1.95462;2.09099;2.14026;2.1397;2.29303;2.31768;2.40828;2.37588;2.43336;2.55967;2.54791;2.46219;2.47831;2.46894;2.41152;2.39368;2.44299;2.65791;2.7251;2.72263;2.7768;2.93423;2.9985;2.91832;2.92141;2.95583;2.96951;2.96418;2.91703;2.99602;1.96000234482759;0.728423169653959;0.988021913125583;0.987080500784398;0.923774954627949;0;0;0;0.0426187736319169;0.976187300816335;0.976187300816335;0.8605604;0.0209266889712635;0.9661788;0.0406135723705758;1.123152;0.0800141619964866;1.47783;0.0940551710433828;1.775624;0.0544254042704324;1.866508;0.151022059547604;2.25979;0.117488785422269;2.475802;0.0777888505507055;2.439088;0.0362857199184473;2.763334;0.104426589190684;2.952714;0.033730774227699;2.95907666666667;0.039741515237008
"120";"total_abstraction_km3";"Moldova";"ECA";"MDA";2.62242;2.69325;2.66444;2.67661;2.68632;2.75455;2.66692;2.63738;2.60673;2.70027;2.64832;2.6391;2.5851;2.62818;2.55412;2.73271;2.59177;2.70418;2.57992;2.54232;2.44264;2.55698;2.4274;2.76487;2.58016;2.49142;2.5705;2.54482;2.77103;2.55812;2.57059;2.50858;2.7974;2.34704;2.73341;2.49425;2.76008;2.45103;2.71183;2.22264;2.47199;2.81637;2.69832;2.64043;2.43811;2.73938;2.54473;2.52342;2.59653;3.01699;2.7415;2.921;2.59826;2.85067;2.92472;2.6455;2.74835;3.07585;2.64157793103448;0.152459000030766;0.211486935077768;0.151004337260451;0.0647307924984876;0.11101238908101;0.257098618338031;0.472908676259077;0.00190935740871757;0.0447267237085876;0.0447267237085876;2.668608;0.027998565498968;2.67317;0.057208772491638;2.610964;0.0399489759568376;2.63018;0.0832303673547101;2.55441;0.135634759556686;2.587178;0.107107277623885;2.591404;0.180004762520329;2.527966;0.21677336236263;2.613044;0.158004419811599;2.68421;0.204194842123889;2.80723;0.138404696813367;2.82323333333333;0.224735212713391
"121";"total_abstraction_km3";"Madagascar";"AFR";"MDG";3.74338;4.08601;3.35863;3.53163;3.46542;3.64982;3.65681;4.43679;3.74914;4.50935;4.03941;3.49608;3.95527;4.42681;4.51617;5.06258;5.64935;6.54522;6.04452;6.22248;5.1661;6.17363;6.96197;7.61615;10.2601;8.48048;11.1726;9.78296;10.1316;11.3982;9.05976;11.2093;9.38983;8.48107;11.8857;11.4197;11.6855;12.102;13.4825;12.4523;12.9541;12.4261;11.1031;12.5891;12.3753;13.8935;12.0685;13.3246;12.3107;14.0142;12.9926;12.3427;13.0854;11.6794;10.7452;11.2745;10.8312;12.9261;8.78263137931035;3.67835725715594;0.91951683677405;0.89609031345166;0.738656987295826;0;0;2.22044604925031e-16;0.200292281522038;0.845511213110954;0.845511213110954;3.637014;0.287645212770872;4.000382;0.434038692134699;4.086748;0.408797460510703;5.90483;0.571220024071286;7.23559;1.9221018742382;10.193168;1.17438819932763;10.005132;1.46472235630853;12.2284;0.804302660694343;12.28954;0.7008957611514;13.1223;0.89447601141674;12.16906;0.976625848521326;11.6772666666667;1.10400056310372
"122";"total_abstraction_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"total_abstraction_km3";"Mexico";"LCR";"MEX";10.913;12.6877;13.2358;13.0745;13.5481;12.8903;13.4342;13.931;13.0286;13.5716;13.8631;15.6014;15.4138;15.7776;16.8042;17.0778;19.2603;20.5178;18.8119;20.4477;19.4129;22.3725;21.3411;21.4209;24.0125;19.3369;20.9605;23.0974;22.3708;22.1238;23.2086;24.8813;24.1886;26.7898;25.5093;27.5011;27.9828;27.2781;27.0929;27.2705;28.5994;31.537;30.1946;30.4872;29.7015;31.4464;31.1135;34.9365;32.7572;33.8295;34.6877;34.3762;34.2066;39.4657;35.7899;34.4293;35.4147;35.4642;23.801375862069;7.84285841821584;0.986304481430915;0.986957457934726;0.909255898366606;0;0;0;0.458074379402623;0.972796530090706;0.972796530090706;12.69182;1.04160827905696;13.37114;0.420162097291033;15.49202;1.05769029115332;19.2231;1.40966969712766;21.71198;1.67606140460306;21.57788;1.46959528680518;24.91552;1.35172665395042;27.42508;0.343755831950529;30.10394;1.07637899830868;32.81662;1.60479503582233;35.70522;2.19065535559567;35.1027333333333;0.583735302455946
"124";"total_abstraction_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"total_abstraction_km3";"Macedonia, FYR";"ECA";"MKD";0.107217;0.0972086;0.0990787;0.100681;0.118297;0.130054;0.10423;0.109289;0.100203;0.105123;0.113995;0.134943;0.115482;0.12317;0.131699;0.136951;0.160698;0.146704;0.12758;0.177911;0.177004;0.167806;0.184716;0.178691;0.193133;0.170789;0.205393;0.206257;0.191646;0.210571;0.202901;0.172377;0.202822;0.178249;0.172556;0.179576;0.179638;0.172035;0.193467;0.21225;0.199428;0.198551;0.188312;0.204289;0.197281;0.269871;0.267693;0.239297;0.277644;0.286097;0.323564;0.283736;0.30765;0.314893;0.310442;0.310662;0.279482;0.322895;0.189209970689655;0.0660405132686176;0.929281795633775;0.929311882863207;0.787053841500303;0;0;0;0.0036341972038512;0.863564655696331;0.863564655696331;0.10449646;0.00858602067304755;0.1097798;0.0117843671319252;0.1238578;0.00938440188291188;0.1499688;0.0198573832289151;0.18027;0.0094039217616907;0.1969312;0.0162478053041018;0.185781;0.0157701374914742;0.1873932;0.0159050118107469;0.1975722;0.00581707716125547;0.2681204;0.0176627628303162;0.308057;0.0148708007518089;0.304346333333333;0.0223849922120454
"126";"total_abstraction_km3";"Mali";"AFR";"MLI";1.53337;1.54664;1.54996;1.55387;1.55532;1.56111;1.57;1.58827;1.59512;1.54199;1.55351;1.55624;1.62707;1.59546;1.73019;1.6335;1.63151;1.61278;1.76611;1.6446;1.63778;1.79068;1.66352;1.65993;1.81766;1.83668;1.66029;1.78622;1.77324;1.79061;1.6168;2.12434;2.14556;2.12184;2.14581;2.19005;2.13701;2.4143;2.47485;2.93239;4.41524;5.73607;7.02739;7.00397;7.12134;6.90589;7.04633;7.05717;6.95932;6.88854;6.80895;6.90231;6.77266;7.05906;6.87518;7.01786;7.04668;6.97925;3.33257568965517;2.35922058546262;0.851213847242859;0.952197852902273;0.824561403508772;0;0;0;0.1189208074687;0.724565013737983;0.724565013737983;1.547832;0.00876963910317871;1.571298;0.0213305853178013;1.612494;0.0724544514160448;1.6577;0.0616719154072581;1.713914;0.0835261406985861;1.769408;0.0655345563042888;2.03087;0.23174940474573;2.42972;0.315464924833174;6.260802;1.17918661108834;6.97145;0.077900981059291;6.883632;0.110778464829587;7.01459666666667;0.0338332415433894
"127";"total_abstraction_km3";"Myanmar";"EAP";"MMR";17.061;15.5112;16.4004;15.3861;18.7621;22.2508;24.8991;23.5143;24.1232;23.2806;24.453;26.1944;25.2721;28.2596;28.3639;26.4019;29.0305;32.7947;33.3451;28.3475;32.7228;35.5319;30.5374;34.5403;33.2345;30.8072;36.6828;30.8126;35.858;34.1816;32.5782;35.5668;35.7531;33.8338;32.2355;36.172;41.417;47.7922;48.8563;49.3475;53.4089;50.6623;60.459;62.6104;62.9028;72.2078;72.3875;71.1901;75.7267;76.1534;79.092;78.4453;75.403;75.2357;78.4034;69.1297;75.5666;69.909;42.6035620689655;20.2746073287679;0.93823303017756;0.963640837921806;0.853599516031458;0;0;0;1.12645485250237;0.880281218916164;0.880281218916164;16.62416;1.37687669128357;23.6136;0.986176421843475;26.5086;1.75793091018959;29.98394;2.98394715904957;33.31338;1.90317073774268;33.66844;2.76072403691495;33.99348;1.63482470222345;44.717;5.7432398256559;58.00868;5.61826442925215;73.5331;2.24923995496256;77.31588;1.84385128657384;71.5351;3.51305725970983
"128";"total_abstraction_km3";"Mongolia";"EAP";"MNG";0.0547313;0.0544356;0.0547122;0.0546983;0.0552542;0.0555173;0.0551101;0.056176;0.0559787;0.0568524;0.0583048;0.0617813;0.0640195;0.0670356;0.0746703;0.0784712;0.0920417;0.0938128;0.0968724;0.107329;0.116422;0.119721;0.130871;0.132544;0.137563;0.138735;0.133056;0.131046;0.149575;0.153293;0.156459;0.17527;0.145496;0.155815;0.141242;0.108957;0.123153;0.136464;0.156199;0.145233;0.138886;0.145778;0.154004;0.161998;0.173392;0.14171;0.174409;0.178882;0.185816;0.210947;0.2089;0.208305;0.197548;0.219981;0.214111;0.202864;0.217618;0.245541;0.129579460344828;0.0541148985160018;0.953094715625735;0.953305238549325;0.857229280096794;0;0;0;0.0030542426005106;0.908389536953699;0.908389536953699;0.05476632;0.000298406060595291;0.0559269;0.000662612009399164;0.0651623;0.00619826136872268;0.09370542;0.0103741583760804;0.1274242;0.00896208322322438;0.141141;0.00989783494002603;0.1548564;0.0131640730892836;0.1340012;0.0185057858303829;0.1548116;0.0135347561041934;0.1783528;0.0248827733120727;0.209769;0.00829742740251459;0.222007666666667;0.021674488744451
"129";"total_abstraction_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"total_abstraction_km3";"Azerbaijan";"ECA";"AZE";2.68776;2.69937;2.7352;2.86381;2.70984;2.11738;2.77714;2.70521;2.68112;2.7341;2.87185;2.65008;3.21376;3.55549;3.07366;3.39274;3.65111;4.22883;4.09484;4.03718;4.43098;4.66023;4.56381;3.9446;4.10309;4.82111;5.09153;5.57406;5.54167;5.74564;4.62562;5.82143;5.45997;5.4075;4.66446;4.36023;4.70447;5.06406;4.99974;4.68029;5.25058;5.31739;5.14896;5.23416;4.77496;5.21714;5.09151;5.44921;6.35193;6.93401;6.88973;6.80264;7.08806;6.99732;7.1047;7.3834;7.25647;7.2868;4.67799879310345;1.4615987752927;0.931197410144032;0.913746962379649;0.765275257108288;0;0;0;0.0805973105909125;0.867128616658951;0.867128616658951;2.739196;0.0718299452178547;2.60299;0.273810313903622;3.072968;0.343486920085758;3.88094;0.347258069956625;4.340542;0.305524781597173;5.354802;0.384020624146673;5.195796;0.527599043715964;4.761758;0.28247372279559;5.14521;0.215499429697621;5.80876;0.799211987022217;6.97649;0.129490036296234;7.30889;0.0662856115608808
"130";"total_abstraction_km3";"Montenegro";"ECA";"MNE";0.174791;0.174746;0.17545;0.174069;0.175488;0.177245;0.182732;0.18701;0.18712;0.187298;0.189259;0.194362;0.199189;0.203503;0.209208;0.223503;0.238698;0.244092;0.24697;0.255698;0.261863;0.273856;0.285889;0.290873;0.288369;0.285067;0.285165;0.287935;0.290443;0.291269;0.297499;0.302173;0.270684;0.280579;0.280883;0.273796;0.287061;0.300791;0.309989;0.384073;0.356412;0.365564;0.287059;0.325337;0.353112;0.365871;0.403192;0.314202;0.316528;0.315658;0.326235;0.322661;0.322277;0.321903;0.317518;0.322969;0.321876;0.322977;0.272586879310345;0.0612904790242356;0.895103886611869;0.917991940693347;0.779794313369631;0;0;0;0.00324875588298622;0.801210967827675;0.801210967827675;0.1749088;0.000586091886993838;0.184281;0.00437362401218943;0.1991042;0.00775982974684367;0.2417922;0.0119325068279888;0.28017;0.0121397859948188;0.2879758;0.00288511788320685;0.2863636;0.0130698382851511;0.311142;0.0430175012291509;0.3374968;0.0319422110333646;0.3430902;0.0400742915620476;0.3221188;0.00310145291758555;0.322607333333333;0.0006333658763569
"131";"total_abstraction_km3";"Mozambique";"AFR";"MOZ";0.0367306;0.0373028;0.0357229;0.0377627;0.0399536;0.0433885;0.047028;0.0543146;0.0583697;0.0591475;0.0612492;0.063555;0.0983957;0.0724881;0.0821516;0.0793076;0.0866741;0.0949357;0.113346;0.129598;0.11138;0.16582;0.170916;0.130271;0.200842;0.238798;0.178575;0.202649;0.254613;0.250168;0.312665;0.253467;0.236023;0.251702;0.262369;0.215189;0.246154;0.247182;0.268659;0.204189;0.230867;0.217972;0.215472;0.289408;0.327635;0.312526;0.262662;0.280356;0.310835;0.339493;0.313948;0.336846;0.274776;0.432233;0.388706;0.346597;0.344321;0.435482;0.196434274137931;0.113148908408532;0.950365547844996;0.953981974222523;0.843920145190563;0;0;0;0.00636783311390686;0.903194674530718;0.903194674530718;0.03749452;0.00157146131896398;0.05244966;0.00698006004938353;0.07556792;0.0151927092931774;0.10077228;0.0205096160438707;0.1558458;0.0352935240972051;0.2249606;0.0329984198909584;0.2632452;0.0292104056493572;0.2362746;0.026169694004707;0.2562708;0.0499189750565855;0.3011744;0.0300296181011347;0.3493018;0.0620270261756921;0.375466666666667;0.0519872601733668
"132";"total_abstraction_km3";"Mauritania";"AFR";"MRT";0.354807;0.359556;0.34125;0.335967;0.354348;0.346728;0.357408;0.360886;0.371498;0.371073;0.363664;0.340434;0.502362;0.497732;0.514816;0.499366;0.483719;0.497404;0.506722;0.491293;0.702576;0.727457;0.673298;0.678673;0.655926;0.605029;0.640908;0.608679;0.667928;0.797826;0.742035;0.720383;0.797568;0.806305;0.823153;0.767095;0.756818;0.824982;0.793409;0.767852;0.700186;0.737608;0.823344;0.820249;0.791283;0.766803;0.884753;0.833943;0.832895;0.736023;0.828905;0.872732;0.887528;0.887832;0.841524;0.842996;0.932997;0.804862;0.648886137931034;0.189686451912461;0.932381929245519;0.932880125503707;0.771324863883848;0;0;0;0.010473233381525;0.869336061983596;0.869336061983596;0.3491856;0.0100436651825915;0.3615186;0.0103311912091491;0.4438016;0.0843915712070821;0.4957008;0.00867170200710333;0.687586;0.0278403522517227;0.664074;0.0790506679699799;0.7778888;0.0442606234276021;0.7820312;0.0275412000047202;0.774534;0.0539535932677333;0.8108834;0.059203324744477;0.8637042;0.0270839940961447;0.860285;0.0657938195957645
"133";"total_abstraction_km3";"Martinique (Fr.)";"Other";"MTQ";1.34163e-08;1.34163e-08;1.34463e-08;1.62e-08;1.73391e-08;1.54719e-08;1.48698e-08;1.49052e-08;1.96027e-08;2.76836e-08;2.4058e-08;2.64907e-08;3.16924e-08;3.42946e-08;3.71634e-08;3.40704e-08;3.15362e-08;2.89925e-08;1.70662e-08;2.29667e-08;2.29344e-08;2.33096e-08;2.37498e-08;3.01716e-08;3.02199e-08;3.01136e-08;3.023e-08;3.12673e-08;3.28554e-08;3.416e-08;3.54322e-08;3.63902e-08;3.74715e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.47066862068966e-08;1.42255142747533e-08;-0.640543992898254;-0.624988145216267;-0.337136492241537;6.12230602479137e-08;1.57070171885143e-07;0.000416143228328915;-5.39594555353892e-10;0.410296606838031;0.410296606838031;1.47636e-08;1.87497727186225e-09;1.850664e-08;5.49601138308501e-09;3.073982e-08;5.42005509215543e-09;2.69264e-08;6.88219676738467e-09;2.607706e-08;3.77093048570244e-09;3.172526e-08;1.74986807159854e-09;2.185878e-08;1.99672822993516e-08;0;0;0;0;0;0;0;0;0;0
"134";"total_abstraction_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"total_abstraction_km3";"Malawi";"AFR";"MWI";0.0411339;0.0411415;0.0412676;0.0420582;0.0429423;0.0437252;0.044311;0.0469254;0.049426;0.0504186;0.0494874;0.0517663;0.0529584;0.0583149;0.0603348;0.063797;0.0687239;0.0728673;0.0766945;0.0820424;0.0869178;0.0912009;0.0963189;0.095902;0.0952159;0.0958804;0.0971546;0.0975373;0.10117;0.103012;0.109053;0.118158;0.123437;0.131313;0.124133;0.133504;0.112965;0.121342;0.143127;0.15379;0.142064;0.150575;0.150621;0.164413;0.180265;0.187715;0.185744;0.195318;0.204998;0.21866;0.236801;0.249712;0.24688;0.250624;0.247078;0.245769;0.244648;0.24172;0.121639196551724;0.0680026406154369;0.966124981309202;0.99384785751638;0.952813067150635;0;0;0;0.00389053842935798;0.933397479509702;0.933397479509702;0.0417087;0.000789081633926428;0.04696124;0.00298015903401144;0.05457236;0.00457022915760249;0.07282502;0.0070402252717509;0.0931111;0.00401606510218647;0.09895086;0.00300290971026436;0.1212188;0.00825652821711402;0.1329456;0.0163732223248816;0.1575876;0.0149961894093133;0.198487;0.0135812890036255;0.246219;0.00551086653803192;0.244045666666667;0.00209062295341205
"136";"total_abstraction_km3";"Malaysia";"EAP";"MYS";4.41667;4.67776;4.52137;4.47104;4.61791;4.2858;4.62514;4.73208;4.97124;4.88771;4.47116;4.81951;5.22993;5.52147;5.74964;6.09562;6.48546;6.54867;6.63482;6.53107;6.7075;6.42886;6.70831;6.77175;6.98199;6.94247;7.56527;7.37698;6.6786;6.5581;6.92237;7.04958;7.10673;7.33456;7.40723;7.64222;8.21346;8.17658;8.35469;8.40045;7.78888;8.05531;8.42447;8.36513;8.3832;8.7754;8.79771;8.95154;9.53336;9.85914;10.1787;10.0768;10.27;10.0977;10.5024;10.2758;9.91174;10.047;7.20544913793103;1.85365525194713;0.978665771954563;0.98074379402627;0.897156684815487;0;0;0;0.107427133101602;0.957786693195419;0.957786693195419;4.54095;0.106484882260347;4.700394;0.267861994093974;5.158342;0.518084533710475;6.459128;0.210292974371471;6.719682;0.197719322955547;7.024284;0.436055845311125;7.164094;0.201871461900884;8.15748;0.302868636127942;8.203398;0.274369302346308;9.18343;0.486846069204631;10.22512;0.172690407955972;10.07818;0.184021914999274
"137";"total_abstraction_km3";"Mayotte (Fr.)";"Other";"MYT";5.17923e-10;5.17922e-10;5.1958e-10;5.87685e-10;6.28818e-10;5.59837e-10;5.34257e-10;5.34348e-10;7.13792e-10;1.0248e-09;8.80684e-10;9.70569e-10;1.1675e-09;1.26375e-09;1.37531e-09;1.25359e-09;1.1532e-09;1.0539e-09;5.95203e-10;8.22489e-10;8.20363e-10;8.34383e-10;8.50726e-10;1.09857e-09;1.09863e-09;1.0981e-09;1.10155e-09;1.14125e-09;1.20238e-09;1.25242e-09;1.30157e-09;1.33742e-09;1.37847e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.37775672413793e-10;5.20716144329097e-10;-0.642336435215001;-0.625907723301861;-0.339017903807536;5.473718444219e-08;1.48774912439608e-07;0.000384425151368704;-1.98067956258264e-11;0.412596096004707;0.412596096004707;5.543856e-10;5.12824953692778e-11;6.734068e-10;2.1018221948752e-10;1.1315626e-09;2.04350686090847e-10;9.756764e-10;2.66033793363362e-10;9.405344e-10;1.44693040103178e-10;1.15914e-09;6.69578184381779e-11;8.03492e-10;7.33988980142073e-10;0;0;0;0;0;0;0;0;0;0
"138";"total_abstraction_km3";"Namibia";"AFR";"NAM";0.0208446;0.0212805;0.0228446;0.0187963;0.0231499;0.022896;0.0272276;0.0255378;0.0260423;0.0240811;0.0269374;0.0246561;0.0266742;0.0255054;0.0265876;0.0262014;0.0253282;0.0271677;0.0298434;0.0286083;0.0268391;0.0352006;0.030635;0.0267434;0.0295807;0.0266976;0.0311204;0.0332404;0.0333134;0.040159;0.0371966;0.0403228;0.0320257;0.0366008;0.0521049;0.0436635;0.0466517;0.050198;0.0468253;0.0530464;0.0527793;0.0484348;0.0514275;0.0539156;0.0575527;0.0589462;0.0583054;0.0588961;0.0565339;0.0696015;0.062211;0.0643149;0.0692334;0.0653551;0.0701043;0.0710589;0.0640132;0.0750547;0.040691624137931;0.0164668070343898;0.953634200743541;0.972192315974038;0.869328493647913;0;0;0;0.00092991196284105;0.909418188827768;0.909418188827768;0.02138318;0.00174997197891852;0.02515696;0.00169453761333291;0.02607214;0.000962186784361539;0.0274298;0.00181718963925068;0.02979976;0.00346487842254241;0.03290616;0.0048635482138044;0.03965016;0.00756676840553482;0.04807698;0.00361492712886443;0.05282198;0.00334549924630092;0.06045662;0.00520482711403558;0.06624374;0.00333972630360633;0.0700422666666667;0.00559051322003028
