"FID";"livestockNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"173";"livestockNettoDemand_km3";"Former Spanish Sahara";"Other";"ESH";7.07512e-06;7.07512e-06;7.09451e-06;5.85682e-06;4.63907e-06;4.22334e-06;4.72105e-06;5.33474e-06;5.66793e-06;6.122e-06;6.79115e-06;7.37651e-06;7.766e-06;8.23788e-06;7.57243e-06;7.32079e-06;7.20619e-06;6.73004e-06;6.47882e-06;6.48786e-06;6.52393e-06;6.19529e-06;7.44149e-06;7.04661e-06;4.76696e-06;5.80485e-06;5.33622e-06;5.91825e-06;6.65519e-06;7.35717e-06;5.98295e-06;6.4036e-06;6.32398e-06;6.18585e-06;6.16061e-06;5.58237e-06;6.16794e-06;6.22964e-06;6.76082e-06;7.06102e-06;6.87896e-06;7.66266e-06;7.98115e-06;7.92953e-06;7.59616e-06;7.76913e-06;7.91471e-06;7.82951e-06;8.01279e-06;7.86312e-06;7.96498e-06;7.93916e-06;8.38361e-06;8.38361e-06;8.40658e-06;8.38361e-06;8.38361e-06;8.38361e-06;6.88532068965517e-06;1.07501787107114e-06;0.592791840115565;0.60396636843138;0.447953937776577;9.44985787398878e-07;5.18383171830874e-07;7.32801884728573e-07;3.77370998800325e-08;0.35140216570759;0.35140216570759;6.348128e-06;1.09274695427166e-06;5.213812e-06;7.53243213358076e-07;7.548794e-06;5.30632365607301e-07;6.84474e-06;3.97393563045503e-07;6.394856e-06;1.02795404555846e-06;6.214336e-06;7.94804254820015e-07;6.211398e-06;1.62047003582294e-07;6.360358e-06;5.72423414545562e-07;7.609692e-06;4.4080476740843e-07;7.877852e-06;9.21157289500549e-08;8.215588e-06;2.40913645254892e-07;8.38361e-06;0
"174";"livestockNettoDemand_km3";"Somalia";"AFR";"SOM";0.00496403;0.00496403;0.00497763;0.00510188;0.00523798;0.00537348;0.00553957;0.00568499;0.00589644;0.00610493;0.00637867;0.00652986;0.00669456;0.00652174;0.00667289;0.00668299;0.00624194;0.00681139;0.00657816;0.00716447;0.00783446;0.00763971;0.00763179;0.00796332;0.00811845;0.00794247;0.00821364;0.00840361;0.00859905;0.00901804;0.00957505;0.00943747;0.00840582;0.00690348;0.00590461;0.00686922;0.00780951;0.00811834;0.00828234;0.00839184;0.0081685;0.00801718;0.00815718;0.00833383;0.00843938;0.00850326;0.00872158;0.00893472;0.00813278;0.00813751;0.00816247;0.00814209;0.00814257;0.00814257;0.00816488;0.00814257;0.00814257;0.00814257;0.00741227689655172;0.00122323025867048;0.780315745603854;0.750927005053973;0.598485884346484;5.16697795660548e-13;1.13069278239523e-11;3.67295083236741e-11;5.65235208711432e-05;0.608892662837304;0.608892662837304;0.00504911;0.000120460733228716;0.005719882;0.000288599594715585;0.006559544;0.000128551859301995;0.00669579;0.00033652814956553;0.007837546;0.000209887049457559;0.008435362;0.000406023020123244;0.008045286;0.00160425634090378;0.00789425;0.000613655716342641;0.008223214;0.000164899787082943;0.00848597;0.0003547376236037;0.008150916;1.16800890407564e-05;0.00814257;0
"175";"livestockNettoDemand_km3";"Sao Tome and Principe";"AFR";"STP";2.00509e-09;2.00509e-09;2.01059e-09;3.29814e-09;3.53323e-09;3.18252e-09;3.14317e-09;3.18079e-09;3.93162e-09;5.17006e-09;4.713e-09;5.1731e-09;6.04323e-09;6.52916e-09;6.93447e-09;6.52736e-09;6.20338e-09;5.84498e-09;4.0135e-09;4.91648e-09;4.93135e-09;4.99906e-09;5.07594e-09;6.04918e-09;6.09714e-09;6.00066e-09;6.03609e-09;6.20613e-09;6.4496e-09;6.65327e-09;6.83848e-09;7.01457e-09;7.19324e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.89489086206897e-09;2.79978807960455e-09;-0.630030810391601;-0.61536702229114;-0.319744530340188;1.16393626566449e-07;2.74236869397244e-07;0.000815308409077093;-1.0445700482943e-10;0.396938822042688;0.396938822042688;2.570428e-09;7.76077499493446e-10;3.721632e-09;8.74615448966001e-10;5.878592e-09;9.24871128466015e-10;5.50114e-09;1.02705824284702e-09;5.430534e-09;5.89104790321722e-10;6.26915e-09;2.78606236918702e-10;4.209258e-09;3.84455583065456e-09;0;0;0;0;0;0;0;0;0;0
"176";"livestockNettoDemand_km3";"Suriname";"LCR";"SUR";1.04269e-05;1.04269e-05;1.04554e-05;1.07412e-05;1.10566e-05;1.1418e-05;1.18445e-05;1.22405e-05;1.26634e-05;1.31142e-05;1.35819e-05;1.39006e-05;1.43535e-05;1.48857e-05;1.5721e-05;1.61001e-05;1.69759e-05;1.73233e-05;1.90286e-05;1.99683e-05;2.00085e-05;2.04721e-05;2.23416e-05;2.28408e-05;2.3167e-05;2.32941e-05;2.40059e-05;2.4165e-05;2.48636e-05;2.56345e-05;2.65569e-05;2.73737e-05;2.81577e-05;2.894e-05;2.93449e-05;2.93686e-05;2.97727e-05;3.02738e-05;2.9791e-05;3.03271e-05;3.06901e-05;3.11646e-05;3.20921e-05;3.30046e-05;3.44646e-05;3.62091e-05;3.78534e-05;3.8181e-05;3.78768e-05;3.69684e-05;3.74794e-05;3.80031e-05;3.89191e-05;3.89191e-05;3.90257e-05;3.89191e-05;3.89191e-05;3.89191e-05;2.50781793103448e-05;9.77239220839259e-06;0.994433065786774;0.99783072118875;0.982099554637537;0;7.232552530994e-68;0;5.75475800547536e-07;0.98889712233008;0.98889712233008;1.06214e-05;2.77023275195425e-07;1.225612e-05;6.66013969072722e-07;1.448854e-05;8.45960851931105e-07;1.787924e-05;1.57921116954003e-06;2.1766e-05;1.43285509211504e-06;2.439262e-05;8.90533198145919e-07;2.807464e-05;1.1362392960992e-06;2.990664e-05;3.97615597028085e-07;3.22832e-05;1.50869784085482e-06;3.741774e-05;8.13298627811458e-07;3.846928e-05;6.91278794698636e-07;3.89191e-05;0
"177";"livestockNettoDemand_km3";"Slovak Republic";"ECA";"SVK";0.000473713;0.000473713;0.000475011;0.000487243;0.000500841;0.000498473;0.000498398;0.000494765;0.000487783;0.000495727;0.000499082;0.000479432;0.000478203;0.000490998;0.000499889;0.000510926;0.000522683;0.000525814;0.000525521;0.000536745;0.000551704;0.000565837;0.000570435;0.00057683;0.000583466;0.000585866;0.000594579;0.000586067;0.000576634;0.000579068;0.000578839;0.000581716;0.000585817;0.000562164;0.000497757;0.000157307;0.000134493;0.000125323;0.000127111;0.000122181;0.00011178;9.95913e-05;9.49666e-05;9.32676e-05;8.99677e-05;9.31451e-05;9.10257e-05;8.37286e-05;8.2284e-05;7.94878e-05;7.6869e-05;7.63285e-05;7.45938e-05;7.45938e-05;7.47982e-05;7.45938e-05;7.45938e-05;7.45938e-05;0.000357213156896552;0.000217336193311405;-0.79184940226461;-0.600027724903806;-0.387255572224196;1.34875247038477e-13;6.42239099996847e-07;1.85723596180362e-05;-1.0191198711126e-05;0.627025475866814;0.627025475866814;0.0004821042;1.19228027409666e-05;0.0004950292;4.36671251629875e-06;0.0004895208;1.03799653034102e-05;0.0005243378;9.22134050450369e-06;0.0005696544;1.20379428184387e-05;0.0005844428;7.02267589313362e-06;0.0005612586;3.6619542737451e-05;0.000133283;1.41715054246188e-05;9.791464e-05;8.49263169830177e-06;8.593424e-05;5.86653976829613e-06;7.543666e-05;1.08113754814085e-06;7.45938e-05;0
"178";"livestockNettoDemand_km3";"Slovenia";"ECA";"SVN";0.00435258;0.00435258;0.00436451;0.00473287;0.00511374;0.00540115;0.00525495;0.00533593;0.00571277;0.00593398;0.00595209;0.00586034;0.00582057;0.00609108;0.00630383;0.00636635;0.00651385;0.00668881;0.0067753;0.00672854;0.00688486;0.00698086;0.00706518;0.00704426;0.00710001;0.00718134;0.00734961;0.0074083;0.0073974;0.00747338;0.00727598;0.00733204;0.00725827;0.00708349;4.85727e-05;4.99393e-05;4.69073e-05;4.66136e-05;4.77844e-05;4.68557e-05;4.41716e-05;4.44521e-05;4.5207e-05;4.59535e-05;4.50558e-05;4.45719e-05;4.31976e-05;4.25676e-05;4.26297e-05;4.26508e-05;4.42196e-05;4.34207e-05;4.35856e-05;4.35856e-05;4.3705e-05;4.35856e-05;4.35856e-05;4.35856e-05;0.00371667592931034;0.00319951444654922;-0.730422868128047;-0.587104050828955;-0.286496285407242;7.64532819368275e-11;1.27181923618339e-06;0.00153793481802013;-0.000138391385582452;0.533517566284395;0.533517566284395;0.004583256;0.000338404443573071;0.005527756;0.000285699809905432;0.006005582;0.000196499268624593;0.00661457;0.000170361790170214;0.007015034;8.47095530622139e-05;0.007362006;0.00011022012284515;0.00579967054;0.00321630521481816;4.762006e-05;1.37032081754602e-06;4.4968e-05;6.95781190461483e-07;4.312352e-05;8.48478330306672e-07;4.37033e-05;3.05834072660323e-07;4.35856e-05;0
"179";"livestockNettoDemand_km3";"Sweden";"Other";"SWE";0.000843694;0.000843694;0.000846005;0.000843617;0.000843712;0.000800681;0.000761975;0.000740603;0.000728205;0.000689848;0.000686555;0.000679231;0.000642508;0.000616286;0.000617925;0.000634812;0.000641336;0.000631592;0.000628832;0.000632941;0.000638424;0.000645042;0.000655403;0.000654723;0.000654438;0.000642994;0.000636922;0.000620633;0.000581148;0.000560348;0.00056368;0.000570384;0.000580182;0.000575477;0.000599137;0.000609103;0.000615523;0.000599563;0.000605788;0.000600797;0.000587115;0.000577754;0.000568322;0.000556893;0.000552075;0.000542422;0.000550582;0.000541807;0.000536224;0.000527182;0.000527291;0.000518927;0.000519286;0.000519286;0.000520709;0.000519286;0.000519286;0.000519286;0.000625301620689655;9.27543633234459e-05;-0.896098364815012;-0.944966740092096;-0.807288261846678;2.07617406379104e-21;7.52740665194825e-29;4.45017165919115e-19;-4.92198917222921e-06;0.802992279424147;0.802992279424147;0.0008441444;1.04075371726459e-06;0.0007442624;4.10150973886446e-05;0.000648501;3.3170219572683e-05;0.0006339026;4.6919339083154e-06;0.000649606;7.56644470672986e-06;0.000608409;3.60955724847245e-05;0.000577772;1.34229780414035e-05;0.0006061548;6.4951413533502e-06;0.0005684318;1.44625917698039e-05;0.0005396434;8.64629312480211e-06;0.0005210998;3.52790599364555e-06;0.000519286;0
"18";"livestockNettoDemand_km3";"Bangladesh";"SOA";"BGD";0.0767651;0.0767651;0.0769754;0.0780149;0.0792767;0.0808489;0.0856039;0.0842082;0.0863013;0.0875216;0.0890299;0.0900168;0.0916822;0.0914796;0.0919939;0.0896725;0.0910576;0.0925558;0.0944569;0.0955461;0.104377;0.1078;0.0855265;0.0865451;0.088103;0.0892284;0.0901415;0.0911487;0.0924351;0.093881;0.0953856;0.0963806;0.0977012;0.0985342;0.100251;0.100906;0.102109;0.103414;0.100634;0.100781;0.100176;0.10012;0.100385;0.100062;0.100971;0.102054;0.104305;0.106157;0.108534;0.11092;0.113658;0.116613;0.119483;0.119483;0.119811;0.119483;0.119483;0.119483;0.0971764879310345;0.0118547094691486;0.912196213927126;0.907180378749436;0.800004457980392;0;1.02683549683578e-22;0;0.000640368264172994;0.832101932702985;0.832101932702985;0.07755944;0.00109081168310575;0.08489678;0.0025603637470094;0.09084048;0.00126530562592601;0.09265778;0.00240115065270799;0.09447032;0.0107140850023229;0.09136694;0.00184283400581822;0.09765052;0.00189000756929701;0.1015688;0.00118641927664718;0.1003428;0.000371727991951106;0.106394;0.00347562821659625;0.1178096;0.00265865432126857;0.119483;0
"180";"livestockNettoDemand_km3";"Swaziland";"AFR";"SWZ";0.000230801;0.000230801;0.000231433;0.000232634;0.000234259;0.000233822;0.000234427;0.00023128;0.000201579;0.000203047;0.000206521;0.000211872;0.00021528;0.000213822;0.000217524;0.000224039;0.000229861;0.000236701;0.000238598;0.000242911;0.000244654;0.0002609;0.000252713;0.000242191;0.000242596;0.000245356;0.000240658;0.000227729;0.000227539;0.000230168;0.000233494;0.000241358;0.000252265;0.000256456;0.000257307;0.000244091;0.000236356;0.00023849;0.000246099;0.0002516;0.000254597;0.000255353;0.000252567;0.000247553;0.000248944;0.000250238;0.000250711;0.000254137;0.000248655;0.000254915;0.000256162;0.000254429;0.00025315;0.00025315;0.000253844;0.00025315;0.00025315;0.00025315;0.00024001874137931;1.47658285127786e-05;0.72716861765478;0.757758089922109;0.558424963081912;1.0191625321454e-10;5.73878650149525e-12;6.66672494986642e-10;6.35833738349373e-07;0.528774198501959;0.528774198501959;0.0002319856;1.47484670389842e-06;0.000220831;1.69536799692574e-05;0.0002130038;4.17104341861841e-06;0.000234422;7.47170241645103e-06;0.0002486108;8.07620577375292e-06;0.00023429;8.19483657555171e-06;0.000248176;1.03766532417731e-05;0.0002433272;6.09716366026039e-06;0.0002518028;3.43616838935462e-06;0.0002517312;2.67665447900918e-06;0.000254147;1.24695388848185e-06;0.00025315;0
"181";"livestockNettoDemand_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"livestockNettoDemand_km3";"Syrian Arab Republic";"MENA";"SYR";0.00168282;0.00168282;0.00168743;0.00175167;0.00182077;0.00201043;0.00226255;0.00245554;0.00255681;0.00259759;0.00269456;0.00273129;0.00270148;0.00251775;0.00244709;0.00236711;0.00251726;0.00267841;0.00289857;0.00307629;0.00316197;0.00344827;0.00383725;0.00421557;0.00448018;0.00498516;0.00477843;0.00411785;0.00433628;0.00463899;0.00494725;0.00504269;0.00514906;0.0052556;0.0051486;0.00385755;0.0041399;0.00434311;0.00461517;0.00480336;0.00520332;0.00479014;0.00468219;0.00429671;0.00459694;0.00506668;0.00572674;0.00630382;0.00681683;0.00725694;0.006252;0.00595417;0.00512857;0.00512857;0.00514262;0.00512857;0.00512857;0.00512857;0.00403745568965517;0.00142550231156146;0.900392542821613;0.894195163369467;0.740520059739058;0;3.36251425325091e-21;2.22044604925031e-16;7.60064477529294e-05;0.810706731168771;0.810706731168771;0.001725102;6.09363181526419e-05;0.002376584;0.000242193939808576;0.002618434;0.000127401252858832;0.002707528;0.000285226507744284;0.003828648;0.000539310567780755;0.004571342;0.000346271629894798;0.00510864;0.000117498887441541;0.004351818;0.00037501012568996;0.00471386;0.000329422649418646;0.006234202;0.000867600191747328;0.005521186;0.000541565118457605;0.00512857;0
"183";"livestockNettoDemand_km3";"Chad";"AFR";"TCD";0.00268037;0.00268037;0.00268771;0.00271484;0.00274872;0.00280065;0.00285755;0.00288512;0.00297755;0.00304333;0.00311054;0.00303744;0.00306165;0.00304968;0.00322165;0.00284995;0.00226647;0.00242663;0.00264398;0.00290199;0.00297926;0.00306963;0.00316546;0.00324366;0.00333049;0.00334927;0.0027785;0.00283199;0.00286893;0.00294618;0.00302485;0.00309771;0.00317374;0.00326809;0.00341841;0.00354737;0.00364026;0.00376191;0.00387121;0.00428589;0.00440316;0.00452136;0.00465268;0.00475657;0.00485057;0.00496757;0.00506962;0.0051625;0.00526386;0.00541065;0.00553025;0.00563466;0.00576728;0.00576728;0.00578308;0.00576728;0.00576728;0.00576728;0.00374382637931034;0.00111298217112137;0.896450038992849;0.896533732963963;0.793934621425154;0;1.8569177023244e-21;0;5.90833236949761e-05;0.803622672410275;0.803622672410275;0.002702402;2.95242861048324e-05;0.00291284;9.69884049770899e-05;0.003096192;7.54219601309857e-05;0.002617804;0.000271717550371705;0.0031577;0.000138656844223428;0.002954974;0.00022870197688258;0.00319656;0.000153387061383938;0.003821328;0.000287086733793117;0.004636868;0.000179031184629941;0.00517484;0.000171548311999856;0.00569651;0.000110655954200396;0.00576728;0
"184";"livestockNettoDemand_km3";"Togo";"AFR";"TGO";2.71188e-05;2.71188e-05;2.71931e-05;2.96474e-05;3.21532e-05;3.43669e-05;3.76547e-05;4.10195e-05;4.20951e-05;4.35068e-05;4.44826e-05;4.34425e-05;4.48621e-05;4.10896e-05;5.02865e-05;4.90861e-05;5.29385e-05;5.72204e-05;5.80893e-05;5.62935e-05;5.92044e-05;5.54348e-05;4.97213e-05;5.05419e-05;5.86688e-05;5.49065e-05;6.00112e-05;6.55874e-05;7.75933e-05;8.26677e-05;9.47167e-05;9.30952e-05;0.000104838;9.26545e-05;7.93881e-05;7.61548e-05;7.4878e-05;6.76258e-05;8.49125e-05;9.82794e-05;0.000104782;0.000112308;0.000120328;0.000123977;0.000128519;0.000133279;0.000136899;0.000138467;0.000141921;0.00014537;0.000147789;0.000152448;0.000157713;0.000157713;0.000158145;0.000157713;0.000157713;0.000157713;8.36783224137931e-05;4.34536021333061e-05;0.959781859624469;0.980968403586325;0.904405646730488;0;1.4853778290584e-41;0;2.4697269525362e-06;0.9211812180642;0.9211812180642;2.864626e-05;2.24047157714621e-06;3.97286e-05;3.69426678787551e-06;4.483266e-05;3.38418463045384e-06;5.472556e-05;3.70791389436163e-06;5.471424e-05;4.43444357422665e-06;6.815322e-05;1.17061602670133e-05;9.29385e-05;9.06198993792202e-06;8.03701e-05;1.17444191346358e-05;0.0001179828;9.47241234849919e-06;0.0001391872;4.64655928618155e-06;0.0001547616;4.55079155752051e-06;0.000157713;0
"185";"livestockNettoDemand_km3";"Thailand";"EAP";"THA";0.00315578;0.00315578;0.00316443;0.00323271;0.00330899;0.00335074;0.00345589;0.00354813;0.00365241;0.00376499;0.00387324;0.00398381;0.00412853;0.00393648;0.00389303;0.00384748;0.00376518;0.00379552;0.00392111;0.00395512;0.00414184;0.00401964;0.00374447;0.00415948;0.0043087;0.00451768;0.0045002;0.004499;0.00452803;0.00454765;0.00455677;0.00458951;0.00482318;0.00539413;0.00587443;0.00603917;0.00607215;0.00559612;0.00534572;0.00511871;0.00476617;0.0045486;0.00455466;0.00458506;0.00471294;0.00488626;0.00510899;0.00470089;0.00502604;0.00527365;0.00545144;0.00548138;0.00543968;0.00543968;0.00545458;0.00543968;0.00543968;0.00543968;0.00450025844827586;0.000798730191605251;0.87758078301333;0.900472376491537;0.761157504026867;0;6.61077337995123e-22;0;4.15085751638005e-05;0.770148030714292;0.770148030714292;0.003203538;6.71978769753926e-05;0.003554432;0.000162153501103121;0.003963018;0.000101844494549288;0.003856882;8.06828514617575e-05;0.004074826;0.000211266895845042;0.004518512;2.03491712361953e-05;0.005047604;0.000571151416683877;0.005634374;0.000420178976425523;0.004633486;9.96019963655347e-05;0.004999166;0.000217853922457228;0.005453352;1.70629692609465e-05;0.00543968;0
"186";"livestockNettoDemand_km3";"Tajikistan";"ECA";"TJK";0.0143615;0.0143615;0.0144008;0.0153696;0.0163802;0.0171218;0.0167292;0.01658;0.0175955;0.018306;0.0184854;0.0183227;0.0178627;0.0186966;0.0192498;0.0193762;0.0198242;0.0203127;0.0204745;0.0202605;0.0206235;0.0208743;0.021119;0.0209832;0.0211322;0.0212958;0.0217882;0.0218279;0.0217276;0.0219477;0.0214535;0.0215729;0.0213289;0.0207488;0.000484883;0.00046042;0.000464097;0.00045663;0.000448484;0.000419411;0.000420604;0.000425792;0.000428167;0.000427603;0.000436441;0.000455807;0.000482938;0.000510533;0.00053211;0.000537259;0.000593325;0.000619913;0.000647821;0.000647821;0.000649595;0.000647821;0.000647821;0.000647821;0.011465310637931;0.00945006803360329;-0.755334880013288;-0.480329886448636;-0.0983313521948585;7.31803373748078e-12;0.000135702175872927;0.276981168336264;-0.000422693038820013;0.570530780964681;0.570530780964681;0.01497472;0.000896209510661431;0.0172665;0.000701732299384886;0.01852344;0.000508896888377204;0.02004962;0.000446797814453025;0.02094644;0.000209242354699043;0.02171744;0.000249053996153445;0.0171177966;0.00930346256292289;0.0004498084;1.79517431827664e-05;0.0004277214;5.71454217763768e-06;0.0005037294;3.42958461085304e-05;0.000631695;2.47567070508176e-05;0.000647821;0
"187";"livestockNettoDemand_km3";"Turkmenistan";"ECA";"TKM";0.0246078;0.0246078;0.0246752;0.0258803;0.0271566;0.0279871;0.0271134;0.0261028;0.0273893;0.0285435;0.0290271;0.0290644;0.0277187;0.0291382;0.0297869;0.0297818;0.0305132;0.0311916;0.0309813;0.0306184;0.0310502;0.0314171;0.0317586;0.0314141;0.0316192;0.0317406;0.0324953;0.0322567;0.0319737;0.03229;0.0317894;0.0318477;0.0314318;0.0303995;0.00104753;0.00115248;0.00117121;0.00118638;0.00119549;0.0010737;0.00117185;0.0012944;0.00138949;0.00149073;0.0017486;0.00202783;0.00205612;0.00215374;0.00226334;0.00223242;0.00247452;0.00227322;0.00228844;0.00228844;0.00229471;0.00228844;0.00228844;0.00228844;0.018077745862069;0.0139255209159823;-0.785140933396011;-0.476575866836418;-0.0837637444622868;2.97542230791422e-13;0.00015568136232286;0.354409489030294;-0.000647455150881285;0.616446285293953;0.616446285293953;0.02538554;0.00112869204303034;0.02742722;0.000923790548230496;0.02894706;0.000753476789954409;0.03061726;0.000541113378138075;0.03145184;0.000267421452019092;0.03215126;0.000295338404207782;0.025303186;0.0135717612111317;0.001155852;4.87322261958142e-05;0.001419014;0.000218666683859247;0.00214669;0.000104087922450206;0.002323866;8.45897752686458e-05;0.00228844;0
"188";"livestockNettoDemand_km3";"Tonga";"EAP";"TON";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"189";"livestockNettoDemand_km3";"Trinidad and Tobago";"LCR";"TTO";1.17989e-11;1.17989e-11;1.18313e-11;1.16624e-11;1.15291e-11;1.12677e-11;1.09888e-11;1.11049e-11;1.06849e-11;1.03443e-11;1.03492e-11;9.86111e-12;1.06714e-11;1.07212e-11;1.18117e-11;1.04651e-11;1.19645e-11;1.25257e-11;1.28039e-11;1.33561e-11;1.36366e-11;1.42678e-11;1.52396e-11;1.53466e-11;1.63107e-11;1.63886e-11;1.80392e-11;1.95589e-11;2.00642e-11;2.12361e-11;2.23874e-11;2.03436e-11;1.93523e-11;1.99927e-11;2.12745e-11;2.30286e-11;2.47667e-11;1.98284e-11;1.92844e-11;1.83355e-11;1.89589e-11;1.86093e-11;1.87828e-11;1.85273e-11;1.88278e-11;1.94702e-11;2.03665e-11;2.17529e-11;2.12974e-11;2.14336e-11;2.21389e-11;2.19919e-11;2.19919e-11;2.19919e-11;2.20522e-11;2.19919e-11;2.19919e-11;2.19919e-11;1.69033225862069e-11;4.56359856622195e-12;0.894889938502746;0.864608793540871;0.67903538557878;0;2.22629464839061e-18;6.48370246381091e-14;2.41839747454549e-13;0.800828002033445;0.800828002033445;1.172412e-11;1.26997842501359e-13;1.087812e-11;3.66657049570849e-13;1.0682922e-11;7.18067383968942e-13;1.222306e-11;1.1034063566973e-12;1.496026e-11;1.03471666073375e-12;1.90574e-11;1.88222653126556e-12;2.06701e-11;1.18495659203196e-12;2.104872e-11;2.72520039758547e-12;1.874122e-11;1.73042067139757e-13;2.086412e-11;9.34425966569851e-13;2.203336e-11;6.45182764803887e-14;2.19919e-11;0
"19";"livestockNettoDemand_km3";"Bulgaria";"ECA";"BGR";0.000880419;0.000880419;0.000882831;0.000945139;0.00101;0.00100066;0.00100373;0.00101186;0.00100693;0.000992147;0.000992126;0.000961651;0.000928687;0.0009703;0.00101523;0.00100881;0.00100762;0.00102331;0.0010532;0.00104066;0.00106951;0.00107894;0.00111394;0.00111063;0.00113364;0.00113506;0.00116392;0.00113224;0.00107224;0.00106263;0.00102035;0.000995692;0.000953196;0.000914264;0.000722562;0.00056069;0.000472942;0.000436025;0.000436269;0.000400454;0.000385317;0.000386331;0.000369338;0.000341517;0.000289955;0.000310596;0.000305938;0.000304923;0.000294051;0.000297162;0.000287316;0.000277046;0.000269872;0.000269872;0.000270612;0.000269872;0.000269872;0.000269872;0.000742592844827586;0.000341435531122965;-0.827452229445424;-0.688031791223031;-0.496512630218483;1.17470866326409e-15;2.41029039502287e-09;4.03495976491138e-08;-1.67302435940814e-05;0.684677192014194;0.684677192014194;0.0009197616;5.75467871196994e-05;0.0010030654;7.37765584721868e-06;0.0009735988;3.25849495120063e-05;0.00102672;1.99544493785221e-05;0.001101332;2.64729233368738e-05;0.001113218;4.37262635037571e-05;0.0009212128;0.000118225089237437;0.000461276;6.11995050756132e-05;0.0003544916;4.03660787518431e-05;0.000302534;6.7659081799859e-06;0.0002749436;7.54488865391665e-06;0.000269872;0
