"FID";"total_evaporation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"164";"total_evaporation_km3";"Russian Federation";"ECA";"RUS";4095.15;4174.65;4185.43;4203.34;4254.24;4173.66;4208.7;4089.81;4254.5;4307.35;4164.75;4013.73;4217.88;4167.12;4053.27;4302.12;4246.97;4177.21;4107.25;4223.39;4170.47;4153.79;4145.2;4222.47;4186.34;4212.37;4149.07;4164.88;4100.84;4111.12;4340.21;4352.9;4312.98;4270.6;4111.54;4223.34;4254.04;4321.11;4149.69;4243.09;4196.24;4251.24;4383.15;4327;4300.44;4300.47;4292.4;4401.61;4242.98;4375.21;4276.57;4272.97;4281.39;4668.32;4558.42;4680.51;4637.99;4604.57;4256.34568965517;142.964472658414;0.661141553137994;0.632347965178874;0.441016333938294;1.61561197753457e-08;2.23280534526251e-07;1.00773633038287e-06;5.59723061306095;0.437108153285719;0.437108153285719;4182.562;57.6219226510188;4206.804;82.4228762541081;4123.35;85.8682779028437;4211.388;73.5786675606456;4175.654;30.5707495819126;4147.656;44.7581962326454;4277.646;98.0647229129822;4238.254;61.6516644544168;4291.614;71.4758111531446;4322.534;64.713776972141;4411.534;188.326359626049;4641.02333333333;38.0607636987666
"165";"total_evaporation_km3";"Rwanda";"AFR";"RWA";15.7999;15.4938;14.9128;14.9728;16.0468;16.0592;16.1;16.0825;15.9414;15.8912;16.0645;14.9294;15.5637;16.3867;16.7458;16.4756;16.6076;16.4356;16.4226;15.8346;15.693;16.7022;17.8033;17.936;16.8222;17.6311;17.5907;16.9374;16.1989;18.3023;18.5877;16.7742;17.0153;17.8482;17.2789;17.1377;17.3357;17.7533;18.5826;16.9148;17.9249;16.6326;16.8371;17.8033;16.9128;17.7048;17.835;18.3598;16.6077;18.9928;17.7018;18.1346;17.6679;22.1354;20.5023;21.2004;18.901;19.3976;17.1873068965517;1.42513742641267;0.781430698980335;0.830367442459446;0.630559786806301;4.55413484701239e-13;7.59723729631753e-16;2.75113265502114e-12;0.0659474237903344;0.610633937308893;0.610633937308893;15.44522;0.499176353606619;16.01486;0.0928415208837086;15.93802;0.711907512953754;16.3552;0.30009715093616;16.99134;0.915089967161699;17.33208;0.796475568991291;17.50086;0.727140937507991;17.54482;0.657049143519722;17.22214;0.596473597906898;17.90002;0.882892293544348;19.2284;2.00221979687546;19.833;1.2099545280712
"166";"total_evaporation_km3";"Saudi Arabia";"MENA";"SAU";108.622;113.122;145.21;156.389;94.9655;192.799;132.846;132.478;101.379;153.684;173.936;145.906;60.5321;145.515;176.023;76.8925;149.949;145.244;194.769;117.269;88.3053;153.354;142.653;162.533;252.027;202.56;109.418;174.346;195.653;152.986;174.388;167.691;138.382;141.257;167.485;249.791;120.218;189.191;215.337;212.294;206.072;117.669;97.4469;118.569;149.409;134.916;147.326;180.529;152.137;131.27;95.1425;106.569;129.072;115.187;113.301;159.347;138.299;116.451;147.17434137931;39.832796082709;0.0365778163790801;0.00415269617644345;0.000604960677555959;0.785164191281602;0.975422459719635;0.994647841733771;0.0862798117444503;0.00133793665106203;0.00133793665106203;123.6617;25.9622569550492;142.6372;33.6881061310962;140.38242;46.981434075409;136.8247;43.5171453705318;159.77446;59.0769587267997;166.9926;37.5883970501537;157.8406;16.7146207046406;197.3662;48.2514952586964;137.83318;42.4243166180906;149.2356;19.488171445777;111.8543;12.4184105142325;138.032333333333;21.4492432811354
"167";"total_evaporation_km3";"Senegal";"AFR";"SEN";126.903;117.997;119.367;118.917;112.369;113.923;120.141;116.244;121.541;120.648;102.714;118.368;109.212;100.912;96.3971;93.0807;100.733;109.65;107.254;95.4044;112.793;117.859;98.8643;109.215;104.508;85.7733;102.703;100.935;104.625;116.68;116.489;124.192;97.9507;101.815;99.697;100.145;112.087;111.579;111.197;110.12;105.808;122.503;122.754;110.788;95.2772;118.206;117.945;128.644;111.39;105.494;122.377;127.431;133.192;121.61;135.963;127.126;121.955;116.667;112.174701724138;10.8112814200738;0.239242459912938;0.224460918514873;0.138535995160315;0.0704946711498482;0.0903222205879688;0.124506799674387;0.153167298286622;0.0572369546251897;0.0572369546251897;119.1106;5.18444778158677;118.4994;3.26316292881615;105.52062;8.52989698777189;101.22442;7.20729725986101;108.64786;7.33494070514547;102.14326;11.0365827450348;108.02874;11.6449808882625;109.0256;5.01671623674292;111.42604;11.6595049469521;116.3358;8.65425509214976;128.1146;6.38503244314389;121.916;5.22960906760725
"168";"total_evaporation_km3";"Singapore";"Other";"SGP";0.209681;0.204914;0.212947;0.216281;0.210403;0.209338;0.199248;0.212526;0.202978;0.208734;0.203472;0.252362;0.237788;0.244784;0.253614;0.242011;0.240438;0.25534;0.257405;0.252876;0.260124;0.34093;0.329592;0.33645;0.373861;0.382205;0.369802;0.391459;0.394697;0.403423;0.383642;0.377975;0.366554;0.352564;0.361858;0.38638;0.361531;0.379783;0.390049;0.355748;0.372467;0.377283;0.391041;0.389335;0.39216;0.397583;0.405654;0.374687;0.385681;0.370064;0.358726;0.370254;0.354178;0.411316;0.408676;0.410923;0.390107;0.401848;0.323926724137931;0.0758921248718975;0.88434988045939;0.83813713125596;0.656382335148215;0;0;3.38395977905748e-13;0.0039743989049186;0.782074711068537;0.782074711068537;0.2108452;0.00420403142233737;0.2065648;0.00534632277364545;0.238404;0.0205395858283462;0.249614;0.00784429706857153;0.3281914;0.0416872924018819;0.3883172;0.0128348117321603;0.3685186;0.0124590653260989;0.3746982;0.0152516551462456;0.3844572;0.00896808960704565;0.3867338;0.0149982925594882;0.38063;0.0274561632789434;0.400959333333333;0.010436415109286
"169";"total_evaporation_km3";"Solomon Islands";"EAP";"SLB";32.1393;31.7958;31.9423;31.895;32.4873;32.1824;32.876;30.8605;31.6475;31.1006;32.2601;32.4474;32.0816;32.572;31.1689;32.9966;32.6777;32.6766;32.015;32.0167;32.583;36.3637;36.8671;37.5024;35.6191;36.6315;36.4121;35.1469;36.5411;37.7983;35.265;36.2512;36.1887;34.7933;37.6324;37.453;35.8404;37.3177;36.0681;36.2894;36.5743;36.7184;36.3904;36.6619;36.0119;37.9109;34.911;36.9418;35.3754;36.8204;36.39;35.245;35.2373;39.5367;36.8532;38.3073;36.5611;38.5199;34.9546655172414;2.33852239541934;0.814529037003768;0.750530622289212;0.537810042347247;7.32747196252603e-15;0;2.47043430157134e-09;0.112797305361591;0.663457552122284;0.663457552122284;32.05194;0.273600480628232;31.7334;0.818062470108487;32.106;0.555924576718821;32.47652;0.440290741442516;35.78706;1.91934900760649;36.50598;0.941141802280611;36.02612;1.09045604083796;36.59372;0.741432267304304;36.47138;0.285301992632371;36.3919;1.2267538791461;36.65244;1.76150813594488;37.7961;1.07481088569106
"17";"total_evaporation_km3";"Burkina Faso";"AFR";"BFA";214.439;200.016;209.607;201.63;215.367;218.912;218.139;210.063;211.657;198.031;220.493;210.623;185.682;183.025;190.037;173.646;186.98;191.084;204.448;180.691;199.281;198.093;188.88;190.292;188.882;161.795;159.321;167.8;188.461;169.571;194.645;183.636;172.876;213.21;195.456;182.713;223.211;202.801;199.05;189.607;203.642;203.332;192.052;188.559;177.776;221.897;194.941;203.9;193.213;205.752;199.076;209.521;199.643;197.008;217.154;203.964;213.02;208.86;197.025189655172;15.1735121025029;-0.00870194644703678;-0.0196560952351656;0.0139140955837871;0.948308889139267;0.883373434378538;0.877386067626631;-0.00781903472884826;7.57238719671924e-05;7.57238719671924e-05;208.2118;7.11359119573229;211.3604;8.40268116734177;197.972;16.6182458159699;187.3698;11.6034606562008;193.0856;5.16281321567999;169.3896;11.4600685774563;191.9646;15.0373008482241;199.4764;15.4352085764981;193.0722;10.8670106837161;203.9406;11.4213541360033;204.4804;8.5801008910152;208.614666666667;4.53298194716606
"170";"total_evaporation_km3";"Sierra Leone";"AFR";"SLE";68.6523;64.1183;62.7316;63.2874;61.3873;66.1105;62.5245;63.7753;63.9714;63.6528;64.44;68.1361;65.2273;65.7412;65.1366;63.9222;61.2971;63.0404;63.4355;62.4714;65.5059;60.1984;63.564;64.3208;62.0025;60.7622;63.3251;59.73;58.7882;62.1171;61.0397;64.0273;62.3069;60.5319;59.4368;61.7929;61.1456;62.3595;63.1639;60.1945;61.1019;63.1569;64.2742;62.3208;65.1986;63.2277;64.2813;68.4017;66.3134;63.2299;63.0377;62.564;64.8612;71.8128;67.3868;69.4949;66.9773;68.3828;63.7137293103448;2.63867470582505;0.177369787177124;0.0821618628687441;0.0514216575922565;0.182862908496608;0.538792198083868;0.568556430873575;0.0277150789012258;0.0314600414032545;0.0314600414032545;64.03538;2.76561340700395;64.0069;1.30412119260443;65.73624;1.41934657606943;62.83332;1.01021291171713;63.11832;2.0685812860509;60.94452;1.81659849361382;61.46852;1.76346717349657;61.73128;1.13529415659555;63.21048;1.60659829360049;65.0908;2.23864860127712;65.9325;3.79365455596579;68.285;1.26164617464644
"171";"total_evaporation_km3";"El Salvador";"LCR";"SLV";18.4401;20.3649;19.3929;21.2134;20.9988;19.5161;19.5049;18.9169;20.4564;19.8869;19.6947;19.4653;19.424;19.5047;20.5039;17.1624;20.7502;18.4532;20.5271;19.2098;19.9938;19.8748;20.1296;19.0936;21.8585;19.368;20.082;19.4882;21.043;18.8189;17.5017;19.9564;21.0311;20.4708;19.9183;20.2384;20.3348;18.636;19.7111;21.1151;18.7551;20.5425;19.9749;19.3439;19.6933;20.3755;20.6882;20.1673;20.6544;20.2131;18.7514;20.1623;19.2927;21.4651;23.2039;22.0996;23.4972;22.0146;20.0507879310345;1.16437453687913;0.367544130638295;0.305177027899966;0.209921355111918;0.00453575837699738;0.0201944183990442;0.0199295739810434;0.0253426958688364;0.135088687966662;0.135088687966662;20.08202;1.1588048830584;19.65624;0.566265554311756;19.71852;0.451101576144443;19.22054;1.48928044974746;20.19006;1.0158098778807;19.76002;0.84601735324992;19.77566;1.34937544923568;20.00708;0.915980647721338;19.66194;0.670414340538745;20.4197;0.242651653610684;20.57508;1.79189318375845;22.5371333333333;0.832527629171148
"172";"total_evaporation_km3";"San Marino";"Other";"SMR";0.0339383;0.0393802;0.0364046;0.037541;0.0355838;0.0378472;0.0382261;0.0354069;0.038707;0.037336;0.0373345;0.0369723;0.037122;0.036629;0.0364947;0.0388524;0.0381008;0.0394692;0.0382153;0.0368203;0.0345889;0.0384235;0.0358465;0.0381888;0.0404475;0.0370491;0.0340247;0.0354431;0.037199;0.0381869;0.0369188;0.0369352;0.037752;0.0374515;0.0416889;0.0374684;0.0386731;0.0377949;0.0388084;0.0396371;0.04009;0.0393128;0.0396031;0.0390252;0.0404836;0.0418647;0.0391078;0.0399311;0.0417888;0.0403639;0.0403604;0.0404763;0.0392246;0.0394454;0.0280557;0.0413273;0.0458797;0.0348454;0.0381050637931034;0.00252926174949094;0.362403337622435;0.508382294133932;0.38173018753781;0.00518002447049337;5.86880201418547e-05;2.30862245700347e-05;5.42795933433821e-05;0.131336179119884;0.131336179119884;0.03656958;0.0020473065627795;0.03750464;0.00127597746962868;0.0369105;0.000346575886351027;0.0382916;0.00098845693128229;0.03749904;0.00230345473105073;0.03638056;0.00164381884281694;0.03814928;0.00201008142546515;0.03847638;0.000862647904419875;0.03970294;0.000587527495526804;0.04061126;0.00119811402337173;0.03751248;0.00531491062737653;0.0406841333333333;0.00554519536565966
"173";"total_evaporation_km3";"Former Spanish Sahara";"Other";"ESH";7.55747;5.95823;3.98894;5.11853;8.68182;17.0936;6.25195;14.2699;8.1823;13.3716;8.89272;10.6556;8.97679;11.2074;8.64764;12.2041;5.92595;7.7021;6.4906;2.78074;8.30438;16.1272;11.017;7.15559;6.27257;3.50786;6.33849;11.2207;9.81809;12.8007;10.1564;8.71886;6.93718;7.90005;7.95768;14.8513;8.42393;9.38092;16.5034;9.75665;10.5896;15.9638;11.0027;5.44136;14.4364;21.3743;12.4737;17.3641;17.3558;6.89199;9.32696;17.2911;17.7262;12.4603;10.1481;8.29833;11.8958;24.2391;10.5411477586207;4.46759490168144;0.439878435057984;0.427727706173675;0.298245614035088;0.000550216872885256;0.000901371326605035;0.000942884163642521;0.116374299117166;0.193493037629061;0.193493037629061;6.260998;1.87752283279592;11.83387;4.48484698005406;9.67603;1.16884008611101;7.020698;3.42011278666655;9.775348;3.97441995994007;8.737168;3.77319275238756;8.334034;1.19898857700147;11.78324;3.63510916878022;11.486772;4.07217185908454;15.091978;5.56439981102365;13.390532;3.93394719005225;14.8110766666667;8.36069169271498
"174";"total_evaporation_km3";"Somalia";"AFR";"SOM";124.148;132.913;168.528;193.805;170.912;189.236;170.488;162.993;170.319;219.243;214.178;168.936;138.451;140.253;190.819;139.889;124.813;130.648;158.366;181.586;167.399;180.515;129.674;198.082;200.817;154.222;145.512;160.184;149.742;162.311;167.32;203.319;181.967;167.092;143.21;190.091;170.904;183.918;154.612;208.115;224.659;171.937;173.99;167.208;188.212;215.744;218.349;198.52;231.41;211.945;197.814;175.419;196.673;209.967;238.143;220.671;202.285;228.326;178.979344827586;29.4115365690521;0.543450487785511;0.531206742748162;0.38173018753781;1.04192492746957e-05;2.40137834763654e-05;2.30862245700347e-05;0.946516779968625;0.295338432674315;0.295338432674315;158.0612;28.874094352897;182.4558;22.7409318784433;170.5274;32.6538328424092;147.0604;23.1061480195207;175.2974;28.9028142280298;154.3942;7.01362247344409;172.5816;22.0985549369184;181.528;20.1447640219487;185.2012;23.4060256707541;215.1936;11.8510912704274;203.6032;22.9640336874862;217.094;13.3839312983891
"175";"total_evaporation_km3";"Sao Tome and Principe";"AFR";"STP";0.823234;0.846133;0.885727;0.901022;0.898524;0.90881;0.896734;0.904154;0.920032;0.852504;0.856514;0.848534;0.871945;0.847603;0.844362;0.885265;0.876114;0.896674;0.854692;0.862591;0.786811;0.876993;0.858055;0.874186;0.859794;0.801713;0.95473;0.86766;0.884555;0.875324;0.935116;0.883375;0.873969;0.884294;0.852175;0.911296;0.872185;0.908029;0.879129;0.895052;0.968089;0.933384;0.910584;0.892153;0.938988;0.963888;0.859193;0.813781;0.848393;0.934851;0.87779;0.926433;0.824478;0.781887;0.873779;0.822771;0.857962;0.827763;0.877099586206897;0.0405730346589925;0.0143367105095045;9.22821372542988e-05;0.0163339382940109;0.914936737576635;0.999633114187426;0.856276824354022;3.44459072872317e-05;0.000205541268233521;0.000205541268233521;0.870928;0.0345532491742817;0.8964468;0.0259786617284262;0.8537916;0.0110884610879959;0.8750672;0.0169022858128716;0.8511678;0.0369473309008919;0.8767964;0.0544449276912;0.8857858;0.0304582857971357;0.8931382;0.0172510762765689;0.9286396;0.0289099055048611;0.8840212;0.0628129527979699;0.8568734;0.055304302602058;0.836165333333333;0.0190407726821506
"176";"total_evaporation_km3";"Suriname";"LCR";"SUR";173.511;174.909;172.064;174.87;177.658;173.157;177.269;174.309;178.049;174.94;180.566;177.283;179.209;170.221;176.123;178.746;175.922;174.671;168.306;178.995;177.051;192.347;196.514;193.685;190.622;198.75;188.994;190.075;198.191;206.943;195.21;185.138;186.347;198.46;210.701;200.62;196.964;194.682;185.079;190.371;190.133;184.139;182.238;195.026;191.025;198.726;198.856;199.617;194.932;199.008;196.347;201.785;193.27;211.047;212.148;210.791;212.372;222.802;189.341103448276;12.8282716721456;0.818947817755747;0.821833953674367;0.618874773139746;3.99680288865056e-15;0;6.77746747612673e-12;0.622121197206922;0.670675528206899;0.670675528206899;174.6024;2.06983895508805;175.5448;2.0517344370069;176.6804;3.99654147982978;175.328;4.33654764761094;190.0438;7.57584521357189;196.5906;7.32389666093126;195.1712;10.37453621614;193.5432;6.01633964300553;188.5122;5.2407349389184;198.2278;1.87374790193345;202.9194;8.4973402485719;215.321666666667;6.5262110242723
"177";"total_evaporation_km3";"Slovak Republic";"ECA";"SVK";19.6159;20.2657;19.729;19.5178;18.5607;21.4554;20.2142;19.0537;20.8261;20.0188;20.0549;20.035;19.3927;20.5778;20.3281;19.0864;18.9573;21.2593;19.5442;19.774;18.8629;20.2229;19.0408;20.7564;21.0309;21.0022;20.0171;20.1301;20.3423;19.8465;20.662;20.8215;20.3866;19.8015;20.8383;20.0302;21.6045;21.4039;19.4418;19.8804;20.2856;21.2837;21.1659;20.9109;21.9748;21.1394;20.9266;21.2056;21.9423;21.1212;22.2758;21.6464;21.3038;22.9022;21.4024;22.6114;22.7162;22.2781;20.5772775862069;1.0204227648198;0.703948762442585;0.691470054446461;0.508771929824561;7.08104241908813e-10;3.22379349142143e-09;1.68657157129104e-08;0.0425374850041523;0.495543860144445;0.495543860144445;19.53782;0.617984600940832;20.31364;0.901457000083754;20.0777;0.442822848326506;19.72424;0.920100061406366;19.98278;0.986934469455799;20.26764;0.44838570226982;20.50198;0.431507632609204;20.47216;0.96921148001868;21.12418;0.612259411524233;21.26702;0.391539144914017;21.90612;0.673204346391198;22.5352333333333;0.228766088687405
"178";"total_evaporation_km3";"Slovenia";"ECA";"SVN";10.8925;10.7578;10.2531;11.2393;10.4609;11.1761;11.3205;10.398;11.3538;10.969;10.8049;10.4859;10.3606;11.0206;10.3233;10.4319;10.623;10.7901;11.0031;10.5569;10.1234;10.9683;10.342;10.7911;11.3346;11.3298;10.6101;10.8352;10.9665;10.9422;11.0628;10.7832;11.7518;11.0875;11.6357;11.1171;12.0412;11.0287;10.9375;11.5731;11.4043;11.2442;11.839;10.9844;11.729;11.2894;10.996;11.1421;11.3761;12.0305;11.8182;11.9771;11.2451;12.873;12.6987;11.7389;12.2073;13.196;11.1771103448276;0.641174605961359;0.698306181257464;0.690178104524901;0.506352087114338;1.10310693912652e-09;3.98941037608872e-09;1.97035443516569e-08;0.0265138515488015;0.487631522782377;0.487631522782377;10.72072;0.382747765506214;11.04348;0.391413575390532;10.59906;0.302397921619842;10.681;0.221622900441267;10.71188;0.485522179719938;10.93676;0.260967283390084;11.2642;0.411980539588947;11.33952;0.462226743060156;11.44018;0.34996618693811;11.36682;0.398295640197078;12.12242;0.666863379561361;12.3807333333333;0.743871254541627
"179";"total_evaporation_km3";"Sweden";"Other";"SWE";191.152;210.09;201.547;210.746;177.995;202.546;193.294;200.006;192.284;199.63;197.392;217.821;201.382;202.322;196.689;198.37;193.284;206.081;187.534;192.464;199.427;193.345;200.029;193.843;199.948;203.475;190.606;194.436;205.644;188.275;212.641;214.761;207.935;199.919;209.878;201.316;207.685;210.249;198.844;218.878;191.473;208.352;205.723;194.947;220.598;210.673;204.517;206.997;214.309;212.338;209.774;208.437;200.06;230.853;214.59;224.078;231.751;221.575;204.048413793103;10.7420647057054;0.570478044945608;0.537420406656618;0.384150030248034;2.93618457147815e-06;1.86387176101704e-05;2.04819574658455e-05;0.362891937617274;0.325445199764965;0.325445199764965;198.306;13.8549339045699;197.552;4.50451506823986;203.1212;8.57240612080412;195.5466;7.03151319418516;197.3184;3.41228131900053;196.4872;7.72839729180637;209.0268;5.71865545386325;207.3944;7.90826379807856;204.2186;11.5763319449643;209.7668;3.97794044701526;212.7428;11.3973527057822;225.801333333333;5.30237233069627
"18";"total_evaporation_km3";"Bangladesh";"SOA";"BGD";100.727;97.6332;94.6724;96.8557;96.3958;98.6797;98.0593;98.2111;98.9195;102.596;102.649;107.371;100.157;97.5357;101.264;100.786;103.145;103.065;104.858;101.407;103.031;108.059;107.399;107.579;109.202;111.272;107.713;110.667;111.835;115.474;112.737;114.893;112.976;113.727;120.191;115.525;119.795;118.573;122.08;120.795;124.65;116.942;122.256;123.048;123.861;125.871;127.035;133.039;130.299;127.855;126.664;130.395;129.668;136.729;144.75;141.236;138.206;133.726;113.874834482759;13.1525652097884;0.96530861376792;0.979697929804054;0.887477313974592;0;0;0;0.751843181888084;0.931820719814538;0.931820719814538;97.25682;2.2229085995605;99.29312;1.87869445147422;101.79534;3.63757243611725;102.6522;1.60561785615382;107.054;2.35600870117238;111.3922;2.78091885893854;114.9048;3.07208759640737;119.3536;2.49866160173802;122.1514;3.04624421214059;128.8198;2.86362762942391;133.6412;7.21015601079477;137.722666666667;3.77825797601663
"180";"total_evaporation_km3";"Swaziland";"AFR";"SWZ";10.9919;10.5416;10.8716;11.1323;9.73194;10.3509;9.53653;9.09768;10.3921;10.5482;10.3044;11.7395;9.81707;10.8624;11.1133;10.5663;10.6528;10.552;11.2319;10.8023;11.7605;9.90827;10.3471;11.1985;9.29056;10.4878;11.9198;9.95057;9.80875;11.2637;11.2917;11.1504;10.306;9.81417;8.68647;10.9858;9.92311;9.78659;10.9442;11.5499;10.5823;11.2505;11.4227;11.2467;11.3272;10.7628;11.0523;9.9142;11.8134;11.3024;10.1596;11.4676;11.1129;12.3234;12.7344;12.3724;12.2549;11.9189;10.7970553448276;0.848111694771257;0.429890017553219;0.446676305023224;0.306715063520871;0.000757562262813538;0.000501331472895323;0.000671523881053959;0.02159041711526;0.184805427191903;0.184805427191903;10.653868;0.559715413509401;9.985082;0.633496162119392;10.767334;0.740126054655557;10.76106;0.281402208591191;10.500986;0.98906844499256;10.686124;0.895224516604634;10.249748;1.06460891672482;10.63792;0.755356134250593;11.16588;0.334005496960754;10.96902;0.704667880635978;11.55958;1.01631077530448;12.1820666666667;0.235359476829239
"181";"total_evaporation_km3";"Seychelles";"AFR";"SYC";0.40987;0.449904;0.445311;0.438837;0.44929;0.421902;0.416155;0.478095;0.437327;0.463391;0.461648;0.540061;0.440231;0.442319;0.449005;0.492719;0.456295;0.462841;0.505037;0.449002;0.470554;0.365288;0.416941;0.319583;0.404016;0.432542;0.425394;0.3775;0.396244;0.389735;0.3856;0.403086;0.364784;0.340007;0.36807;0.35641;0.36043;0.359964;0.342728;0.320587;0.444394;0.2886;0.185488;0.235247;0.2692;0.306392;0.292629;0.339302;0.36261;0.299368;0.334877;0.348923;0.382954;0.325685;0.310457;0.227992;0.323217;0.286984;0.384017620689655;0.0736861433984797;-0.775587331119697;-0.809837275831308;-0.593466424682396;8.75687911496613e-13;0;4.68761008492634e-11;-0.00338428675136111;0.601535708193367;0.601535708193367;0.4386424;0.0166774857007884;0.443374;0.0266679352594084;0.4666528;0.0418792968923787;0.4731788;0.0243578262207447;0.3952764;0.0566596141471154;0.404283;0.0236529296071332;0.3723094;0.0236742917486458;0.3480238;0.0169383737176861;0.2845858;0.0975271610639826;0.3200602;0.0297833422939737;0.3405792;0.0275088253329727;0.279397666666667;0.0480636504682419
"182";"total_evaporation_km3";"Syrian Arab Republic";"MENA";"SYR";27.4288;32.7537;28.25;36.0664;37.5201;47.4463;36.3891;41.4706;33.4148;45.9175;40.8709;47.4946;31.8602;40.7687;49.8301;26.661;41.1689;39.2781;46.8081;40.5424;34.6626;37.4068;42.4987;48.939;46.2703;42.7607;38.414;39.8912;41.2435;39.4029;51.6783;35.8651;37.5112;40.687;39.5286;45.9203;42.489;40.904;45.924;45.7897;44.5003;32.1546;36.5662;49.0393;45.699;46.4033;43.6732;44.2816;44.6411;45.0342;33.282;41.8497;40.5523;45.0813;46.519;45.0379;42.6244;46.8166;41.0945379310345;5.71826352113406;0.394246412950175;0.356793503337537;0.255898366606171;0.00219716562411021;0.00623526158615039;0.00454714736629813;0.13350039066105;0.155430234124087;0.155430234124087;32.4038;4.51990801621006;40.92766;6.01513812750796;42.1649;7.01732936486524;38.8917;7.42157609170721;41.95548;5.94892636590839;40.34246;1.69300947516545;41.05404;6.22120164622559;44.2054;2.35848178814253;41.59188;6.98410909687127;44.80668;1.02333565216893;41.45686;5.16146090685573;44.8263;2.10409508577916
