"FID";"total_groundwater_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"47";"total_groundwater_abstraction_km3";"Czech Republic";"ECA";"CZE";0.100759;0.100533;0.100654;0.100746;0.10131;0.101363;0.104458;0.10613;0.108605;0.108952;0.111212;0.114541;0.117227;0.11531;0.120157;0.130594;0.140399;0.143396;0.144771;0.149605;0.156618;0.16512;0.171602;0.175268;0.170143;0.164623;0.164087;0.172841;0.176112;0.180812;0.184609;0.188891;0.212701;0.192744;0.205397;0.212408;0.223538;0.230514;0.238441;0.230761;0.236531;0.233614;0.229123;0.235697;0.249575;0.265059;0.279682;0.289398;0.301229;0.3196;0.341559;0.32663;0.327962;0.328078;0.329072;0.327915;0.328041;0.328058;0.196806465517241;0.0777763170642435;0.976974598958159;0.99255590759482;0.946763460375076;0;0;0;0.00449967624350175;0.954479367009451;0.954479367009451;0.1008004;0.000298873384562761;0.1059016;0.00313641312648701;0.1156894;0.00331034519348058;0.141753;0.00706785458961912;0.1677502;0.00720976769389971;0.171695;0.00727732337470309;0.1968684;0.0117723268218309;0.2271324;0.0097751477891641;0.236908;0.007640651150262;0.2909936;0.0207737288732668;0.3306602;0.00615420126417719;0.328004666666667;7.81174329668743e-05
"48";"total_groundwater_abstraction_km3";"Germany";"Other";"DEU";0.0919202;0.304892;0.0840157;0.0913661;0.0998386;0.127558;0.180759;0.079223;0.0862977;0.109556;0.109783;0.17384;0.111268;0.176533;0.112403;0.298893;0.153441;0.270284;0.471394;0.14196;0.155611;0.157987;0.147463;0.147231;0.255665;0.379511;0.156671;0.161647;0.204319;0.160401;0.210349;0.38229;0.29625;0.349157;0.417239;0.176418;0.346404;0.355622;0.299445;0.25401;0.216379;0.298306;0.219827;0.226165;0.200229;0.476722;0.248989;0.223582;0.352875;0.199722;0.316281;0.36107;0.311587;0.250062;0.377676;0.404296;0.241356;0.653945;0.239103177586207;0.118428317020041;0.619534308405423;0.670368205727645;0.50756200846945;2.15919378598883e-07;2.52820776020156e-08;1.82310886387427e-08;0.00434481750592141;0.383822759291387;0.383822759291387;0.13440652;0.0954686334158345;0.11667874;0.0406242276706647;0.1367654;0.03509872442554;0.2671944;0.133543358563052;0.1727914;0.0465758303071453;0.2125098;0.0953635321451549;0.331057;0.0808729187151051;0.2863798;0.0736673056871228;0.2321812;0.0381836440927264;0.300378;0.114589731889467;0.3233352;0.0498336770036087;0.433199;0.207807502961274
"49";"total_groundwater_abstraction_km3";"Djibouti";"MENA";"DJI";0.00245799;0.00268739;0.00115355;0.00161399;0.00160055;0.00124173;0.000935619;0.00158967;0.00102983;0.000753345;0.00078201;0.000989246;0.00086858;0.00103065;0.000736967;0.00105569;0.000910633;0.000965629;0.000926197;0.000780321;0.000860229;0.000970493;0.000919844;0.000907287;0.000760912;0.000705025;0.001039;0.000899629;0.000891275;0.000918415;0.000884415;0.000829771;0.00090689;0.00110722;0.000966231;0.0011859;0.00127546;0.00146565;0.00153581;0.00133961;0.00125059;0.00122089;0.00139646;0.00130133;0.00148013;0.00152317;0.00154172;0.00145948;0.00139053;0.0014565;0.00152352;0.00154112;0.00132537;0.00185073;0.00181606;0.00175971;0.00192638;0.00216002;0.00124831660344828;0.000427285400275788;0.281824395980653;0.394998308160817;0.322444041137326;0.0320939072343718;0.00231105592159649;0.000349750977832963;7.13094782983127e-06;0.0794249901698511;0.0794249901698511;0.001902694;0.000644197017441093;0.0011100388;0.00032073152532874;0.0008814906;0.000127288940174706;0.000927694;9.97924848122342e-05;0.000883753;7.90941320421433e-05;0.0008906688;0.000119704082688102;0.0009389054;0.000106043622841263;0.001360486;0.000141371382641608;0.00132988;0.000107224980298436;0.00147428;6.01822577675513e-05;0.00161136;0.000220022663718991;0.00194870333333333;0.000201086479986431
"5";"total_groundwater_abstraction_km3";"Netherlands Antilles (Neth.)";"Other";"ANT";3.46749e-06;3.45337e-06;3.45794e-06;3.60911e-06;3.82947e-06;4.02135e-06;3.89639e-06;9.44547e-08;3.7425e-09;3.92733e-09;4.03771e-09;4.16724e-09;4.53416e-09;4.95224e-09;5.55668e-09;5.82649e-09;6.6971e-09;6.92113e-09;8.44525e-09;7.41061e-09;0.000813086;0.00135891;0.000720301;1.32759e-10;0.000153629;0.000693003;0.00090347;0;2.09845e-13;6.49186e-13;0.00139125;0;3.81537e-14;1.85408e-11;4.03647e-11;1.89754e-10;0.000387087;0.000862173;1.90708e-14;2.67094e-13;1.99118e-05;7.80528e-11;9.57342e-11;1.22944e-08;0.00111226;0.00223811;1.42958e-10;1.06078e-10;9.89324e-11;0.00116051;0.00097949;0.000242952;0.00151006;5.91568e-13;7.82324e-13;6.67864e-13;0.00216545;0.00142433;0.000313136065412741;0.000578843893941081;0.40355048577217;-0.00415276004786342;0.022995462474702;0.00168255821492735;0.975318883693811;0.798793230102845;1.38327953326362e-05;0.162852994566953;0.162852994566953;3.563476e-06;1.62257327045653e-07;1.603972906e-06;2.15048927916816e-06;4.649606e-09;6.19433618541971e-10;7.060116e-09;9.636354438168e-10;0.0006091852265518;0.000546499641009301;0.000319294600171806;0.000443499151750776;0.000278250011788731;0.000622185908149216;0.000249852038008033;0.000381132661620005;0.0002264368536374;0.000495265217864222;0.00067972406959368;0.00100570818062138;0.000546500400274778;0.00067182477263449;0.00119659333355595;0.00110054141986305
"50";"total_groundwater_abstraction_km3";"Dominica";"LCR";"DMA";9.22017e-10;9.16916e-10;9.17664e-10;9.91442e-10;1.07676e-09;9.01825e-10;8.48664e-10;8.61729e-10;1.22536e-09;1.79294e-09;1.45654e-09;1.68438e-09;2.07459e-09;2.24067e-09;2.44765e-09;2.13707e-09;1.94585e-09;1.76717e-09;6.40646e-10;1.42235e-09;1.3839e-09;1.39645e-09;1.41647e-09;1.91648e-09;1.87671e-09;1.84886e-09;1.84765e-09;1.93268e-09;2.0494e-09;2.13616e-09;2.20695e-09;2.27352e-09;2.34424e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.12098327586207e-10;8.93760930775712e-10;-0.637175136383743;-0.640018467691512;-0.375126319597688;7.54173257511874e-08;6.32577733372783e-08;8.54004209823135e-05;-3.37233575625206e-11;0.405992154425635;0.405992154425635;9.649598e-10;6.99817389123762e-11;1.1261036e-09;4.03636646161247e-10;1.980766e-09;4.05274987422121e-10;1.5826172e-09;5.88729782548157e-10;1.598002e-09;2.73186350262966e-10;1.96295e-09;1.27183133315704e-10;1.364942e-09;1.24696124174731e-09;0;0;0;0;0;0;0;0;0;0
"51";"total_groundwater_abstraction_km3";"Denmark";"Other";"DNK";0.00374384;0.0468152;0.00113613;0.00232061;0.00313979;0.00399775;0.00465997;0.00366784;0.00375414;0.00475483;0.00609178;0.0614037;0.0108486;0.00728172;0.00720827;0.0374613;0.015593;0.188373;0.284803;0.0683809;0.0491323;0.00953483;0.00470739;0.0060349;0.079831;0.366313;0.0401546;0.00374862;0.0651594;0.00553563;0.0195085;0.177635;0.0927069;0.12831;0.333836;0.0186625;0.261804;0.375388;0.252255;0.253873;0.00297644;0.0236249;0.0339599;0.026036;0.0380285;0.119972;0.0284023;0.0485733;0.18096;0.00558857;0.116931;0.0655336;0.0579091;0.00736269;0.0667443;0.275249;0.1778;0.0375902;0.0797035817241379;0.103020898325854;0.306372119718017;0.492571287951029;0.362371445856019;0.019334282841557;0.000105447682885737;5.86733896190683e-05;0.00186906839705927;0.0938638757405115;0.0938638757405115;0.011431114;0.0198044297820823;0.004166906;0.000509122562189106;0.018566814;0.0240133607144893;0.11892224;0.114244341475204;0.029848084;0.0334735843378242;0.09618225;0.153160799941278;0.15039928;0.117621807053654;0.2323965;0.130239388203992;0.024925148;0.0135830316685385;0.076699234;0.0723243184134685;0.062896138;0.0388920469463902;0.1635464;0.119468824967353
"52";"total_groundwater_abstraction_km3";"Dominican Republic";"LCR";"DOM";0.064615;0.0678996;0.0647104;0.0678811;0.0707762;0.0682939;0.0711766;0.0791451;0.0774489;0.0842645;0.0737898;0.0797977;0.0853539;0.0836343;0.0911828;0.0905558;0.0983178;0.0992055;0.100994;0.10116;0.103609;0.102;0.113794;0.11044;0.116037;0.113391;0.11992;0.124345;0.127813;0.134051;0.129702;0.137832;0.141571;0.14518;0.15339;0.145447;0.158436;0.155822;0.157096;0.162715;0.158901;0.169978;0.183984;0.176844;0.177344;0.183104;0.186937;0.186204;0.200361;0.189302;0.202439;0.206551;0.201074;0.200345;0.206006;0.218961;0.214549;0.207525;0.133503498275862;0.0482933582784133;0.992663096059758;0.996308714509828;0.957652752571083;0;0;0;0.00283883338460116;0.985380022278943;0.985380022278943;0.06717646;0.00257973381921469;0.0760658;0.00638201461217381;0.0827517;0.00647448149313904;0.09804662;0.00435629170304285;0.109176;0.00617420857276461;0.123904;0.0078235509201385;0.141535;0.00876870064490743;0.1559032;0.0063948647131898;0.1734102;0.00950483946208457;0.1891816;0.00663014014180697;0.203283;0.00284246433574812;0.213678333333333;0.00576750113422905
"53";"total_groundwater_abstraction_km3";"Algeria";"MENA";"DZA";0.271111;0.223821;0.271104;0.259083;0.217351;0.214616;0.263807;0.268857;0.225663;0.248641;0.275959;0.221653;0.288444;0.270617;0.243088;0.309482;0.301523;0.239594;0.257446;0.28638;0.343279;0.349463;0.357734;0.369719;0.362902;0.545652;0.434816;0.504473;0.443786;0.48402;0.461831;0.448276;0.464991;0.500405;0.509272;0.584978;0.662307;0.62145;0.615584;0.577069;0.661315;0.853219;0.82856;0.723201;0.72907;0.673171;0.58624;0.812905;0.748835;0.732099;0.724594;0.712656;0.677925;0.842129;0.953295;0.811866;0.987536;0.950057;0.496705517241379;0.228344212662056;0.945710948875238;0.948445045987265;0.805202661826981;0;0;0;0.0127878945522777;0.894369198822498;0.894369198822498;0.248494;0.0260456862455187;0.2443168;0.0236161480390008;0.2599522;0.0270784426934047;0.278885;0.0296152151773375;0.3566194;0.0105058703732723;0.4825494;0.0454032589226809;0.476955;0.0264038288037928;0.6122776;0.0338486326946894;0.759073;0.0797425849875711;0.71065;0.0855230413280538;0.7821198;0.11390022684657;0.916486333333333;0.0925215081499072
"54";"total_groundwater_abstraction_km3";"Ecuador";"LCR";"ECU";0.450228;0.355557;0.432858;0.382578;0.443511;0.495792;0.428569;0.398916;0.469015;0.506975;0.541142;0.426591;0.538772;0.513512;0.481221;0.555068;0.573856;0.538636;0.619764;0.654076;0.72216;0.808121;0.722963;0.790339;0.778676;0.600197;0.783082;0.824621;0.800108;0.798015;0.778573;0.8863;0.851269;0.963126;0.819575;0.927833;0.954357;0.984343;1.05817;0.796469;0.856203;0.990631;1.07834;0.913768;0.951669;0.971437;1.03327;1.05251;1.06116;1.07645;1.18997;1.43964;1.12315;1.33425;1.24266;1.37841;1.27146;1.26482;0.804909172413793;0.284998101102578;0.960859991251507;0.967024516287797;0.852389594676346;0;0;0;0.0162163346150295;0.923251922787843;0.923251922787843;0.4129464;0.0416424279947748;0.4598534;0.0455193460882293;0.5002476;0.0477486436592706;0.58828;0.0476864009126292;0.7644518;0.0396528400332183;0.7612046;0.0912307346199734;0.8597686;0.0701198286171608;0.9442344;0.0959115570867245;0.9581222;0.0835248521261786;1.0389654;0.0408462791548998;1.265934;0.124036616891948;1.30489666666667;0.0637509218234005
"55";"total_groundwater_abstraction_km3";"Egypt, Arab Rep.";"MENA";"EGY";2.02447;1.91448;1.96057;1.97081;1.93083;1.92082;1.98585;2.13571;2.14778;2.1309;2.13788;2.2382;2.21198;2.55793;2.27404;2.39455;2.42356;2.30217;2.25594;2.14267;2.19062;2.12661;2.21659;2.10103;2.08525;2.24686;2.10649;2.22212;2.17695;2.10866;2.13706;2.2458;2.2752;2.12977;2.52532;2.65812;2.49354;2.65305;2.57736;2.52106;2.59719;2.71756;2.63106;2.78183;2.73266;2.697;2.83562;2.76337;2.86242;2.81426;2.97302;3.09363;3.11068;3.45546;3.66249;3.59578;3.71389;3.94593;2.48004224137931;0.482875104163803;0.853139564705841;0.870620443569473;0.718088324258923;0;0;1.77635683940025e-15;0.0243952637731087;0.727847116866468;0.727847116866468;1.960232;0.0424153630186045;2.064212;0.103976839584592;2.284006;0.161068635308057;2.303778;0.112732128384059;2.14402;0.0571032529721382;2.172216;0.0641167273806141;2.26263;0.160364346411539;2.580626;0.0748219592098469;2.69206;0.075958178953948;2.794534;0.0655167145085894;3.259056;0.288327641633611;3.75186666666667;0.178137379663375
"56";"total_groundwater_abstraction_km3";"Eritrea";"AFR";"ERI";0.00638871;0.00554719;0.00709524;0.0053032;0.00783662;0.00717586;0.0117927;0.0198739;0.0159871;0.0103623;0.0115153;0.0120868;0.0125691;0.0139511;0.0133931;0.0159212;0.0134944;0.00918483;0.0182356;0.0103512;0.0181331;0.0181504;0.0185546;0.0131697;0.0107231;0.0135577;0.0159167;0.012076;0.0147406;0.0147393;0.0202374;0.0209168;0.016581;0.0104561;0.0111142;0.01234;0.00845956;0.00958927;0.0105853;0.00812456;0.0161704;0.015656;0.00996035;0.0126124;0.0136039;0.0150482;0.0143445;0.012338;0.0131055;0.0149934;0.0156225;0.0149869;0.0129982;0.0165599;0.0176155;0.0146649;0.0139995;0.0141701;0.013184155;0.00367708566833546;0.331099910399901;0.32357193392599;0.229280096793708;0.0111252266685005;0.0135627686255989;0.0110117203764359;7.20963754652566e-05;0.109627150666827;0.109627150666827;0.006434192;0.0010573283333336;0.013038372;0.00496239727570456;0.01270308;0.000980083482158535;0.013437446;0.00376842860866171;0.01574618;0.00357891274230038;0.01420606;0.00145377899042461;0.0158611;0.0049238563342161;0.009819738;0.00171133236594181;0.01360061;0.00250282397463345;0.01396592;0.00120008479575403;0.0155566;0.00174068891247115;0.0142781666666667;0.000345612634799906
"57";"total_groundwater_abstraction_km3";"Spain";"Other";"ESP";2.09895;1.79028;1.92561;2.08132;1.7644;1.67733;2.24677;2.16279;2.26678;2.4369;2.49186;1.86699;2.58551;2.1923;2.36414;3.05418;3.19739;3.15614;2.70731;2.66502;3.48316;3.06275;3.70592;4.14215;3.26927;3.7839;3.45825;3.93597;3.33758;3.92034;3.61175;3.94147;3.98094;4.12546;4.26535;4.01691;4.18153;5.15372;3.58989;3.41211;4.41973;4.25956;4.35941;4.09385;4.28422;4.21672;4.52692;4.55779;4.44314;4.65763;4.19131;4.87131;3.78244;4.63275;4.45827;4.90616;4.43825;4.72669;3.49890586206897;0.974192874199186;0.916593958274716;0.923159740379587;0.777374470659407;0;0;0;0.0528777003291391;0.840144484345712;0.840144484345712;1.932112;0.15683100194158;2.158114;0.286602921879732;2.30016;0.283521155030802;2.956008;0.252230321472261;3.53265;0.416574434345172;3.687208;0.273972584887612;3.984994;0.244720269348495;4.070832;0.680629842586997;4.283354;0.123350718400827;4.48044;0.166192085702058;4.387216;0.419468648387457;4.69036666666667;0.236060332189322
"58";"total_groundwater_abstraction_km3";"Estonia";"ECA";"EST";0.151616;0.153937;0.122375;0.0557101;0.0264336;0.139532;0.176823;0.186431;0.136405;0.121866;0.162742;0.219356;0.19406;0.163686;0.175834;0.184429;0.233158;0.223442;0.302854;0.207649;0.184155;0.280909;0.288832;0.107274;0.284308;0.233515;0.234158;0.23859;0.188907;0.215255;0.194791;0.241555;0.236809;0.260467;0.234358;0.352325;0.258016;0.275554;0.406487;0.334959;0.202424;0.32109;0.308848;0.276078;0.426605;0.413627;0.310268;0.46763;0.424003;0.417295;0.340419;0.398662;0.477363;0.408301;0.376409;0.472145;0.4447;0.424171;0.263786218965517;0.110588281192614;0.875464996871249;0.889322956719678;0.707199032062916;0;0;4.44089209850063e-15;0.00573321878556701;0.766438960746773;0.766438960746773;0.10201434;0.0579382746394644;0.1522114;0.0278754580464609;0.1831356;0.0238681750203069;0.2303064;0.044543516591082;0.2290956;0.0808727932824136;0.222085;0.020592752596484;0.233596;0.0239902498944884;0.3254682;0.0600346474771027;0.307009;0.0812397819482549;0.4065646;0.0580326094131567;0.4002308;0.0504031127828431;0.447005333333333;0.0240699416354368
"59";"total_groundwater_abstraction_km3";"Ethiopia";"AFR";"ETH";0.0268038;0.0268364;0.0283585;0.0255005;0.0235655;0.0240096;0.0268443;0.0294966;0.0290414;0.0306114;0.0305981;0.0325683;0.0316072;0.034177;0.0325394;0.0393512;0.0377396;0.0374577;0.0344764;0.036016;0.0379033;0.0375227;0.0300003;0.0238752;0.0231659;0.0254604;0.0344037;0.0328476;0.0288958;0.0280877;0.0342391;0.026083;0.0292161;0.0307979;0.0357055;0.0292082;0.0325601;0.0308041;0.0320298;0.0361248;0.0305764;0.033509;0.0341106;0.0329226;0.0373704;0.0421043;0.0415181;0.0423781;0.0439061;0.0476194;0.0593001;0.0634772;0.0533564;0.06986;0.0655144;0.0590726;0.0562821;0.0648511;0.0364527413793103;0.0114986232879226;0.72529355746129;0.686609861884401;0.534180278281912;1.20053300634027e-10;6.39889022734732e-09;3.15829495889375e-09;0.00049386731674305;0.526050744494851;0.526050744494851;0.02621294;0.00179288558837423;0.02800066;0.00261737788406642;0.032298;0.00132559813857745;0.03700818;0.00184533989335298;0.03049348;0.00710727886690821;0.02993904;0.00363891934274449;0.03120832;0.00386705784699428;0.0321454;0.00257134173827595;0.0336978;0.00245143391915834;0.0435052;0.00246316889798487;0.06230162;0.00628210026678976;0.0600686;0.00437046361957172
"6";"total_groundwater_abstraction_km3";"United Arab Emirates";"MENA";"ARE";0.646579;0.633191;0.648192;0.633653;0.670411;0.655631;0.635145;0.610167;0.571682;0.698846;0.584908;0.639106;0.728889;0.800113;0.524556;0.593194;0.636589;0.527329;0.41769;0.401739;0.461989;0.509596;0.53678;0.571689;0.42363;0.461067;0.60076;0.662708;0.63238;0.520967;0.434957;0.515154;0.53493;0.574361;0.527064;0.473442;0.567957;0.464862;0.428372;0.355141;0.417548;0.503031;0.701957;1.45113;1.36102;1.28014;1.43829;0.999123;1.05468;1.01591;1.2499;1.26646;1.27448;1.8971;2.03816;1.72918;1.44828;1.80216;0.783516637931034;0.419956744787377;0.642079631629339;0.354701774893107;0.196612220205687;5.56249264427322e-08;0.0065629295678037;0.0292503887488198;0.0159677628656677;0.412266253353262;0.412266253353262;0.6464052;0.0151388158453691;0.6342942;0.0477632891109898;0.6555144;0.110337197817871;0.5153082;0.104099719119218;0.5007368;0.0588614113549786;0.5755764;0.0829869984654223;0.5172932;0.0511054915121653;0.4579548;0.0771911042588458;0.8869372;0.486054493522794;1.1576286;0.193382047796066;1.54522;0.388918553684444;1.65987333333333;0.186843046788831
"60";"total_groundwater_abstraction_km3";"Finland";"Other";"FIN";0.000410432;0.000481775;0.0007032;0.000733355;0.000363479;0.000478669;0.000594677;0.000481968;0.000522406;0.000500658;0.000624147;0.00147763;0.000804614;0.00129689;0.000910469;0.000991544;0.00103303;0.0015665;0.00398531;0.0018074;0.0010724;0.000996529;0.00120159;0.000945736;0.00180692;0.00189247;0.000934049;0.000971468;0.00100852;0.000995917;0.00117132;0.00113899;0.001251;0.00151922;0.00142563;0.00104974;0.00865002;0.00481728;0.00593787;0.00399903;0.00155199;0.00145832;0.000932219;0.00103046;0.00160245;0.00634551;0.00238839;0.00115913;0.011481;0.00176116;0.00112191;0.00129924;0.00165502;0.00204774;0.0013457;0.00399066;0.00496214;0.00255576;0.00191797674137931;0.00206503685586229;0.44309122323984;0.707404103479037;0.534180278281912;0.000495396878543719;0;3.15829495889375e-09;5.41840639515206e-05;0.196329832112177;0.196329832112177;0.0005384482;0.000169813159309578;0.0005156756;4.7480887042051e-05;0.00102275;0.000353957357271324;0.0018767568;0.00122907921420924;0.001204635;0.000350206863122355;0.0011604848;0.000410176399997245;0.001301232;0.000164860910072703;0.004890788;0.00277409856707904;0.0013150878;0.000310972929696782;0.004627038;0.00433535259775603;0.001493922;0.000364324962526588;0.00383618666666667;0.00121060426404888
"61";"total_groundwater_abstraction_km3";"Fiji";"EAP";"FJI";7.11437e-05;7.09825e-05;7.18961e-05;7.2832e-05;8.07734e-05;7.52734e-05;8.36636e-05;8.85181e-05;9.52004e-05;8.42633e-05;8.08881e-05;9.39368e-05;8.14816e-05;8.73465e-05;9.73549e-05;0.00010207;0.000109006;0.000118475;0.000118785;0.000130406;0.000120632;0.000123837;0.000125332;0.000126341;0.000128369;0.000127849;0.000125885;0.000123373;0.000130182;0.000129706;0.000116116;0.000120613;0.000122413;0.000124792;0.000121561;0.000115622;0.0001244;0.00011528;0.000114233;0.000120256;0.000120675;0.000111776;0.000118455;0.000135369;0.000139783;0.000139353;0.000124861;0.000123303;0.000123959;0.000128204;0.000139127;0.00013691;0.000137639;0.000135886;0.00013691;0.000130074;0.000137756;0.000130824;0.000114171593103448;2.08387775710427e-05;0.84069531720775;0.797022317334379;0.609984899328937;2.22044604925031e-16;7.18264589610223e-14;1.36286537610886e-11;1.03743641453136e-06;0.706768616375044;0.706768616375044;7.352554e-05;4.11727340760848e-06;8.538376e-05;7.29082074412751e-06;8.820158e-05;7.34935878475123e-06;0.0001157484;1.07710156113525e-05;0.0001249022;2.90012218708109e-06;0.000127399;2.8182756252716e-06;0.000121099;3.18766270172991e-06;0.0001179582;4.28031461460486e-06;0.0001252116;1.1855865670629e-05;0.000127936;6.65500856498321e-06;0.0001372944;1.19961339605725e-06;0.000132884666666667;4.23533249383485e-06
"62";"total_groundwater_abstraction_km3";"France";"Other";"FRA";1.00902;1.1168;0.985519;1.22355;1.26883;1.03413;1.18197;1.24034;1.24201;1.51479;1.18878;1.16063;1.39387;1.23523;1.31617;1.43915;1.68741;1.68411;1.9627;1.24643;1.73914;1.99001;1.77815;2.00156;1.89746;1.91884;1.93457;2.55695;2.29067;2.06992;2.08966;3.57239;3.39028;2.85022;2.16532;2.48847;2.34538;2.82753;2.64995;2.65159;3.2545;2.61231;2.58955;2.61967;2.6755;3.8272;3.13103;4.09394;3.40723;3.12779;2.71592;3.50048;3.15025;3.7708;3.82015;2.90441;2.51246;4.05878;2.26054256896552;0.895232890649702;0.903226360358115;0.921437140484174;0.773744706594071;0;0;0;0.0478832096650154;0.815817858045767;0.815817858045767;1.1207438;0.125779713158363;1.242648;0.174089472743185;1.258936;0.0956959031515979;1.60396;0.272521719134457;1.881264;0.119781946594635;2.15419;0.269984447607635;2.813574;0.680811866362507;2.592584;0.182976591071098;2.750306;0.283618881300241;3.517438;0.430577972694842;3.39152;0.462086531344509;3.15855;0.803876072725143
"63";"total_groundwater_abstraction_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;8.6043e-11;8.36681e-11;8.23508e-11;9.52227e-11;9.90486e-11;1.06941e-10;1.1357e-10;1.08362e-10;9.86671e-11;1.0039e-10;9.72129e-11;8.37916e-11;8.46303e-11;8.22611e-11;8.15711e-11;1.25383e-10;1.2306e-10;1.21776e-10;1.27452e-10;1.32871e-10;1.37712e-10;1.36505e-10;1.35584e-10;1.36454e-10;1.41146e-10;1.43526e-10;1.44132e-10;1.53449e-10;1.51698e-10;1.53859e-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.97989189655172e-11;6.08890664054720e-11;-0.55738452268938;-0.501541811911972;-0.252798530492339;5.49890301083739e-06;6.056538164006e-05;0.0088624661844247;-2.00976297333041e-12;0.310677506133657;0.310677506133657;3.394222e-11;4.64848827952916e-11;9.942662e-11;1.18943324294388e-11;9.768472e-11;8.88157243943887e-12;9.93811e-11;2.27192963659749e-11;1.312632e-10;6.63665425496914e-12;1.401684e-10;3.96083309418612e-12;9.18012e-11;8.38065765301268e-11;0;0;0;0;0;0;0;0;0;0
"64";"total_groundwater_abstraction_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"total_groundwater_abstraction_km3";"Gabon";"AFR";"GAB";1.16028e-05;1.16335e-05;1.16897e-05;1.25386e-05;1.30588e-05;1.26096e-05;1.42797e-05;1.12229e-05;1.15552e-05;1.22639e-05;1.27671e-05;1.33038e-05;1.35169e-05;1.65441e-05;1.76244e-05;2.16759e-05;2.8447e-05;3.29529e-05;3.75665e-05;3.76806e-05;3.67979e-05;4.03802e-05;4.60063e-05;4.57179e-05;4.56994e-05;4.59647e-05;4.75599e-05;3.73286e-05;3.85939e-05;3.8824e-05;4.16029e-05;4.37876e-05;5.00192e-05;4.96568e-05;5.13241e-05;4.87032e-05;4.88109e-05;4.08595e-05;4.36043e-05;4.35201e-05;4.22483e-05;4.34862e-05;4.54229e-05;4.51519e-05;4.67597e-05;5.07023e-05;5.40939e-05;5.864e-05;6.14756e-05;6.6292e-05;7.21149e-05;6.65823e-05;7.10643e-05;7.10398e-05;7.13239e-05;7.10444e-05;7.10521e-05;7.10773e-05;3.99804672413793e-05;1.94908945401223e-05;0.944293731342554;0.923713433203113;0.796733212341198;0;0;0;1.08990714263741e-06;0.891690651052843;0.891690651052843;1.210468e-05;6.60441910390308e-07;1.238626e-05;1.19310885630776e-06;1.475126e-05;2.18087623972568e-06;3.166458e-05;6.76038966976017e-06;4.292034e-05;4.15359026421721e-06;4.165422e-05;4.73138421151781e-06;4.727812e-05;4.29922795941318e-06;4.50996e-05;3.51670552506177e-06;4.46138e-05;1.76182811590688e-06;5.824076e-05;6.11291409583024e-06;7.042504e-05;2.19184910703269e-06;7.10579333333333e-05;1.72082344629974e-08
