"FID";"domestic_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"223";"domestic_water_withdrawal_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"domestic_water_withdrawal_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"domestic_water_withdrawal_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"domestic_water_withdrawal_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"domestic_water_withdrawal_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"domestic_water_withdrawal_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"domestic_water_withdrawal_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"domestic_water_withdrawal_km3";"Belarus";"ECA";"BLR";0.283211;0.283211;0.283949;0.286675;0.289928;0.292914;0.296367;0.298019;0.302023;0.308952;0.319412;0.330875;0.340309;0.354421;0.374798;0.406678;0.459277;0.477468;0.503098;0.524312;0.536377;0.56942;0.593502;0.588611;0.608382;0.626146;0.634408;0.646086;0.662343;0.630967;0.617062;0.616046;0.70589;0.710127;0.700904;0.686328;0.663703;0.648098;0.658024;0.651083;0.663487;0.619079;0.626797;0.622118;0.652761;0.692774;0.748446;0.808749;0.859401;0.913193;0.998026;0.932968;0.95777;0.95777;0.960347;0.95777;0.95777;0.955247;0.597480637931034;0.21828370384045;0.957545181105325;0.955897070925036;0.858443884581561;0;1.76834952043908e-31;0;0.0123774508290011;0.916892773858029;0.916892773858029;0.2853948;0.00290762432236355;0.299655;0.00614349562545624;0.343963;0.0214916614643913;0.4741666;0.0451079195020121;0.5792584;0.0277224815141069;0.63999;0.0145004087356185;0.6700058;0.0489049875697766;0.6614472;0.0151779356534412;0.6368484;0.019978693345662;0.8045126;0.0872798534158943;0.9613762;0.0233307858676042;0.956929;0.00145665472916546
"230";"domestic_water_withdrawal_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"domestic_water_withdrawal_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"domestic_water_withdrawal_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"domestic_water_withdrawal_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"domestic_water_withdrawal_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"domestic_water_withdrawal_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"domestic_water_withdrawal_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"domestic_water_withdrawal_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"domestic_water_withdrawal_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";7.66153e-06;7.66153e-06;7.68577e-06;7.68577e-06;7.68577e-06;7.68577e-06;7.68577e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.69853e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.4169e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;6.00405e-06;5.11789e-06;7.67683e-06;7.67683e-06;7.67683e-06;7.68143e-06;7.51564e-06;7.67554e-06;7.86486e-06;8.22115e-06;8.5103e-06;8.28246e-06;8.59889e-06;8.97661e-06;9.13115e-06;8.87785e-06;8.87785e-06;8.87785e-06;8.90685e-06;8.87785e-06;8.87785e-06;8.87785e-06;7.20219086206897e-06;1.05257378138906e-06;0.502288179758514;0.37930140125334;0.177836305571549;5.88127992504628e-05;0.00332070524259184;0.058802138331967;3.13080577686173e-08;0.252293415525115;0.252293415525115;7.676074e-06;1.32767947939252e-08;7.093426e-06;5.407336176714e-07;6.69853e-06;0;6.529552e-06;1.5425510387018e-07;6.4169e-06;0;6.16919e-06;2.26127257866008e-07;6.00405e-06;0;6.49593e-06;1.13709451348602e-06;7.68286e-06;1.23671456488553e-07;8.517882e-06;3.00218486556042e-07;8.93431e-06;1.10751108346598e-07;8.87785e-06;0
"239";"domestic_water_withdrawal_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"domestic_water_withdrawal_km3";"Belize";"LCR";"BLZ";0.00160424;0.00160426;0.00160847;0.00170826;0.0017605;0.00183074;0.0019082;0.00200529;0.00210641;0.00219075;0.00223133;0.00231505;0.00244479;0.002594;0.00273399;0.00292191;0.00320732;0.00338872;0.00326122;0.0034698;0.00366131;0.00383368;0.00384473;0.00388965;0.00386086;0.00397168;0.00414027;0.004362;0.0044203;0.00476646;0.00508189;0.00542639;0.00700432;0.00605852;0.00647137;0.0067615;0.00696089;0.00732215;0.00759842;0.00783095;0.00809331;0.00840603;0.00891369;0.00917495;0.00950737;0.00980878;0.0107248;0.0111255;0.0114252;0.0117505;0.0120388;0.0121437;0.0124642;0.0124625;0.0124987;0.0124636;0.0124649;0.0124632;0.00607055724137931;0.00378392933392891;0.972068572102895;0.998154357254914;0.983061101028433;0;0;0;0.000217816381925003;0.944917308870157;0.944917308870157;0.001657146;7.29040758805706e-05;0.002008278;0.00014531878395445;0.002463832;0.000204012814842598;0.003249794;0.00021044333270503;0.003818046;9.01149306718925e-05;0.004332142;0.000301679952963401;0.006008498;0.000775542754121267;0.007294782;0.000440537945550664;0.00881907;0.000571552715853927;0.010966956;0.000749846007310835;0.01232158;0.00021399546023222;0.0124639;8.88819441730867e-07
"240";"domestic_water_withdrawal_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";"domestic_water_withdrawal_km3";"Jersey (U.K.)";"Other";"JEY";0.00304481;0.00304481;0.00305277;0.00316002;0.00331213;0.00347132;0.00362332;0.00384456;0.00397124;0.00409831;0.00423603;0.00438698;0.0044901;0.00467705;0.00501443;0.00547449;0.00563109;0.00583568;0.00593512;0.00613572;0.00657088;0.00699214;0.0073032;0.00704654;0.00696296;0.00690398;0.00682876;0.00702676;0.00780551;0.00830531;0.00855951;0.00861574;0.00921785;0.00926678;0.00956995;0.0094338;0.00960714;0.0104382;0.0104826;0.0101839;0.010323;0.0103364;0.0100856;0.0101577;0.0104532;0.0111953;0.0117258;0.0119263;0.0121651;0.0127161;0.0131238;0.0128551;0.012802;0.012802;0.0128366;0.012802;0.012802;0.012802;0.00805985327586207;0.00330205386488863;0.993201079934576;0.990076516743839;0.937182764128775;0;2.01854066952704e-49;0;0.000194210164877417;0.986448385183207;0.986448385183207;0.003122908;0.000116512016633479;0.00380175;0.00025471976739154;0.004560918;0.000299992335352089;0.00580242;0.000258213313657526;0.006975144;0.000262956661600348;0.007374064;0.000650446049130902;0.009045966;0.000440055682647094;0.010029128;0.000482032267509136;0.01027118;0.000147807212273285;0.01194572;0.000559795732388163;0.0128839;0.000136045911368185;0.012802;0
"242";"domestic_water_withdrawal_km3";"Malta";"MENA";"MLT";0.00299639;0.00300033;0.0030006;0.00308165;0.00322611;0.00339852;0.00351962;0.00329237;0.00339671;0.00352707;0.00364214;0.00378238;0.00396017;0.00410732;0.00432828;0.00462185;0.00482262;0.00575168;0.00577545;0.00603537;0.00643234;0.00691703;0.00735302;0.0071385;0.00697828;0.00706161;0.00706991;0.00596079;0.00662091;0.00712067;0.00733977;0.0074598;0.00587532;0.00598562;0.00617683;0.0057884;0.00512424;0.00612269;0.00781245;0.0061307;0.00493228;0.00359445;0.000949307;0.00049667;0.00057436;0.0012269;0.000859999;0.000967656;0.0010856;0.000849379;0.00125977;0.00156967;0.0010485;0.00102985;0.000923435;0.00049035;0.000899961;0.000976157;0.00405982420689655;0.00235322362595361;-0.388492073747606;-0.326894090867145;-0.0961887477313975;0.00258167933886485;0.0125917047960904;0.286166160835829;-5.41372240302673e-05;0.150926091364711;0.150926091364711;0.003061016;9.89838298915535e-05;0.003426858;9.80385126876169e-05;0.003964058;0.000269181572957734;0.005401394;0.000633879312748097;0.006963834;0.000341635451731813;0.006766778;0.000493697426284562;0.006567468;0.000768589743211552;0.006195696;0.000992138579549248;0.0021094134;0.00202959889012282;0.0009979068;0.000159782792054401;0.001166245;0.000256380007703409;0.000788822666666667;0.000261277452460662
"243";"domestic_water_withdrawal_km3";"Timor-Leste";"EAP";"TLS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"244";"domestic_water_withdrawal_km3";"Indonesia";"EAP";"IDN";0.765935;0.765932;0.768081;0.764913;0.777504;0.810202;0.855603;0.930302;0.971028;0.759275;0.827756;0.884337;0.922817;1.03952;1.10976;1.26927;1.48698;1.59803;1.72245;1.86664;1.97404;2.01896;2.27791;2.45064;2.50818;2.4708;2.52978;2.57085;2.54505;2.54101;2.69509;2.84826;3.01229;3.15994;3.28017;3.45893;3.62528;3.82773;4.02051;4.00897;3.16747;3.59717;3.82055;3.81983;4.09305;4.3626;4.53611;4.7254;5.136;5.46193;5.80045;5.95653;6.50928;6.50918;6.52672;6.50902;6.50817;6.50543;2.97009681034483;1.86286367972277;0.970594215299902;0.989049186379157;0.933454325468845;0;0;0;0.107070392414407;0.942053130773627;0.942053130773627;0.768473;0.0051789079447312;0.865282;0.0862768659693895;0.956838;0.115431188781455;1.588674;0.227820782041499;2.245946;0.243486918909415;2.531498;0.0371143957245702;2.99915;0.234637273147299;3.788284;0.244556524100258;3.699614;0.345521815056589;4.844408;0.449363111714791;6.260432;0.353075791962576;6.50754;0.0018760863519572
"245";"domestic_water_withdrawal_km3";"Sudan";"AFR";"SDN";0.102657;0.102609;0.103245;0.108741;0.11354;0.116005;0.118754;0.123677;0.125818;0.130584;0.134463;0.140352;0.148922;0.173504;0.181326;0.197344;0.218261;0.237929;0.259958;0.284395;0.298285;0.308355;0.305414;0.334928;0.339273;0.336192;0.358692;0.389763;0.423922;0.464245;0.433966;0.441851;0.420137;0.416663;0.371009;0.406992;0.462396;0.481753;0.431053;0.473558;0.473735;0.481202;0.510884;0.528381;0.554389;0.590353;0.629486;0.683935;0.763757;0.838758;0.927027;0.920035;0.964671;0.962815;0.959291;0.95046;0.952572;0.948086;0.42517875862069;0.27287624455267;0.951599363477881;0.989910486326863;0.938294010889292;0;0;0;0.0153769602879201;0.905541348571505;0.905541348571505;0.1061584;0.00486065281623775;0.1229676;0.00576345818931655;0.1557134;0.0206530019077131;0.2395774;0.0341494960914506;0.317251;0.0185499821698027;0.3945628;0.0510746372644975;0.4167252;0.0275234727133042;0.4511504;0.031300770602335;0.5097182;0.0333657905301223;0.7012578;0.100702036149722;0.9467678;0.0214430030359555;0.950372666666667;0.00224427479006768
"246";"domestic_water_withdrawal_km3";"South Sudan";"AFR";NA;0.0451142;0.0451142;0.0452518;0.0477482;0.0498217;0.0508806;0.0521517;0.0534348;0.0543913;0.0564845;0.0582024;0.0608227;0.0645568;0.0752297;0.0786105;0.0857633;0.0949474;0.10264;0.112279;0.122916;0.128575;0.13274;0.131751;0.144152;0.146561;0.145957;0.157357;0.170717;0.187036;0.205156;0.191267;0.193344;0.185335;0.183727;0.162051;0.176733;0.201295;0.209533;0.187847;0.206535;0.207754;0.209567;0.22205;0.230281;0.242384;0.258642;0.278657;0.303902;0.336844;0.368214;0.399432;0.39926;0.420611;0.420611;0.421936;0.420611;0.420611;0.420611;0.185965651724138;0.119994684144064;0.951548765129326;0.991430425456442;0.950536404550299;0;3.38063555320705e-51;0;0.00676150972961327;0.90544505241914;0.90544505241914;0.04661002;0.00211719499857712;0.05346858;0.00214360328349254;0.06748442;0.00898449199938427;0.10370914;0.014511291232623;0.1367558;0.00804589775599964;0.1732446;0.0235157281048238;0.1831448;0.0124506841659404;0.1963886;0.0137758755366038;0.2224072;0.0144981366285464;0.3092518;0.0440564539335612;0.41237;0.0119016854058574;0.420611;0
"25";"domestic_water_withdrawal_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"domestic_water_withdrawal_km3";"Bolivia";"LCR";"BOL";0.0251828;0.0251828;0.0252591;0.0263268;0.0274942;0.0285327;0.0300655;0.0314388;0.0328524;0.0342098;0.0331015;0.0342893;0.0319088;0.0362364;0.038452;0.0394405;0.0465567;0.0510949;0.0540746;0.0578088;0.0613745;0.0656324;0.0675948;0.0741053;0.0741526;0.0740929;0.0779011;0.0772041;0.0720759;0.0751448;0.0774532;0.0796967;0.0821881;0.0859519;0.0888252;0.0909785;0.0941834;0.100695;0.105373;0.109362;0.113153;0.113283;0.11512;0.115039;0.115538;0.118235;0.123055;0.129326;0.138963;0.146412;0.159374;0.163129;0.171831;0.171831;0.172366;0.171825;0.17182;0.171825;0.0849244620689655;0.0471697561549021;0.97806302823166;0.995739445803582;0.966394585714244;0;1.13672555278814e-59;0;0.0027320025100741;0.95660728719368;0.95660728719368;0.02588914;0.0010201160071286;0.03141984;0.0022364189372745;0.0347976;0.0025935050771109;0.0497951;0.00710506797469243;0.06857192;0.00554888906602033;0.07528376;0.00235934300134593;0.08282302;0.00460510645338412;0.10011838;0.00761822529674727;0.1144266;0.00112037105460646;0.1311982;0.0115066635346655;0.1677062;0.00604396398897281;0.171823333333333;2.88675134595102e-06
"27";"domestic_water_withdrawal_km3";"Brazil";"LCR";"BRA";1.90939;1.9095;1.91539;1.96454;2.1774;2.3167;2.30832;2.37211;2.58136;2.73496;2.88302;3.01359;3.20282;3.78956;4.07264;4.55169;5.05309;5.39048;5.85971;6.23465;6.60137;6.96478;7.18731;7.54439;7.82402;7.2183;7.41261;7.67846;8.23882;8.58012;9.00266;9.82458;10.1834;9.93223;9.91447;10.3859;11.2345;12.6118;13.1047;13.4074;13.4172;12.1607;12.6456;12.1755;11.9578;12.4126;13.2413;14.553;15.65;16.9143;18.0735;17.9884;19.6245;19.6224;19.6809;19.6193;19.6217;19.6173;9.31153;5.67274355165922;0.980481460943472;0.990402657725553;0.941923774954628;0;0;0;0.329369330954501;0.961343895253841;0.961343895253841;1.975244;0.115350713175082;2.46269;0.188123254277614;3.392326;0.51462803866482;5.417924;0.660763685503373;7.224374;0.479291752098865;7.825662;0.570323458504032;9.771468;0.449963495930503;12.14886;1.28995626398727;12.47136;0.585824105854308;14.55424;1.80838381241373;18.99794;0.883561318189067;19.6194333333333;0.00220302821891468
"28";"domestic_water_withdrawal_km3";"Barbados";"LCR";"BRB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29";"domestic_water_withdrawal_km3";"Brunei";"Other";"BRN";0.0025966;0.0025966;0.00260343;0.00265892;0.00275973;0.00287382;0.00299903;0.00361095;0.0037544;0.00386453;0.00398514;0.00418895;0.00433661;0.00489507;0.00525386;0.00607006;0.00660885;0.00756565;0.00811942;0.00871565;0.00939463;0.0103753;0.0110396;0.0113226;0.0117742;0.0124546;0.0131706;0.0133176;0.0131065;0.0139143;0.0146421;0.0154343;0.0164032;0.0173547;0.0187516;0.0198643;0.0209371;0.0230376;0.0244136;0.0249146;0.0229221;0.0239417;0.0257009;0.026026;0.0270459;0.0281912;0.0296512;0.031937;0.0336377;0.0360311;0.0385084;0.0372841;0.0401574;0.0401574;0.0402667;0.0401574;0.0401575;0.0401574;0.0173726103448276;0.0127271552455231;0.974562154591432;0.998261739951871;0.983330494909105;0;1.47270656102219e-70;0;0.000734499499830808;0.94977139316189;0.94977139316189;0.002643056;7.02691762439265e-05;0.003420546;0.000453160850614878;0.004531926;0.00052626468419418;0.007415926;0.00108043168688724;0.010781266;0.000926453543508794;0.01319272;0.000521779893250018;0.01651718;0.00161211181591104;0.02263344;0.00218413092624961;0.02512732;0.0016648017155205;0.03188964;0.0031184419079085;0.0392748;0.00133154858904961;0.0401574333333333;5.77350269166166e-08
"3";"domestic_water_withdrawal_km3";"Angola";"AFR";"AGO";0.0165938;0.0166208;0.0166714;0.0168295;0.0172826;0.0179498;0.018549;0.0194016;0.0198653;0.0201671;0.0208008;0.021852;0.02278;0.0229372;0.0241539;0.0264552;0.0290288;0.0303383;0.0307469;0.0325906;0.0344153;0.0369773;0.0395736;0.0413662;0.0426157;0.0434991;0.0445152;0.0469909;0.0471363;0.0499644;0.0520469;0.0555049;0.0584431;0.0628274;0.0519049;0.0520494;0.0489279;0.0532695;0.0609247;0.0629177;0.0608627;0.0609511;0.0696036;0.0707694;0.0777807;0.0843904;0.0952479;0.110974;0.128069;0.141842;0.160339;0.157988;0.166612;0.166359;0.166482;0.165927;0.16604;0.166064;0.0628239103448276;0.0488644869991927;0.894273815254097;0.992740471869329;0.957652752571083;0;0;0;0.00258770329447227;0.799725656649113;0.799725656649113;0.01679962;0.000285018125739399;0.01918656;0.000922557170586192;0.02250478;0.00125618464486715;0.02983196;0.00227767228393375;0.03898962;0.00332082281023845;0.04642118;0.0025279288334524;0.05614544;0.00461297984040685;0.05561784;0.00600946089661959;0.0679935;0.00718559380044544;0.11210466;0.0234130225461814;0.163556;0.00409600823973781;0.166010333333333;7.31596427911816e-05
