"FID";"total_runoff_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"8";"total_runoff_km3";"Armenia";"ECA";"ARM";5.93403;7.98571;6.89828;3.47248;5.97231;11.864;5.95753;7.25004;6.98249;6.68483;6.87483;6.89304;4.36651;4.47297;8.08937;5.57914;7.17896;6.28385;7.06257;5.71101;6.85326;5.06871;4.73212;5.97698;6.1258;6.4443;4.54896;4.78837;6.18881;5.67713;8.81302;4.23378;5.18396;5.15174;6.01118;6.55103;6.42189;5.22002;4.69148;4.61607;4.89675;5.66838;3.9918;4.99146;8.60665;8.0159;7.17974;7.69524;5.95485;8.7066;5.51259;7.86835;11.7422;7.42398;5.01823;5.60468;5.57207;8.32831;6.33776448275862;1.64502576204663;0.0497978315546542;0.00538312467316743;-0.00907441016333938;0.710470944269953;0.968089274222989;0.919852287162082;0.00485102771540196;0.00247982402754579;0.00247982402754579;6.052562;1.66805376642061;7.747778;2.35114539879396;6.139344;1.64555016762784;6.363106;0.741785183277477;5.751374;0.852958748580492;5.529514;0.837268729339631;5.878736;1.75674991973246;5.500098;0.931124430551578;5.631008;1.76713053427584;7.510466;1.03073545732162;7.51307;2.65734116737953;6.50168666666667;1.58198623711881
"80";"total_runoff_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"total_runoff_km3";"Guyana";"LCR";"GUY";164.563;190.75;222.372;158.83;173.137;259.052;176.741;175.35;206.428;309.534;318.778;224.856;263.817;304.506;297.322;224.717;281.237;297.433;389.476;218.486;213.56;251.068;244.544;298.084;264.381;162.025;258.373;247.428;224.167;219.886;230.748;309.821;413.905;289.42;174.12;254.809;267.66;257.24;321.108;262.248;243.513;305.64;412.457;204.706;247.5;205.645;260.072;308.698;353.35;322.117;307.219;249.645;255.609;339.287;266.555;236.987;149.705;172.427;256.260551724138;61.1052382824084;0.238013791754951;0.243655603063767;0.174833635813672;0.0719945390850814;0.0655013137019664;0.0525490968766946;0.8612538681596;0.0566505650655719;0.0566505650655719;181.9304;25.6217061356187;225.421;57.9733180437346;281.8558;37.7155778850066;282.2698;69.1101594535854;254.3274;30.7572528974874;222.3758;37.3330875189824;283.6028;90.1110572166368;272.613;27.5546820159479;282.7632;80.9642323541698;289.9764;57.8916829458257;283.663;38.3596448627982;186.373;45.2813986974784
"82";"total_runoff_km3";"Hongkong";"EAP";"HKG";1.89821;3.12648;2.17084;2.27667;1.55064;0.747959;1.64028;2.38623;2.54783;1.44285;2.16265;1.80573;2.01767;1.40342;2.39754;3.39667;2.12778;3.67225;2.41998;1.30408;2.60019;2.65465;1.49706;1.70689;3.57053;3.57166;1.90933;2.51066;2.4146;2.68645;1.55644;1.7318;1.82885;1.63364;2.86163;2.13076;2.72797;2.70765;2.03068;3.6112;2.6136;1.98315;2.6159;3.23591;2.14595;1.66081;1.42006;3.05516;2.27286;1.27416;2.24116;1.84202;2.2785;1.0704;1.47239;2.46136;2.34051;1.58363;2.20699877586207;0.670599429312785;-0.0153177421735639;-0.00605986034636562;0.00665456745311555;0.909139791452777;0.964057110130892;0.941179198791115;-0.000608287028207468;0.000234633225295709;0.000234633225295709;2.204568;0.586884798210006;1.7530298;0.73344072527042;1.957402;0.377286656363567;2.584152;0.9640999599471;2.405864;0.832254967350751;2.61854;0.606064754089858;1.922472;0.534916345955141;2.641652;0.629707725432998;2.518902;0.489540650783977;1.93661;0.732452679358878;1.780894;0.515550519328611;2.1285;0.475724361684369
"83";"total_runoff_km3";"Honduras";"LCR";"HND";105.065;70.396;114.585;91.3294;98.1745;94.0391;89.9602;67.3908;120.849;62.6672;102.401;138.533;114.326;59.3566;50.6018;71.8069;66.3994;62.6951;63.8098;63.0449;109.45;155.012;166.663;169.055;145.8;121.314;118.284;69.8259;65.2432;66.3058;123.027;89.108;93.0112;60.3123;84.9746;136.176;64.3712;106.828;101.69;69.243;86.1002;79.4835;60.9659;65.2597;60.5885;60.8593;63.8204;76.2304;90.6079;73.8958;111.259;67.1721;103.045;72.7246;73.2533;79.0955;67.0954;45.2107;88.9619327586207;29.5409519830768;-0.25208262692747;-0.226921775508321;-0.15426497277677;0.0562664368783366;0.086777729457903;0.087166726291617;-0.440979116552336;0.0635456507986545;0.0635456507986545;95.90998;16.6556574668189;86.98126;23.3488256577927;93.04368;37.2354245077453;65.55122;3.78564877491296;149.196;24.10694483961;88.19458;28.9204171642112;90.08662;22.4010177211215;95.66164;29.4935512485018;70.47956;11.6261027699741;73.08276;11.7569499740792;85.4908;20.127450827539;63.8005333333333;17.1810077563376
"84";"total_runoff_km3";"Croatia";"ECA";"HRV";27.5748;30.7502;42.5504;32.9334;32.9046;30.3575;33.7019;38.3298;40.3747;31.1067;26.132;32.9716;37.622;21.7333;31.854;22.0327;33.3526;26.903;29.4884;32.6495;30.3751;29.6838;33.6072;32.7422;27.0368;21.5579;30.4181;23.9897;26.9524;27.0619;26.1413;20.0059;17.0011;26.9346;25.2719;25.571;29.8808;32.5468;35.5533;29.6888;30.0999;32.8351;25.1624;29.334;29.8441;20.5156;29.2899;31.3729;28.6043;19.8813;21.5013;24.0471;40.5928;20.3216;15.2476;36.869;40.0504;27.6182;29.1470896551724;5.94914741294446;-0.284843968043908;-0.31563567012212;-0.231699939503932;0.0302197791438725;0.016148229200741;0.0101945784883823;-0.100348844935246;0.0811360861309971;0.0811360861309971;33.34268;5.59309672828926;34.77412;4.41914906990022;30.06258;6.19763620600629;28.88524;4.61999298083883;30.68902;2.60667635927439;25.996;3.36629557080183;23.07096;4.3427132035169;30.64814;3.70648077399573;29.4551;2.7583249690709;25.9328;5.33779984544194;24.34208;9.63219563012504;34.8458666666667;6.45830477550675
"85";"total_runoff_km3";"Haiti";"LCR";"HTI";37.3477;13.6666;25.1766;20.9716;13.6959;24.2764;16.6447;15.1174;27.2408;13.4816;13.4084;31.8213;24.4592;21.3914;29.3671;13.1652;26.5616;11.8998;11.428;17.2539;21.7557;41.2967;29.9334;29.2635;17.8687;16.7151;12.5972;17.3027;21.3531;15.9056;14.9122;13.4724;15.7434;8.0787;12.3428;18.3692;17.1669;17.007;18.5308;12.4358;15.4305;12.8577;11.2652;6.1255;7.49319;6.69303;8.40068;14.0905;7.5573;10.5249;7.86952;6.46908;18.0612;13.8131;20.2311;9.51543;11.4447;7.9141;16.8307384482759;7.71954087786128;-0.556845549045521;-0.565474176381925;-0.405928614640048;5.63956807538563e-06;5.61575786214465e-06;6.76158733311892e-06;-0.254552193854011;0.310076965491817;0.310076965491817;22.17168;9.81015483654565;19.35218;6.04577925597685;24.08948;7.2307695286878;16.0617;6.30181601603855;28.0236;8.99678325958784;16.77474;3.14049851822923;12.9099;3.00068449024552;16.70194;2.48161664605958;10.634418;3.82560211641514;9.453282;2.95693531108139;13.2888;6.0647217194361;9.62474333333333;1.76783657152841
"86";"total_runoff_km3";"Hungary";"ECA";"HUN";17.8184;14.9038;22.2064;13.1134;13.3361;19.0821;19.5936;30.1069;28.1178;17.6265;12.4923;18.5237;24.9973;11.5276;15.8774;10.6725;23.1903;18.5648;15.6748;19.7469;15.4109;16.893;20.2722;16.1558;14.4426;10.347;13.57;16.065;12.9081;15.2066;13.9018;13.0923;8.90747;16.678;11.6839;10.9773;14.901;16.1439;18.6848;11.8345;20.0114;22.3553;11.7631;13.8445;10.9039;9.35369;17.9357;18.3189;16.8918;13.4415;13.4096;13.6032;32.7214;9.97544;6.61857;14.5519;16.8447;12.7613;16.0440460344828;5.04056554158289;-0.27850212357275;-0.304561813651604;-0.222020568663037;0.0342668769518146;0.0204572477541681;0.0138229846868221;-0.0831301181211347;0.0775634328345307;0.0775634328345307;16.27562;3.81040105526964;22.90538;5.75506610187928;16.68366;5.41536854267556;17.56986;4.70328560508502;16.6349;2.22657017630256;13.61934;2.22020004684263;12.852694;2.86015175527104;14.5083;3.15791546514469;15.77564;5.118525619551;15.188318;3.78631613380605;15.265642;10.16944177472;14.7193;2.04684048230437
"87";"total_runoff_km3";"Isle of Man (U.K.)";"Other";"IMN";1.12347;0.767195;1.07252;1.05162;0.864764;0.890387;0.764943;0.931968;1.07457;1.04507;1.10231;0.928533;0.848961;0.894801;0.838424;0.74065;1.04072;0.866625;0.888892;1.00983;0.89502;0.949048;1.16596;1.132;1.12657;1.01151;0.847153;1.00519;0.956519;1.02231;1.14402;0.899011;0.945539;0.882001;0.91078;0.901972;1.05262;1.00076;0.74268;0.775787;1.02031;1.12739;1.15764;1.03112;1.08851;0.900585;0.923807;0.933231;0.951228;1.02269;1.12474;1.02407;0.920667;0.955068;1.12311;1.08204;1.19271;1.12951;0.979674637931034;0.117327302571294;0.265015613051785;0.278784336645237;0.196612220205687;0.0443816860322663;0.0344164111660059;0.0292503887488198;0.00184128564397545;0.070233275161209;0.070233275161209;0.9759138;0.152278391662113;0.9413876;0.124809934173126;0.9226058;0.106784795405058;0.9093434;0.120476089402835;1.0537196;0.12265257445647;0.9685364;0.072388128248353;0.9562702;0.107504691063693;0.8947638;0.135545835052944;1.084994;0.0595265741497022;0.9463082;0.046438970657197;1.029531;0.0938718731942641;1.13475333333333;0.0555210017320773
"88";"total_runoff_km3";"India";"SOA";"IND";1592.81;1714.03;1420.91;1662.76;1430.04;1493.1;1570.11;1129.51;1135.48;1337.28;1291.76;1395.1;1615.5;1580.87;1083.46;1577.23;1345.64;1576.22;1432.19;1581.82;1619.23;1135.01;1378.16;1383.35;1147.81;1473.73;1366.26;1264.84;1130.14;1090.59;1598.31;1322.07;1646.46;1370.04;1128.67;1212.63;1473.3;1344.49;1278.66;1205.19;1404.64;1319.8;1185.53;1091.56;1062.76;1216.17;1175.61;1228.86;1413.01;1404.72;1441.87;1109.13;1551.74;1598.53;1310.14;1431.05;1005.21;1081.12;1354.58982758621;187.556179153251;-0.368951362788049;-0.357224153311391;-0.243799153055051;0.00437219399091977;0.00616961750258157;0.00686509646128088;-4.09780337752622;0.136125108103161;0.136125108103161;1564.11;133.709128147632;1333.096;201.428501533422;1393.338;218.443227681702;1502.62;108.235111447256;1332.712;199.998201541914;1265.112;160.021741554078;1413.11;212.014552920312;1302.854;110.735464192823;1212.858;146.80459876993;1287.674;112.404545860032;1402.282;198.019206315953;1172.46;227.139105175661
"89";"total_runoff_km3";"Ireland";"Other";"IRL";61.9552;42.8157;67.5429;60.1081;47.5205;45.3651;47.4682;53.8115;63.1917;52.9444;50.0811;46.4482;48.396;35.79;43.1727;44.1815;55.5439;40.473;40.2109;52.0397;47.1137;54.5278;59.456;57.744;55.24;54.3689;47.4816;55.6287;55.4203;49.2585;57.8055;44.3005;50.2411;48.9495;47.5253;50.5235;63.8713;55.4282;51.4579;46.7031;60.9196;58.0744;58.0251;48.2435;59.2494;43.2424;46.7314;48.8404;46.9185;52.8798;65.7811;61.264;50.2681;46.9317;52.441;49.67;59.5217;52.6251;51.9609120689655;6.83427900931914;0.104948384856862;0.118828632071119;0.0925589836660617;0.43302085738172;0.373316248010355;0.304739902851728;0.0424736011565994;0.0110141634840624;0.0110141634840624;55.98848;10.3839594597629;52.55618;6.93613726774492;44.7776;5.64277176882071;46.4898;6.95939712115928;54.8163;4.7352677875702;52.4316;3.79071137782871;49.76438;5.01044823663512;53.5968;6.52806521873058;56.9024;4.98138769169797;47.7225;3.51949694274622;55.33718;7.88888751580348;53.9389333333333;5.05555306008485
"9";"total_runoff_km3";"American Samoa (U.S.)";"Other";"ASM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"total_runoff_km3";"Iran, Islamic Republic of";"MENA";"IRN";57.3966;74.4131;60.3496;88.6252;70.1742;82.7057;96.2121;94.7093;57.2851;70.9352;111.939;165.628;65.8841;69.2315;158.084;49.8093;131.181;98.4368;161.361;120.515;99.4256;115.884;123.337;106.467;161.746;104.535;82.0879;74.9779;128.279;102.996;112.334;72.9207;72.939;116.594;134.356;143.981;92.9244;88.6313;154.387;88.2269;114.827;73.0963;66.2563;53.337;82.1404;90.3108;91.4406;135.134;122.65;103.798;38.131;83.3673;57.0563;65.7146;64.2825;61.4143;70.8022;67.2389;94.8776379310345;31.6774075753031;-0.114230912667967;-0.105724568581008;-0.073200241984271;0.393205521901815;0.428573274574705;0.416983138265501;-0.214281115998632;0.0130487014089553;0.0130487014089553;70.19174;12.4317734341485;80.36948;16.4618590162837;114.15332;47.2555236214456;112.26062;41.6179896613472;121.37192;24.3302422045486;98.57516;21.0121515538747;101.82874;27.6436606094056;113.63012;32.7157859931104;77.9314;23.1493609185005;108.66668;19.7068038624227;61.71034;16.3502246529826;66.4851333333333;4.73912330957249
"91";"total_runoff_km3";"Iraq";"MENA";"IRQ";-2.37484;-0.778821;0.473949;10.0719;3.05588;3.6887;0.32849;6.10528;1.50275;7.82979;11.609;16.4396;2.46278;6.96609;15.7328;0.694666;20.204;12.8641;9.37391;6.67441;2.61499;0.0163665;3.50898;5.26943;8.84797;0.897666;2.65684;4.23507;-2.2336;-4.11459;-3.62235;-5.36979;-12.1757;-10.9853;-7.18481;-6.33889;0.185312;-11.0537;-11.5561;-11.5816;-16.7441;-17.838;-8.48461;-9.13439;-10.3178;-11.7372;-9.53648;-9.85382;-2.6437;-13.3218;-12.7435;-12.9439;-18.6736;-18.3261;-16.2484;-10.3191;-4.57038;-18.0804;-2.52718364655172;9.68276748662754;-0.776086033540493;-0.792672798302009;-0.577737447065941;8.28794851335623e-13;0;1.49263076849296e-10;-0.444999980113192;0.602309531456605;0.602309531456605;2.0896136;4.88416323509251;3.891002;3.11661849746965;10.642054;5.93454828782107;9.9622172;7.25186744049208;4.0515473;3.28365913379936;0.2882772;3.43888506808372;-7.86759;3.64030161670019;-8.0689956;5.11208388197385;-12.50378;4.436193236667;-9.4186;4.08391535027356;-15.7871;2.84334697759524;-10.98996;6.77994837405124
"92";"total_runoff_km3";"Iceland";"Other";"ISL";80.9474;102.865;75.4293;107.913;87.9301;78.3779;83.9122;71.7602;71.4905;89.9663;89.7141;86.0614;93.7097;92.9352;105.102;97.1196;106.313;94.6152;93.3222;74.297;87.1753;81.8648;72.2099;86.5136;90.9605;106.018;97.3823;81.309;81.2727;81.9882;88.2588;110.966;96.9232;102.669;107.506;101.531;93.0991;99.2149;83.8269;101.052;89.7042;100.558;90.6451;90.6231;113.435;100.004;105.751;96.1104;104.106;104.164;101.787;108.223;81.9019;110.78;89.9169;98.7314;112.347;109.955;93.8666465517241;11.3104443240814;0.47906109547914;0.466117075271463;0.332123411978221;0.000142175443061499;0.000265498525795229;0.000230790926494695;0.320864145313604;0.229499533201675;0.229499533201675;91.01696;13.9620208695948;79.10142;7.96134908712085;93.50448;7.15253601088453;93.1334;11.6900918328301;83.74482;7.21264910050392;89.59404;11.4688583260497;101.2646;8.98670076947041;95.74478;7.46197268133568;96.99308;10.2108600865451;102.02708;3.93242515910983;98.52176;12.301459869991;107.011133333333;7.26951883231162
"93";"total_runoff_km3";"Israel";"Other";"ISR";0.534987;0.986793;0.638136;1.49148;1.27088;1.19218;2.38843;2.58915;1.27785;2.23606;1.68791;2.23224;1.25568;1.7941;1.64215;0.837379;2.7376;1.49626;1.19694;1.47708;1.24227;0.988862;2.36623;1.66656;1.21022;2.142;0.880788;0.97684;1.30373;1.52008;2.09754;1.07408;1.06782;1.62188;3.93224;1.92572;1.90866;1.40295;1.02035;1.42614;1.1474;0.362205;1.28476;1.0398;1.57843;2.33637;1.52823;0.857971;0.989237;0.939053;0.719953;0.790818;1.12989;0.871264;1.37287;1.88515;0.701989;1.14321;1.43822146551724;0.631367964053888;-0.184972607168354;-0.223107447168476;-0.167574107683001;0.164507011516373;0.0923197592884207;0.0631530966593443;-0.00691577061736712;0.034214865402655;0.034214865402655;0.9844552;0.406533341276826;1.936734;0.653406602377111;1.722416;0.350190981937;1.5490518;0.716078667435499;1.4948284;0.545349011095464;1.3646876;0.504148236601895;1.958712;1.18361777061685;1.536764;0.382890545756878;1.082519;0.450476374996514;1.3301722;0.621257981307846;0.976959;0.270187619823707;1.24344966666667;0.597915948156874
"94";"total_runoff_km3";"Italy";"Other";"ITA";142.676;143.704;199.515;120.429;109.186;156.881;116.477;131.879;139.703;100.122;117.655;121.599;104.585;101.187;145.514;121.155;106.317;124.283;150.896;162.752;143.486;154.726;137.19;114.024;119.174;101.378;149.228;128.925;129.036;121.785;108.53;89.2904;95.4574;120.813;116.818;105.925;125.248;101.466;147.926;107.913;109.621;107.225;112.737;115.401;125.892;93.2178;114.482;106.425;98.6359;74.3711;112.153;137.486;131.769;96.5878;87.7942;125.513;146.57;89.6502;121.041117241379;22.2530337359748;-0.412905050866453;-0.368790181180596;-0.257108287961283;0.00127665294080421;0.00461975056451816;0.00435964978903335;-0.54411417761235;0.170490581031029;0.170490581031029;143.102;34.8113861904406;129.0124;21.7425657133651;118.108;17.5547208465415;133.0806;23.0959327653161;133.72;16.9424483472726;126.0704;17.1850024236251;106.18176;13.5374199575842;117.6956;19.1609109465077;114.1752;7.24397033400883;97.42636;15.1870862545453;113.158;21.5471854802431;120.577733333333;28.7790470796608
"95";"total_runoff_km3";"Jamaica";"LCR";"JAM";17.8809;10.0848;17.1342;14.354;10.1893;22.1009;13.9864;9.53955;17.6359;6.86107;8.27926;16.5517;22.0655;12.6798;13.711;13.472;18.3256;12.4155;6.78403;7.29355;11.7537;21.3178;14.3754;16.5552;7.69712;5.6179;9.66641;7.31346;12.3978;13.3257;14.3161;10.0904;7.35556;7.67103;5.84616;15.7317;10.446;12.9619;18.018;10.2493;15.1173;15.8651;10.9318;13.3945;10.6102;11.4773;11.5601;22.4379;9.17828;21.874;14.5983;7.2193;26.0478;18.0528;14.019;7.85385;7.27517;3.36935;12.8436836206897;4.9649970875406;-0.0852049527534231;-0.101787197391492;-0.073200241984271;0.5248195256315;0.446043631027116;0.416983138265501;-0.0250515417269074;0.00725988397371377;0.00725988397371377;13.92864;3.70252193551909;14.024764;6.1176262563375;14.657452;5.09793003742892;11.658136;4.77297861091269;14.339844;5.10917946696727;9.664254;3.27023234331752;9.05585;3.31101744851941;13.48138;3.37544787650469;13.18378;2.38049928523409;15.305516;6.32934205382202;15.98744;6.85859497805491;6.16612333333333;2.43929773585213
"96";"total_runoff_km3";"Jordan";"MENA";"JOR";0.463698;1.08629;0.321896;1.89854;0.885802;1.07442;1.97315;2.78511;1.51003;2.30837;1.70246;1.54693;1.02488;1.9844;1.80935;0.904256;3.59474;2.07914;1.21325;1.22382;0.812001;1.77019;3.49916;1.55509;1.51173;2.90952;1.0116;1.52441;1.56998;1.1407;3.61346;1.88072;1.48282;2.37265;2.37698;1.79293;2.71547;0.989864;1.20823;1.84784;1.41352;1.07451;0.820074;1.25413;2.23988;2.1595;1.18721;0.720431;0.806927;0.912291;1.20654;0.670315;1.5116;0.542745;1.17204;1.819;1.18511;1.88502;1.57856413793103;0.7470167121708;-0.105905469182788;-0.105601525731336;-0.0828796128251664;0.428813751562036;0.429113249241213;0.358098672906202;-0.00468488923067418;0.0112159684028248;0.0112159684028248;0.9312452;0.62283024097839;1.930216;0.667950334141694;1.613604;0.365630595451201;1.8030412;1.09288389492535;1.8296342;1.00035805310559;1.631242;0.753947679895628;2.345326;0.801512282176636;1.7108668;0.672163002196045;1.3604228;0.538814762575414;1.1572718;0.587142362739821;1.020648;0.402999295263031;1.62971;0.386447318660642
"97";"total_runoff_km3";"Japan";"Other";"JPN";537.001;553.616;448.314;495.85;486.744;533.412;498.485;525.305;605.292;472.16;488.409;491.728;481.483;511.666;602.034;455.7;500.097;517.423;538.339;460.708;359.734;510.855;605.275;532.163;491.273;516.663;354.152;496.092;430.1;438.422;488.235;556.034;523.542;564.485;455.1;602.703;345.818;422.532;358.632;447.851;584.626;518.753;430.299;441.73;432.08;501.893;453.513;393.076;517.029;415.796;413.517;460.284;516.187;499.908;491.554;469.436;482.705;518.873;486.977344827586;61.3964391254291;-0.263561988696294;-0.286228429050417;-0.176043557168784;0.0456049009456654;0.0297429499582041;0.0509353665979341;-0.958245039835119;0.0694649218855463;0.0694649218855463;504.305;41.879204159105;526.9308;49.9853251334829;515.064;49.8950618448359;494.4534;35.7979631585374;499.86;89.4227718537063;447.0858;63.7237483454952;517.4792;46.0411859284706;435.5072;102.748612792096;481.4976;68.3159746274618;456.2614;53.4142799286857;476.29;40.5561702888722;490.338;25.5871307301151
"98";"total_runoff_km3";"Kazakhstan";"ECA";"KAZ";141.291;104.471;122.444;88.6154;69.7762;82.4149;112.397;70.7373;109.245;79.4413;61.1154;132.076;77.9093;93.5886;89.4885;87.5803;51.1136;44.0782;64.1154;68.8181;75.906;98.5907;75.8512;78.9704;60.1384;72.1342;63.0726;79.1851;66.1499;103.735;89.3498;62.5266;98.2789;51.2439;85.0006;107.905;96.074;55.8301;51.0198;53.2776;64.8342;64.4954;59.425;101.31;111.99;99.2071;80.0956;80.1751;69.1875;83.0123;49.6208;73.0836;78.4812;65.6221;51.6695;101.115;72.6216;87.1437;80.4835517241379;21.4636602636997;-0.293648871212971;-0.24199452459319;-0.165154264972777;0.025269674471433;0.0674039984899447;0.0670587376933133;-0.373235325602152;0.0862296595646589;0.0862296595646589;105.31952;27.9744097187412;90.8471;18.7648557211347;90.83556;26.2704387063292;63.14112;16.8708846744028;77.89134;13.7194979834541;76.85536;16.2388687550272;77.27996;19.6327714063247;72.8213;27.0070201630983;80.41092;24.3431543743205;82.33552;10.8127624704328;63.69544;12.7787615766552;86.9601;14.2475872557426
"99";"total_runoff_km3";"Kenya";"AFR";"KEN";93.6089;73.0439;70.4014;164.883;130.735;143.751;111.956;62.52;95.8184;133.318;173.989;91.5373;104.671;79.9359;87.4171;73.5518;82.2768;80.5323;54.6872;128.082;124.88;117.494;55.8068;92.5963;106.764;71.9646;52.8959;78.1331;76.0043;68.2319;100.592;88.9754;90.679;68.2343;62.5492;67.9948;83.1712;81.1273;66.2331;133.41;145.471;73.4364;40.6496;70.4348;82.0892;93.6131;49.4423;48.598;94.1822;90.9766;64.227;50.0969;82.7976;72.6848;85.4907;100.19;44.298;72.8624;87.6895482758621;29.3958759770956;-0.403352507823784;-0.360361745978037;-0.254688445251059;0.00169227400552831;0.00570944798993795;0.00474191999638942;-0.702136885170251;0.162693245567734;0.162693245567734;106.53444;40.5724783314133;109.47268;32.1743799771184;107.51006;38.2318588630346;83.82602;27.0484327984451;99.50822;27.283010254039;69.44596;10.0025021878528;82.20598;16.1032581213244;86.38728;27.3569965840002;82.4162;38.5507923446458;75.36244;24.0793524390296;71.0594;14.4464336438098;72.4501333333333;27.9482806063867
