"FID";"domesticNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"domesticNettoDemand_km3";"Latvia";"ECA";"LVA";0.0632477;0.0632477;0.063421;0.0638577;0.0647544;0.0650394;0.0672443;0.0682368;0.0717223;0.0740355;0.0774673;0.0821222;0.0761958;0.0786824;0.0812644;0.088138;0.0949519;0.0957951;0.0976259;0.101196;0.10667;0.108903;0.106039;0.109681;0.107171;0.103929;0.103435;0.103346;0.104665;0.106943;0.112126;0.11627;0.126946;0.122764;0.098247;0.0945132;0.0958653;0.0958393;0.0976336;0.100331;0.101923;0.103513;0.10558;0.107444;0.110516;0.117542;0.12462;0.129811;0.137942;0.152556;0.159263;0.146028;0.143086;0.143086;0.143478;0.143086;0.143086;0.143086;0.103710503448276;0.025861070174753;0.905604068358358;0.878809837089882;0.745375928983248;0;1.21797008153028e-19;2.22044604925031e-16;0.00138686911932079;0.820118728627209;0.820118728627209;0.0637057;0.000637074913177406;0.06925566;0.00359832170782436;0.07914642;0.00250409778203648;0.09554138;0.00478387517886911;0.1076928;0.0015387472826946;0.1044636;0.00148162336644641;0.1152706;0.0111035610864263;0.09683648;0.00224623344890953;0.1057952;0.00336352400021168;0.1324942;0.0134622176553494;0.1469882;0.00697080577838746;0.143086;0
"117";"domesticNettoDemand_km3";"Macao";"EAP";"MAC";0.00100761;0.00100761;0.00101037;0.000920076;0.000906632;0.000933821;0.000988757;0.0010378;0.0010852;0.00109077;0.0011009;0.00116404;0.00124258;0.00147273;0.00155897;0.00168358;0.00172843;0.00186709;0.00184172;0.00192419;0.00184778;0.0019521;0.00199667;0.00201275;0.00204254;0.00210674;0.00217627;0.00225989;0.00223443;0.00216611;0.00225006;0.00230876;0.00231981;0.00235046;0.00241769;0.0024349;0.00263859;0.00364361;0.00381353;0.00391517;0.00396796;0.00401423;0.00411001;0.00420254;0.00429396;0.00443045;0.00469885;0.00544513;0.00574114;0.00617754;0.00664589;0.00420964;0.0043098;0.0043098;0.0043216;0.0043098;0.0043098;0.0043098;0.00272877027586207;0.00151367742330395;0.919653126614666;0.978322127466236;0.915331352529917;0;5.49380502405332e-40;0;8.24343096988517e-05;0.845761873292128;0.845761873292128;0.0009704596;5.2358414173846e-05;0.0010272696;6.65488214944487e-05;0.001307844;0.000198756421355387;0.001809002;9.99193223055481e-05;0.001970368;7.59249041487705e-05;0.002188688;6.02940769893693e-05;0.002329356;6.13421782299912e-05;0.00328916;0.000697403880832334;0.00411774;0.00013365314231248;0.005298622;0.000725126316354606;0.004759346;0.00105558392881855;0.0043098;0
"118";"domesticNettoDemand_km3";"Morocco";"MENA";"MAR";0.130033;0.130033;0.13039;0.131884;0.140918;0.147915;0.152024;0.157437;0.158772;0.164476;0.171461;0.179802;0.186585;0.213082;0.226349;0.244418;0.26367;0.279924;0.289408;0.306416;0.327733;0.351166;0.373496;0.405286;0.413481;0.407818;0.403246;0.409932;0.452243;0.405098;0.430592;0.438032;0.457982;0.472088;0.478087;0.471563;0.492885;0.508536;0.529602;0.620058;0.551801;0.553614;0.655255;0.664719;0.567044;0.607655;0.637171;0.649976;0.674417;0.707934;0.749658;0.759169;0.763425;0.763425;0.765517;0.763425;0.763425;0.763425;0.431292689655172;0.213328367651079;0.990658837015396;0.994569032017478;0.961462110349727;0;1.00121475687804e-56;0;0.0125147837214309;0.981404931356695;0.981404931356695;0.1326516;0.00468378973695446;0.1561248;0.00637748882398081;0.1954558;0.0232623929701998;0.2767672;0.023805534759799;0.3742324;0.0360540357283342;0.4156674;0.0206051316617973;0.4553562;0.0207179314411454;0.5245288;0.0574761713904119;0.5984866;0.0565489049876299;0.6554306;0.0379564355715865;0.7602388;0.00634942786398899;0.763425;0
"119";"domesticNettoDemand_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"domesticNettoDemand_km3";"Austria";"Other";"AUT";0.156306;0.156306;0.156734;0.161869;0.165758;0.170709;0.176417;0.181892;0.187472;0.191809;0.197169;0.203689;0.212992;0.223313;0.237291;0.259984;0.274683;0.285315;0.292294;0.258698;0.27338;0.288641;0.297607;0.339804;0.340929;0.342305;0.336924;0.339889;0.375675;0.337345;0.345248;0.415167;0.371106;0.376257;0.392231;0.390729;0.401684;0.427094;0.427468;0.413034;0.41691;0.416574;0.486176;0.488462;0.420834;0.445581;0.465264;0.473231;0.48275;0.504221;0.519291;0.505782;0.50414;0.50414;0.505521;0.50414;0.50414;0.50414;0.345422655172414;0.119363857290713;0.986435978702281;0.985460918859963;0.915331352529917;0;8.37911440370269e-45;0;0.00697256175213012;0.973055940078326;0.973055940078326;0.1593946;0.00426536068814819;0.1816598;0.00842984013490173;0.2148908;0.0159362038516078;0.2741948;0.0149463697498757;0.3080722;0.0307291275616474;0.3464276;0.0164922069717791;0.3800018;0.0259187674417593;0.4120018;0.0160236723069339;0.4457912;0.0379551036252044;0.4742094;0.0216460199413195;0.5077748;0.00648261657820356;0.50414;0
"120";"domesticNettoDemand_km3";"Moldova";"ECA";"MDA";0.139866;0.139866;0.140249;0.143272;0.146188;0.148902;0.152342;0.155331;0.157692;0.160046;0.162392;0.164831;0.167154;0.169709;0.171337;0.174578;0.178575;0.180572;0.182917;0.184879;0.186282;0.188608;0.190678;0.191838;0.194032;0.196268;0.198047;0.200222;0.202088;0.202017;0.204211;0.205951;0.20727;0.207109;0.19629;0.195208;0.195979;0.193832;0.191942;0.191283;0.188397;0.184739;0.182403;0.181103;0.179132;0.17752;0.176726;0.176029;0.17591;0.173267;0.173798;0.169318;0.169319;0.169319;0.169783;0.169319;0.169319;0.169319;0.177837465517241;0.0181223299915698;0.412362063249394;0.320445575751191;0.210016344811241;0.00129755707523849;0.0141921212482535;0.0202390638698098;0.000442530653049929;0.170042471207303;0.170042471207303;0.1418882;0.00279592313914386;0.1548626;0.00438676176695293;0.1670846;0.00360812988956883;0.1803042;0.00398769152518094;0.1902876;0.00297668318771078;0.1997284;0.00254217019493188;0.2041662;0.0045693459816477;0.1936488;0.00202513424246393;0.1831548;0.00356890588276015;0.1758904;0.00160122181474023;0.1703074;0.00196163612833778;0.169319;0
"121";"domesticNettoDemand_km3";"Madagascar";"AFR";"MDG";0.0628399;0.0628399;0.063012;0.0613211;0.0633281;0.0648391;0.0669478;0.0687297;0.0714338;0.0738529;0.0769443;0.0788971;0.0816301;0.0850323;0.0891315;0.0963876;0.102229;0.109463;0.109395;0.11416;0.120285;0.13288;0.141306;0.137552;0.138765;0.140518;0.135022;0.136198;0.143832;0.135796;0.135973;0.138966;0.151164;0.147005;0.155239;0.163533;0.160562;0.166653;0.182171;0.179595;0.186263;0.189737;0.195856;0.209227;0.21089;0.229719;0.21897;0.231978;0.242318;0.268186;0.293659;0.289185;0.296405;0.296405;0.297217;0.296405;0.296405;0.296405;0.156735503448276;0.0757956806454544;0.968626445658575;0.991984297202507;0.950536404550299;0;5.24386607661502e-52;0;0.00434761821649385;0.938237191229161;0.938237191229161;0.0626682;0.000778990795837793;0.06916066;0.00356870559208798;0.08232706;0.00486937396468992;0.10632692;0.00700336143091301;0.1341576;0.00833563136780892;0.1382732;0.00377334933447726;0.1456694;0.00810104075412535;0.1705028;0.00976004058393201;0.1983946;0.0112032378935734;0.2382342;0.0186851934482895;0.2945742;0.00330034531526625;0.296405;0
"122";"domesticNettoDemand_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"domesticNettoDemand_km3";"Mexico";"LCR";"MEX";0.935812;0.935812;0.938376;1.01344;1.05094;1.10193;1.17916;1.22803;1.28731;1.34157;1.40371;1.46941;1.53345;1.76389;1.87107;2.01965;2.21688;2.38629;2.42793;2.40126;2.60283;2.85599;3.22156;3.50957;3.17694;3.04943;3.22856;3.30973;3.00088;3.09748;3.37529;3.61122;3.8218;4.0732;4.29136;4.46393;4.57302;4.11547;4.34258;4.63952;4.76458;5.00059;5.32932;5.4654;5.55905;5.70521;5.8746;6.09492;6.32572;6.50651;6.62862;6.21355;6.52685;6.52685;6.54473;6.52685;6.52685;6.52685;3.64678155172414;1.9260634913121;0.990084474349086;0.992230462422981;0.951750371861346;0;2.19659542163715e-52;0;0.112925876464978;0.980267266347104;0.980267266347104;0.974876;0.0539841559719146;1.2276;0.0931316439240712;1.608306;0.200003964660704;2.290402;0.172561645130081;3.073378;0.350577886025345;3.137216;0.128430567739927;3.834574;0.362831846286954;4.426904;0.207381319626431;5.223788;0.332642189401766;6.101392;0.325146244280939;6.48812;0.159164736044138;6.52685;0
"124";"domesticNettoDemand_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"domesticNettoDemand_km3";"Macedonia, FYR";"ECA";"MKD";0.0041001;0.0041001;0.00411133;0.00410425;0.00413126;0.00419027;0.00431946;0.00486717;0.00491659;0.00495025;0.00502763;0.0051943;0.00534736;0.005443;0.00564187;0.00607023;0.0064845;0.00706073;0.00719549;0.0074825;0.00774024;0.00814994;0.00851058;0.00869565;0.0086959;0.00861686;0.00864299;0.00929026;0.00948832;0.0096121;0.00982017;0.0100391;0.0100883;0.00977558;0.00873488;0.00895514;0.00932197;0.00973843;0.0100922;0.0117564;0.0110995;0.0116262;0.010691;0.010609;0.0111422;0.0119676;0.0126389;0.0127879;0.0133292;0.0141149;0.0149519;0.0142445;0.0140256;0.0140256;0.014064;0.0140256;0.0140256;0.0140256;0.0090327275862069;0.00335278198780849;0.982458500805092;0.984230092757597;0.917759287152012;0;8.02346435055357e-44;0;0.000195060866836874;0.965224705804188;0.965224705804188;0.004109408;1.30488187204821e-05;0.004648748;0.000363656302874019;0.005330832;0.000234612399650999;0.00685869;0.000571200631433474;0.008358462;0.0004112115948268;0.009130106;0.000470900266383445;0.009691606;0.000551593868602616;0.009972828;0.00108508365777483;0.01103358;0.000407728907486334;0.0129677;0.000804267924885731;0.01426232;0.000395992950694833;0.0140256;0
"126";"domesticNettoDemand_km3";"Mali";"AFR";"MLI";0.0713252;0.0713252;0.0715206;0.0842537;0.0848586;0.088108;0.0926232;0.10009;0.103886;0.0687674;0.0744779;0.0750116;0.0772717;0.0824622;0.0866386;0.0915419;0.0916023;0.105537;0.111045;0.115872;0.122699;0.134471;0.139891;0.133402;0.129494;0.130329;0.13228;0.133422;0.144793;0.15268;0.155445;0.159644;0.170299;0.172213;0.182967;0.18095;0.161432;0.180419;0.18539;0.183683;0.188192;0.18964;0.188283;0.195471;0.212112;0.231909;0.243161;0.252858;0.262473;0.281902;0.30403;0.310857;0.317624;0.317624;0.318494;0.317624;0.317624;0.317624;0.165545225862069;0.0797291269627368;0.952033278361416;0.978875999212301;0.914117385218869;0;2.68106138564696e-40;0;0.00449489714540584;0.906367363107582;0.906367363107582;0.07665666;0.00721482640664347;0.09069492;0.0137249651362763;0.0791724;0.00523283321585926;0.10311964;0.0111576300155096;0.1319914;0.00638607064633644;0.1387008;0.0096399218202224;0.1681136;0.0108907310957529;0.1783748;0.00968580015796321;0.1947396;0.0101599692076305;0.2544606;0.0190791308580868;0.3137258;0.00623229911028025;0.317624;0
"127";"domesticNettoDemand_km3";"Myanmar";"EAP";"MMR";0.107327;0.107327;0.107621;0.105413;0.106651;0.111176;0.117337;0.12683;0.132321;0.134823;0.138541;0.145221;0.149223;0.146221;0.147775;0.159811;0.174074;0.188269;0.183919;0.193359;0.206149;0.216057;0.223341;0.226826;0.231793;0.233176;0.239465;0.251622;0.250929;0.259927;0.264221;0.268935;0.275098;0.27886;0.275169;0.27728;0.276033;0.291525;0.299235;0.305962;0.306089;0.308751;0.313984;0.314674;0.32283;0.335431;0.35191;0.369442;0.38732;0.409286;0.436367;0.43788;0.443885;0.443885;0.445101;0.443885;0.443885;0.443885;0.256781586206897;0.108248320650648;0.986069487449064;0.99746147335804;0.976029718082299;0;5.87025401198868e-66;0;0.00632090565689495;0.972333034078057;0.972333034078057;0.1068678;0.000887761905017328;0.1244974;0.0100249536308155;0.1453962;0.00412334344919266;0.1798864;0.0132744724490279;0.2208332;0.0100094673284846;0.2470238;0.0106276011263126;0.2724566;0.00582160659096783;0.290007;0.0132218714446934;0.3132656;0.00643938345651197;0.3706778;0.028998492878079;0.4414236;0.00399269818543801;0.443885;0
"128";"domesticNettoDemand_km3";"Mongolia";"EAP";"MNG";0.017074;0.017074;0.0171208;0.0172435;0.0174151;0.0176915;0.0204249;0.0210336;0.0216057;0.022381;0.0234286;0.0246182;0.0257035;0.0272197;0.0253922;0.0278858;0.0317847;0.0336404;0.0359522;0.0380197;0.0394084;0.0424087;0.0448199;0.0470929;0.0490039;0.0505609;0.0477324;0.0483769;0.0534972;0.0553139;0.0574572;0.0600882;0.0553938;0.0661811;0.0557361;0.0477546;0.0500061;0.0567361;0.0555521;0.0538977;0.0533158;0.0526184;0.0565724;0.0568529;0.0591927;0.0622696;0.0673216;0.0731839;0.0807134;0.0869735;0.0952839;0.0897918;0.0985546;0.0985546;0.0988246;0.0985546;0.0985546;0.0985546;0.0507830120689655;0.0252351630182345;0.954560427778673;0.97001405127526;0.899549777486298;0;4.34009992527664e-36;0;0.00142646185056445;0.911185610281;0.911185610281;0.01718548;0.000145885869774972;0.02062734;0.00179288157249719;0.02527244;0.00139819102879399;0.03345656;0.00390233089486271;0.04454676;0.00378805937757053;0.05109626;0.00326152124368369;0.05897128;0.00443807970151506;0.05278932;0.0037925338155381;0.05571044;0.00271428336269447;0.0740924;0.0099524881680412;0.0962019;0.00386914253679029;0.0985546;0
"129";"domesticNettoDemand_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"domesticNettoDemand_km3";"Azerbaijan";"ECA";"AZE";0.161129;0.161129;0.16157;0.166877;0.172597;0.178602;0.228752;0.234815;0.241972;0.251229;0.263351;0.27647;0.28829;0.303711;0.259343;0.284457;0.324652;0.334207;0.356241;0.375021;0.386877;0.414759;0.436251;0.436214;0.454852;0.472527;0.482861;0.493676;0.511355;0.492734;0.487313;0.490115;0.507166;0.509088;0.605673;0.567826;0.541949;0.537978;0.549311;0.588846;0.614457;0.620939;0.652309;0.670024;0.69168;0.73002;0.776344;0.889691;1.02844;0.993527;1.11934;1.0799;1.13815;1.13815;1.14127;1.13815;1.13815;1.13815;0.546387534482759;0.30637734183641;0.950642189165554;0.994999821153306;0.959034175727632;0;9.95414830019914e-58;0;0.0172474283121595;0.903720571821474;0.903720571821474;0.1646604;0.00505952268499708;0.227074;0.0283623340806077;0.278233;0.0182461360704123;0.3349156;0.0343334010374737;0.4257906;0.0259740094575327;0.4906306;0.0144161933706509;0.519871;0.0489518033835323;0.557182;0.0210872839526574;0.6498818;0.0326009630639955;0.8836044;0.130566397906582;1.123362;0.0258030438126977;1.13815;0
"130";"domesticNettoDemand_km3";"Montenegro";"ECA";"MNE";0.00667013;0.00667013;0.0066884;0.00673118;0.0068855;0.00708848;0.00732678;0.00757898;0.00769577;0.00783715;0.00800549;0.00827893;0.00857258;0.00881458;0.00918892;0.00983061;0.0104242;0.0110636;0.011177;0.0116326;0.0121466;0.0128843;0.0135745;0.0136281;0.0135993;0.0136324;0.0136666;0.013755;0.0144992;0.0150271;0.015449;0.0157362;0.0151811;0.0152458;0.0146663;0.0148236;0.0151228;0.0169946;0.0175599;0.0195331;0.0187909;0.018997;0.0177297;0.0176388;0.018616;0.0192278;0.0201633;0.0168288;0.0170838;0.0176371;0.0180194;0.018356;0.0182415;0.0182415;0.0182915;0.0182415;0.0182415;0.0182415;0.0136805881034483;0.00434404782669887;0.958250545425881;0.949336172755499;0.855846954288583;0;7.87123830459705e-30;0;0.00024650418314928;0.918244107808997;0.918244107808997;0.006729068;9.09349947489965e-05;0.007505432;0.000298931514514612;0.0085721;0.000459961746833364;0.010825602;0.000704006750692065;0.01316656;0.000649362616725047;0.01411606;0.000621107026204019;0.01525568;0.000394113139846922;0.0168068;0.00192380341901141;0.01835448;0.000627342607352633;0.01818816;0.0014450923060483;0.01822998;0.000126762679839138;0.0182415;0
"131";"domesticNettoDemand_km3";"Mozambique";"AFR";"MOZ";0.02145;0.02145;0.0215088;0.0217324;0.0220249;0.0228955;0.0240474;0.0254665;0.026523;0.0270755;0.0277513;0.0291124;0.0298717;0.0299131;0.0303281;0.0326917;0.0355521;0.0378518;0.0372485;0.0390352;0.0415593;0.0433044;0.0461307;0.0470262;0.0480228;0.0469789;0.0474395;0.050991;0.0534371;0.0447286;0.044157;0.0458041;0.0470511;0.0489986;0.0456549;0.0470164;0.0475848;0.0496654;0.0555782;0.0590323;0.0601243;0.0621728;0.0628041;0.0635945;0.0656161;0.0684307;0.0733268;0.0774685;0.0803307;0.08414;0.0898288;0.0914526;0.0929883;0.0929883;0.0932431;0.0929883;0.0929883;0.0929883;0.0510545810344828;0.0227500520795198;0.961802688684313;0.979552953568603;0.926257058329346;0;1.0866755578307e-40;0;0.00129574339106092;0.925064411960371;0.925064411960371;0.02163322;0.000247926081725985;0.02520158;0.00173046569078962;0.02939532;0.00101832681983733;0.03647586;0.00246036603638564;0.04520868;0.0026933727883455;0.04871502;0.00346448888106168;0.04633314;0.00180939366169996;0.05177542;0.00528642589109126;0.06286236;0.00200592701462441;0.07673934;0.00610078350074808;0.09210022;0.00145450226435025;0.0929883;0
"132";"domesticNettoDemand_km3";"Mauritania";"AFR";"MRT";0.0273957;0.0273957;0.0274708;0.0252842;0.0259353;0.0265679;0.0295353;0.0311921;0.0321472;0.0330454;0.0346028;0.0346399;0.0356883;0.0372101;0.0395287;0.0430121;0.0465316;0.0490757;0.0512085;0.0524103;0.0532932;0.0568448;0.0592798;0.0609622;0.0618098;0.0635219;0.0627328;0.0619181;0.0657044;0.0689074;0.0707827;0.0725435;0.0747384;0.0784006;0.0862268;0.0837541;0.0864078;0.0908076;0.0929964;0.0939548;0.0919181;0.0835827;0.0826318;0.0846405;0.0873934;0.0918381;0.0993894;0.107886;0.12269;0.126804;0.138259;0.133644;0.143066;0.143066;0.143458;0.143066;0.143066;0.143066;0.0735332706896552;0.0371626383865594;0.968912026984503;0.988414901505644;0.93961069875087;0;1.50723293545179e-47;0;0.00213226661232272;0.938790516035214;0.938790516035214;0.02669634;0.00101873921736625;0.03049758;0.00255261427893053;0.03633396;0.00207711434639502;0.04844764;0.00377279027882547;0.05843796;0.0034444339662708;0.06455692;0.0028109356870978;0.0765384;0.00611678412035279;0.08958414;0.00436811010941803;0.0860333;0.00374153302471059;0.1097215;0.0149158568704584;0.1402986;0.00429367218124532;0.143066;0
"133";"domesticNettoDemand_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"domesticNettoDemand_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"domesticNettoDemand_km3";"Malawi";"AFR";"MWI";0.0215078;0.0215078;0.0215667;0.0222088;0.0229033;0.0235641;0.0241105;0.0259393;0.027502;0.0282477;0.0280201;0.0293243;0.0303696;0.0334627;0.0351416;0.0370059;0.0401782;0.0425378;0.0445597;0.0479107;0.0514039;0.0543363;0.0579778;0.0590481;0.0591474;0.0606412;0.0616794;0.0625014;0.0650062;0.0674506;0.0737829;0.0798483;0.0855044;0.091102;0.0866578;0.0914907;0.0775539;0.0838063;0.0983322;0.105779;0.0951781;0.0983949;0.0996527;0.101148;0.11718;0.116942;0.122561;0.127691;0.135772;0.142802;0.153039;0.162333;0.169218;0.169218;0.169682;0.169218;0.169218;0.169218;0.0787773120689655;0.0480020824999605;0.970222320063846;0.996415271171028;0.972387816149156;0;9.10362528985635e-62;0;0.00275792188317079;0.941331350350068;0.941331350350068;0.02193888;0.000615048906185517;0.02587272;0.00204540105162777;0.03126366;0.00295615195532977;0.04243846;0.0041556113151978;0.0563827;0.00340104651761778;0.06345576;0.00275456968835424;0.08337908;0.00669820052827623;0.09139242;0.0112271739759834;0.10231074;0.00859826130929969;0.1291536;0.0103054207725837;0.164698;0.00719768299524229;0.169218;0
"136";"domesticNettoDemand_km3";"Malaysia";"EAP";"MYS";0.196761;0.196761;0.1973;0.200685;0.207015;0.214555;0.222905;0.234236;0.242669;0.245218;0.252198;0.26388;0.27162;0.304587;0.324283;0.371396;0.403017;0.404685;0.430844;0.459247;0.490721;0.534761;0.566207;0.578731;0.597065;0.621767;0.651603;0.653187;0.636368;0.668272;0.698639;0.731452;0.771279;0.809269;0.861798;0.90256;0.94239;1.01361;1.05864;1.06269;0.956455;0.990621;1.04644;1.04521;1.07645;1.11327;1.1591;1.1982;1.25059;1.32376;1.39717;1.34624;1.43651;1.43651;1.44044;1.43651;1.43651;1.43651;0.741747706896552;0.422648330485079;0.989067640717648;0.996907601611974;0.976029718082299;0;1.46386608830978e-63;0;0.0247545919283888;0.978254797914771;0.978254797914771;0.1997044;0.00440212435081064;0.2319166;0.0130437250546;0.2833136;0.030056758546124;0.4138378;0.0329900596043717;0.553497;0.0417981260106239;0.6462394;0.0177398965132269;0.7744874;0.0641253066994615;0.995978;0.0712153443437578;1.0230352;0.0484155209380215;1.208984;0.0816554764238138;1.411374;0.0404742539152977;1.43651;0
"137";"domesticNettoDemand_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"domesticNettoDemand_km3";"Namibia";"AFR";"NAM";0.0120594;0.0120594;0.0120924;0.0123923;0.0126928;0.0129597;0.0135687;0.01409;0.014739;0.0151164;0.0157433;0.0165824;0.0173902;0.0184448;0.0195953;0.0218356;0.0242313;0.0251982;0.0258964;0.0272109;0.0289569;0.0310329;0.029073;0.0289995;0.0287006;0.0296027;0.0286091;0.0274993;0.0293108;0.0325712;0.0343297;0.0354719;0.0367743;0.0426511;0.0449714;0.0456608;0.0480111;0.0496439;0.0503659;0.0515646;0.0512249;0.0517147;0.0545977;0.0537574;0.0535078;0.0604728;0.0668899;0.0695844;0.0723751;0.0753574;0.0769046;0.0779825;0.0855432;0.0855432;0.0857776;0.0855432;0.0855432;0.0855432;0.0406131379310345;0.0240496367073836;0.967598658565076;0.994076701576531;0.96024814303868;0;1.12966903461372e-55;0;0.0013780164385247;0.936247164056929;0.936247164056929;0.01225926;0.000279904837400143;0.01409476;0.000869470593522289;0.0175512;0.00151738777344488;0.02487448;0.00201596414328232;0.02935258;0.000949729744190419;0.02951862;0.00188900656086738;0.03883968;0.00469234932757569;0.04904926;0.00228984225941439;0.0529605;0.00142997690016308;0.06893592;0.00568538672273048;0.08235022;0.00449635773176468;0.0855432;0
"139";"domesticNettoDemand_km3";"New Caledonia (Fr.)";"Other";"NCL";0.000276165;0.000276165;0.000276921;0.000282778;0.0002904;0.000298958;0.000313162;0.000338729;0.000348034;0.000355034;0.000376773;0.000406041;0.000395328;0.00042343;0.000461013;0.000477553;0.000508736;0.000555299;0.000559354;0.000655454;0.000668214;0.000715947;0.00075381;0.000715434;0.000712482;0.000696731;0.000694356;0.000716609;0.000806115;0.000869947;0.00097119;0.000995683;0.00105387;0.00108212;0.00113252;0.00117228;0.00117953;0.00126529;0.00128003;0.00125868;0.00126801;0.00126193;0.0012252;0.00126903;0.0012926;0.00133967;0.00140418;0.00147395;0.0015391;0.00160265;0.00165447;0.00167951;0.00170341;0.00170341;0.00170808;0.00170341;0.00170341;0.00170341;0.000928475775862069;0.000490269744431628;0.988957080203209;0.994630573322596;0.959034175727632;0;7.282749332103e-57;0;2.87119809591187e-05;0.978036106484052;0.978036106484052;0.0002804858;6.19661130780366e-06;0.0003307834;2.38336798627488e-05;0.000412517;3.1960872242478e-05;0.0005512792;6.74151811070771e-05;0.0007131774;3.035606212604e-05;0.0007567516;7.80337354917731e-05;0.0010470766;6.51437697542903e-05;0.001231162;5.10954877655552e-05;0.001263354;2.43258058448225e-05;0.00147191;0.000104506430184941;0.001689776;2.26865197859875e-05;0.00170341;0
