"FID";"fossil_groundwater_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"213";"fossil_groundwater_abstraction_km3";"Kosovo";"ECA";"XRK";3.83291e-16;1.20005e-17;2.62248e-14;3.33059e-13;8.51257e-14;0;1.93168e-13;1.19759e-12;9.99561e-13;8.25569e-14;3.59228e-14;8.63596e-13;1.24441e-14;1.14522e-12;4.27143e-14;1.57463e-13;4.60419e-14;1.60038e-12;3.10013e-14;1.20884e-12;1.8749e-13;5.33849e-14;2.17312e-22;0;0;1.72261e-18;1.79472e-18;1.91364e-18;1.74347e-18;0;0;3.3161e-19;3.77206e-18;1.63549e-18;2.37886e-22;0;2.66165e-22;0;0;0;0;0;0;3.15042e-19;0;0;0;0;0;0;0;5.56098e-22;0;6.89085e-23;0;0;0;2.68265e-22;1.43141245202701e-13;3.64112353518925e-13;-0.378747696179916;-0.738324495451441;-0.545604128315118;0.00337068914433177;3.73804323338037e-11;8.59274318075813e-09;-8.16650127242241e-15;0.14344981736159;0.14344981736159;8.89609583e-14;1.40794450320548e-13;4.9457518e-13;5.60011266722029e-13;4.1997944e-13;5.42835855510571e-13;6.0874524e-13;7.41203748542365e-13;4.81749800434624e-14;8.12377746757474e-14;1.434888e-18;8.05542196020792e-19;1.1478795772e-18;1.61439553809046e-18;5.3233e-23;1.19032606646246e-22;6.30084e-20;1.40891065553498e-19;0;0;1.250013e-22;2.42830569516999e-22;8.94216666666667e-23;1.54882869964155e-22
"214";"fossil_groundwater_abstraction_km3";"Disputed Area - China and India";"Other";"XXX";1.21621e-12;1.40955e-12;1.22851e-12;1.00995e-12;9.43003e-13;1.10573e-12;9.70347e-13;1.31972e-12;7.43619e-13;1.71674e-12;2.60921e-12;4.3581e-12;5.49091e-12;4.28898e-12;3.60736e-12;3.89687e-12;8.65262e-12;7.55023e-12;8.07956e-12;6.22329e-12;4.78196e-12;4.48965e-12;3.05734e-12;3.13003e-12;2.25973e-12;2.71515e-12;4.23626e-12;3.39034e-12;2.69774e-12;3.20585e-12;6.22936e-12;6.31945e-12;9.86414e-12;3.43187e-12;2.83578e-12;5.11982e-12;1.17318e-11;1.67616e-11;1.34947e-11;8.77051e-12;8.19398e-12;9.18209e-12;7.3925e-12;6.60555e-12;6.10258e-12;7.39887e-12;5.85827e-12;6.0199e-12;5.83448e-12;4.28515e-12;3.93945e-12;3.48178e-12;9.84308e-12;9.99541e-12;9.54279e-12;8.5443e-12;8.92165e-12;8.33192e-12;5.42098860344828e-12;3.43307183445356e-12;0.620844392009049;0.683103140668738;0.468844525105868;2.00140765294066e-07;9.251126372173e-09;2.00698891283935e-07;1.26216540927127e-13;0.385447759089086;0.385447759089086;1.1614446e-12;1.86896129483197e-13;1.1712312e-12;3.69839775173926e-13;4.070912e-12;1.06041007556982e-12;6.880514e-12;1.89477343044756e-12;3.543742e-12;1.05881503350207e-12;3.249068e-12;6.29564256585458e-13;5.73612e-12;2.79935925190926e-12;1.1175686e-11;4.45387215043045e-12;7.49534e-12;1.23240680574638e-12;5.879334e-12;1.10370134716326e-12;7.360502e-12;3.33977528246587e-12;8.59929e-12;2.98685944262531e-13
"215";"fossil_groundwater_abstraction_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"216";"fossil_groundwater_abstraction_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";"fossil_groundwater_abstraction_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"fossil_groundwater_abstraction_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"fossil_groundwater_abstraction_km3";"Montserrat (U.K.)";"Other";"MSR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";"fossil_groundwater_abstraction_km3";"Bosnia and Herzegovina";"ECA";"BIH";5.77342e-12;4.27182e-12;4.69235e-12;4.05449e-12;3.84155e-12;3.28909e-12;6.51436e-12;3.50661e-12;4.23535e-12;3.67352e-12;2.7461e-12;6.14447e-12;4.16e-12;3.7731e-12;1.68952e-12;3.41304e-12;1.00457e-11;1.01895e-11;1.1324e-11;7.08209e-12;4.29879e-12;6.66681e-12;8.38003e-12;6.19388e-12;1.12688e-11;1.52258e-11;6.78323e-12;6.69946e-12;5.4697e-12;5.82146e-12;8.75337e-12;7.7735e-12;6.08763e-12;9.74513e-12;8.7516e-12;1.06801e-11;9.70266e-12;8.97398e-12;8.64908e-12;5.9767e-12;1.08862e-11;1.26353e-11;5.46457e-12;1.31129e-11;1.04625e-11;8.07818e-12;5.74752e-12;1.36411e-11;1.3891e-11;1.30449e-11;1.61679e-11;8.34543e-12;1.34923e-11;2.18682e-11;2.03328e-11;9.46022e-12;1.23079e-11;1.81895e-11;8.50776224137931e-12;4.43581158854028e-12;0.727170345799123;0.734596573256637;0.52692075015124;1.01900710092195e-10;0;5.13751174935351e-09;1.91011656771968e-13;0.528776711809612;0.528776711809612;4.526726e-12;7.64710288037241e-13;4.243786e-12;1.31678146191006e-12;3.702638e-12;1.66915378531159e-12;8.410866e-12;3.20415672213142e-12;7.361662e-12;2.62347668773138e-12;7.99993e-12;4.07837509805069e-12;8.222246e-12;1.38197706910426e-12;8.796504e-12;1.7588049033591e-12;1.0512294e-11;3.03694372530674e-12;1.088054e-11;3.72723526976766e-12;1.6041326e-11;5.4339115624364e-12;1.33192066666667e-11;4.45164443887125e-12
"220";"fossil_groundwater_abstraction_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"fossil_groundwater_abstraction_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"fossil_groundwater_abstraction_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"fossil_groundwater_abstraction_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"fossil_groundwater_abstraction_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"fossil_groundwater_abstraction_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"fossil_groundwater_abstraction_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"fossil_groundwater_abstraction_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"fossil_groundwater_abstraction_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"fossil_groundwater_abstraction_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"fossil_groundwater_abstraction_km3";"Belarus";"ECA";"BLR";5.25686e-13;2.42222e-13;6.29252e-13;4.9007e-13;4.35131e-13;8.89876e-15;5.52967e-13;5.84493e-13;5.10415e-13;1.79357e-13;3.70408e-14;6.32191e-13;1.97985e-13;9.43704e-12;1.19678e-12;2.72156e-13;2.04261e-13;3.25868e-13;1.57486e-11;1.83992e-12;1.64033e-12;2.38274e-12;1.8346e-13;2.59041e-12;9.86339e-13;1.13091e-10;2.22907e-12;6.81831e-13;3.8201e-13;9.76852e-13;8.05048e-13;2.17923e-12;1.81013e-12;2.25142e-12;0.00227324;1.74903e-12;1.67468e-12;3.71242e-12;1.96402e-07;1.45101e-12;4.12913e-13;8.50843e-11;1.46456e-11;2.61712e-12;1.29144e-10;1.44206e-12;1.14183e-12;5.07574e-13;6.29679e-13;1.4781e-10;1.39555e-12;5.31704e-14;2.22533e-13;4.67606e-11;2.10165e-12;2.00385e-11;3.70803e-10;0.0473293;0.000855219610373059;0.00621657239692239;0.227513539288479;0.507028822787536;0.352692075015124;0.0858736944919425;6.17709911404821e-05;9.20077618942194e-05;8.37546373836114e-05;0.0517624105595697;0.0517624105595697;4.644722e-13;1.43012950970183e-13;3.67226152e-13;2.57827912655856e-13;2.30020736e-12;4.01483101688539e-12;3.678161e-12;6.78198619975513e-12;1.5566558e-12;9.96116481737051e-13;2.34721526e-11;5.01033890087762e-11;0.000454648001409166;0.00101662383304658;3.9282117428e-08;8.78326845166639e-08;4.63807866e-11;5.78427554407557e-11;3.03062286e-11;6.56877006752857e-11;1.010670068e-11;2.05075812794742e-11;0.0157764334636138;0.0273255839827303
"230";"fossil_groundwater_abstraction_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"fossil_groundwater_abstraction_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"fossil_groundwater_abstraction_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"fossil_groundwater_abstraction_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"fossil_groundwater_abstraction_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"fossil_groundwater_abstraction_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"fossil_groundwater_abstraction_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"fossil_groundwater_abstraction_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"fossil_groundwater_abstraction_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"239";"fossil_groundwater_abstraction_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"fossil_groundwater_abstraction_km3";"Belize";"LCR";"BLZ";7.93269e-13;4.57034e-13;5.35249e-05;3.06979e-13;3.76611e-13;1.64391e-12;1.68739e-05;6.68057e-13;7.72297e-13;1.5357e-12;1.61587e-12;1.82654e-12;3.00707e-12;1.14372e-12;1.33243e-12;1.61375e-12;2.41618e-12;4.22857e-12;8.93123e-13;1.13122e-13;2.51556e-13;1.4513e-13;2.77493e-12;5.88706e-12;2.00939e-12;1.8329e-12;3.49393e-12;1.3403e-12;4.34322e-12;4.41311e-12;3.47081e-12;3.72486e-12;2.30238e-13;4.9202e-12;3.08446e-12;3.7184e-12;8.16056e-12;2.78148e-12;3.43498e-12;6.6467e-12;8.23187e-12;1.61611e-12;3.19777e-12;3.63818e-12;2.71054e-12;3.91912e-12;1.19137e-12;0.000113284;1.05358e-12;2.26812e-12;7.23811e-12;1.11588e-12;7.41736e-13;3.66909e-12;9.28385e-13;4.70386e-12;1.32589e-12;4.51743e-12;3.1669473013015e-06;1.64376514068596e-05;0.0188143335696391;0.306222892122182;0.218390804597701;0.888518645214911;0.0197542250354646;0.015453075100381;1.83138320100582e-08;0.00035397914766968;0.00035397914766968;1.07049803867786e-05;2.39370627615599e-05;3.3747809239928e-06;7.54623697257908e-06;1.785126e-12;7.31410482786513e-13;1.852949e-12;1.578471127136e-12;2.2136132e-12;2.34410357400035e-12;3.084692e-12;1.42530255657176e-12;3.0861136e-12;1.73751902028576e-12;4.948424e-12;2.32922074606079e-12;3.878894e-12;2.54732780034883e-12;2.2656801686438e-05;5.06621440098697e-05;2.7386402e-12;2.78428474887361e-12;3.51572666666667e-12;1.89874366522533e-12
"240";"fossil_groundwater_abstraction_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";"fossil_groundwater_abstraction_km3";"Jersey (U.K.)";"Other";"JEY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.89575e-12;0;0;0;0;0;0;0;0;0;0;0;0;1.10045e-12;3.52536e-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.13695e-13;0;0;8.72832931034483e-14;4.14393126351329e-13;-0.0188215786214729;0.0847249474006335;0.0660308788019534;0.888475988855779;0.527165828849289;0.539815956880815;-4.61869420775752e-16;0.000354251821804242;0.000354251821804242;0;0;0;0;0;0;5.7915e-13;1.295018769169e-12;0;0;0;0;2.905972e-13;4.77765154274776e-13;0;0;0;0;0;0;0;0;2.37898333333333e-13;4.1205200036929e-13
"242";"fossil_groundwater_abstraction_km3";"Malta";"MENA";"MLT";0.0257595;0.0180836;0.0503462;0.0535868;0.0516649;0.0178977;0.0474929;0.0033943;0.0514889;0.0300635;0.0455906;0.0577741;0.0317084;0.0045167;0.0329358;0;0.0504315;0.0363794;2.26176e-12;0.00666981;0.0477699;0.0282468;0.0280037;0.0446438;0.0248541;0.0532765;0.00454418;5.13858e-12;0.0512686;2.06166e-12;0.0560723;1.14536e-12;0.0128348;0.0284762;0.0306882;0.0638386;0.019903;0.00677403;9.20776e-13;0.00613497;0.0053989;0.00767234;0.00807162;0.00981087;0.00974916;2.54494e-40;0.00933178;0.00834449;0.00481333;0.0108927;0.00825809;0;0.00985731;0.0134489;0.0150979;0.015235;0.015235;0.0136115;0.0222059168967505;0.0194179572579148;-0.491058228427979;-0.421557770594436;-0.242736121953605;9.08363990485811e-05;0.000981921779293611;0.00714470084646807;-0.000564660169185067;0.241138183706822;0.241138183706822;0.0398882;0.0166641292429278;0.03006746;0.0201375556448145;0.03450512;0.0198363494574229;0.0186961420004524;0.0232570133160984;0.03470366;0.0106433940570196;0.02181785600144;0.0278720745890243;0.0256143000002291;0.021101141447214;0.0193301200001842;0.0259169534387927;0.008140578;0.00181095359562856;0.00667646;0.00434902574289346;0.00933244;0.0058887588831646;0.0146938333333333;0.000937328162029357
"243";"fossil_groundwater_abstraction_km3";"Timor-Leste";"EAP";"TLS";9.1999e-14;1.12596e-14;1.36668e-14;1.05905e-14;3.01484e-15;3.97959e-15;0;2.10234e-14;3.25506e-14;3.19545e-15;2.58174e-15;2.4368e-13;3.10855e-13;2.13466e-13;8.90336e-14;1.13232e-12;3.0506e-12;2.8924e-12;3.20063e-12;2.99135e-12;3.13534e-12;2.96867e-12;2.81748e-12;3.11284e-12;2.78728e-12;3.00208e-12;2.78243e-12;2.81307e-12;2.72001e-12;2.18664e-12;2.40386e-12;2.95111e-12;3.00597e-12;2.84032e-12;2.99101e-12;2.86274e-12;3.1138e-12;2.92419e-12;2.95987e-12;2.75076e-12;2.75786e-12;2.8343e-12;2.88842e-12;2.43022e-12;2.58196e-12;2.46157e-12;1.12311e-12;1.1248e-12;9.90883e-13;9.8411e-13;1.1481e-12;9.91195e-13;1.04468e-12;9.52129e-13;9.37171e-13;9.46958e-13;9.54297e-13;9.23751e-13;1.71591689862069e-12;1.23341957024772e-12;0.325506174854198;0.278538250945892;0.0816696914700545;0.0126551972057869;0.034580835134354;0.365159204636333;2.37750088307854e-14;0.105954269868214;0.105954269868214;2.6106148e-14;3.7050536935671e-14;1.2149808e-14;1.40488769391567e-14;1.71923268e-13;1.24221680366581e-13;2.65346e-12;8.57648538709185e-13;2.964322e-12;1.61423434234314e-13;2.700846e-12;3.0609114954536e-13;2.838454e-12;2.51446686456593e-13;2.922272e-12;1.33286053546498e-13;2.698552e-12;1.8946673354444e-13;1.3368946e-12;6.32408833596432e-13;1.014655e-12;8.54001041890465e-14;9.41668666666667e-13;1.5945134503457e-14
